idx	las	src	tgt	las_score_dbl	src_gt_8_words	tgt_gt_8_words	gpt_3_5_trans	gpt_4o_trans	ollama_trans	gpt_35_bleu_score	gpt_4o_bleu_score	ollama_bleu_score
1106	[[0.9244308]]	Women in Mexico spend about 13 years of their life caring for at least one child younger than five years old.	❖ മെക്‌സിക്കോയിലെ സ്‌ത്രീകൾ ജീവിതത്തിൽ ഏകദേശം 13 വർഷം അഞ്ചു വയസ്സിനു താഴെയുള്ള ഒരു കുഞ്ഞിനെയെങ്കിലും പരിപാലിച്ചുകൊണ്ടു ചെലവഴിക്കുന്നു.	0.9244308	True	True	മെക്സിക്കോയിലെ സ്ത്രീകൾ അഞ്ച് വയസ്സിന് കുറഞ്ഞത് ഒരു കുട്ടിക്ക് സന്തോഷപ്പെടുത്തുന്നതിനായി തങ്ങളുടെ ജീവിതത്തിൽ പ്രയാസിക്കുന്നുണ്ട്.	മെക്സിക്കോയിലെ സ്ത്രീകൾ അവരുടെ ജീവിതത്തിൽ ശരാശരി 13 വർഷം അഞ്ചുവയസ്സിൽ താഴെയുള്ള ഒരു കുട്ടിയെ എങ്കിലും പരിചരിക്കുന്നതിന് ചെലവഴിക്കുന്നു.	മെക്സിക്കോയിലെ സ്ത്രീകൾ അഞ്ചു വയസ്സിൽ താഴെയുള്ള കുട്ടികളെ പരിചരിക്കാൻ ജീവിതത്തിലെ ഏകദേശം 13 വർഷം ചെലവഴിക്കുന്നു.	0.0	0.0	0.0
1132	[[0.9159356]]	India took home 11 gold medals, 10 silver and 36 bronze at the event.	11 സ്വര്‍ണ്ണമോഡലുകളും 10 വെള്ളിമെഡലുകളും 36 വെങ്കലമെഡലുകളുമാണ് ഏഷ്യന്‍ ഗെയിംസില്‍ ഭാരതം സ്വന്തമാക്കിയത്.	0.9159356	True	True	ഇന്ത്യയും 11 സ്വർണ പതകങ്ങൾ, 10 വെള്ളി പതകങ്ങൾ കൂടിയാണ് ആ ആഘാതത്തിൽ 36 ബ്രോൺസ് പതകങ്ങൾ നേടിയത്.	ഇവെന്റിൽ ഇന്ത്യ 11 സ്വർണം, 10 വെള്ളി, 36 വെങ്കലം മെഡലുകൾ നേടി.	ഇവന്റിൽ ഇന്ത്യ 11 സ്വർണ്ണ മെഡലുകൾ, 10 വെള്ളി, 36 കാമ്പിയൻ മെഡലുകൾ നേടി.	0.0	0.0	0.0
1157	[[0.9016267]]	Arun Singh Dhumal is the brother of former BCCI president and current Minister of State for Finance and Corporate Affairs Anurag Thakur.	മുന്‍ ബി. സി. സി. ഐ. പ്രസിഡന്റും കേന്ദ്ര ധനകാര്യസഹമന്ത്രിയുമായ അനുരാഗ് ഠാക്കൂറിന്റെ സഹോദരനാണ് അരുണ്‍ ധുമാല്‍.	0.9016267	True	True	അരുണ്‍ സിംഗ് ധുമാല്‍ മുന്‍ ബി.സി.സി.ഐ പ്രസിഡണ്ട് ആയിരുന്ന അനുരാഗ് താക്കൂര്‍ ന്റെ സഹോദരനായിരുന്നു.	അരുൺ സിംഗ് ധുമൽ മുൻ ബി.സി.സി.ഐ പ്രസിഡന്റും നിലവിലെ ധനകാര്യ, കോർപ്പറേറ്റ് കാര്യങ്ങളുടെ സഹമന്ത്രിയുമായ അനുരാഗ് താക്കൂറിന്റെ സഹോദരനാണ്.	അരുൺ സിംഗ് ദുമാൽ മുൻ ബിസിസി പ്രസിഡന്റും നിലവിൽ ധനകാര്യവും കോർപ്പറേറ്റ് കാര്യങ്ങളും സംസ്ഥാന മന്ത്രിയുമായ അനുരാഗ് ഠാക്കൂറിന്റെ സഹോദരനാണ്.	0.43	0.29	0.0
1179	[[0.9110075]]	Superintendent of police, Khyati Garg said that the body of the victim has been sent for postmortem and a manhunt has been launched to nab Shukla and others involved in the incident.	ഇരയുടെ മൃതദേഹം പോസ്റ്റ്‌മോർട്ടത്തിനായി അയച്ചിട്ടുണ്ടെന്നും സംഭവത്തിൽ ഉൾപ്പെട്ട ശുക്ലയെയും മറ്റുള്ളവരെയും പിടികൂടാൻ തെരച്ചില്‍ ആരംഭിച്ചതായും പോലീസ് സൂപ്രണ്ട് ഖ്യതി ഗാർഗ് പറഞ്ഞു.	0.9110075	True	True	സൂപ്പരിന്റെന്റ് ഓഫ് പോലീസ്, ഖ്യാതി ഗാർഗ് പറഞ്ഞുവെന്നു - കോഴിക്കോട് ശുക്ല എന്നിവരെ പിടിയിറങ്ങാനായി നടന്ന സംഭവത്തിലെ പ്രവാസിയുടെ ശരീരം പോസ്റ്റ്മോർടെംക്ക് അയച്ചിട്ടുണ്ട്.	"""പോലീസ് സൂപ്രണ്ട് ഖ്യാതി ഗാർഗ് പറഞ്ഞു, """"പീഡിതന്റെ മൃതദേഹം പോസ്റ്റ്മോർട്ടത്തിനായി അയച്ചിട്ടുണ്ട്, ഷുക്ലയെയും സംഭവത്തിൽ പങ്കാളികളായ മറ്റ് ആളുകളെയും പിടികൂടാൻ അന്വേഷണം ആരംഭിച്ചിട്ടുണ്ട്."""""""	പോലീസ് സൂപ്രണ്ടന്റ് ഖ്യാതി ഗാർഗ് പറഞ്ഞു, ഇരയുടെ ശവം പോസ്റ്റ്‌മോർട്ടം നടത്താനായി അയച്ചു, ഷുക്ലയെയും സംഭവത്തിൽ ഉൾപ്പെട്ടവരെയും പിടിക്കാനുള്ള ഒരു മന്ഹണ്ട് ആരംഭിച്ചു.	0.0	0.0	0.0
1187	[[0.9233802]]	The Manorama publication restarted on November 29th 1947,after the independence of India.	ഇന്ത്യ സ്വതന്ത്രമായ ശേഷം 1947 നവംബർ 29ന്‌ മനോരമ പ്രസിദ്ധീകരണം പുനരാരംഭിച്ചു.	0.9233802	True	True	ഇന്ത്യയുടെ സ്വാതന്ത്ര്യത്തിന്‍റെ ശേഷം, നവംബര്‍ 29, 1947 ന്‍ മനോരമ പ്രചാരണം പുനരാരംഭിച്ചു.	മനോരമ പ്രസിദ്ധീകരണം ഇന്ത്യയുടെ സ്വാതന്ത്ര്യത്തിനുശേഷം 1947 നവംബർ 29-ന് പുനരാരംഭിച്ചു.	ഇന്ത്യയുടെ സ്വാതന്ത്ര്യത്തിനു ശേഷം 1947 നവംബർ 29ന് മനോരമ പ്രസിദ്ധീകരണം പുനരാരംഭിച്ചു.	0.0	0.0	0.38
1526	[[0.92179424]]	Kerala was placed on top with 273 points followed by Maharashtra (247 points) and Haryana in the third place with 241 points.	കേരളത്തിന് 273 പോയന്റ് ലഭിച്ചപ്പോള്‍ മഹാരാഷ്ട്ര 247 പോയന്റും ഹരിയാന 241 പോയന്റും നേടി തൊട്ടുപിന്നിലെത്തി.	0.92179424	True	True	കേരളം 273 പോയിന്റ് നേടിയിരുന്നു, അതിന്‍റെ പിന്തുടരിയായി മഹാരാഷ്ട്ര (247 പോയിന്റ്) ആയിരുന്നു, അതിന്‍റെ മൂന്നാമത്തെ സ്ഥാനത്ത് ഹരിയാന (241 പോയിന്റ്) ആയിരുന്നു.	കേരളം 273 പോയിന്റോടെ ഒന്നാമത്, മഹാരാഷ്ട്ര (247 പോയിന്റ്) രണ്ടാം സ്ഥാനത്തും, 241 പോയിന്റോടെ ഹരിയാണ മൂന്നാം സ്ഥാനത്തുമായിരുന്നു.	കേരളം 273 പോയിന്റുകളോടെ ഒന്നാം സ്ഥാനത്തായി, മഹാരാഷ്ട്ര (247 പോയിന്റുകൾ) രണ്ടാം സ്ഥാനത്തും ഹരിയാന മൂന്നാം സ്ഥാനത്ത് 241 പോയിന്റുകളോടെയും.	0.0	0.0	0.0
1545	[[0.90186465]]	Vasili Mkalavishvili was expelled from the Georgian Orthodox Church (GOC) in the mid - 1990 s after harshly criticizing the GOC for its membership in the World Council of Churches (WCC).	‘ ലോക സഭാ സമിതി’ൽ അംഗത്വം നേടിയതിന്‌ ജോർജിയൻ ഓർത്തഡോക്‌സ്‌ സഭയെ നിശിതമായി വിമർശിച്ചതിന്‍റെ പേരിൽ വാസിലി മ്‌കാലാവിഷ്‌വിലി 1990 - കളുടെ മധ്യത്തിൽ സഭയിൽനിന്നു പുറത്താക്കപ്പെട്ടു.	0.90186465	True	True	വാസിലി മ്കാലവിഷ്വിലി ജോർജിയൻ ഒർത്തഡോക്സ് ചര്‍ച്ചിലേക്ക് (GOC) അന്യായമായ വിമർശനങ്ങൾ നടന്നതുശേഷം 1990 കളിലെ നടന്നു, ലോക ചോദ്യസഭയിലെ (WCC) അംഗത്വത്തിന് കാരണമായി GOC ഒപ്പിച്ചു.	വസിലി മ്കലവിശ്വിലിയെ 1990-കളുടെ മധ്യേ ലോക സഭകളുടെ കൗൺസിലിൽ (WCC) അംഗത്വം കൈവരിച്ചതിനെതിരെ ജോർജിയൻ ഓർത്തഡോക്സ് സഭയെ (GOC) കടുത്ത ഭാഷയിൽ വിമർശിച്ചതിനെ തുടർന്ന് ജോർജിയൻ ഓർത്തഡോക്സ് സഭയിൽ നിന്നു പുറത്താക്കി.	വാസിലി മ്കാലാവിഷ്വിലിയെ 1990-കളുടെ മധ്യത്തിൽ ജോർജ്ജിയൻ ഓർത്തഡോക്സ് ചർച്ചിൽ (ജിഒസി) നിന്ന് പുറത്താക്കപ്പെട്ടു, ലോക സഭാ സമിതിയിൽ (ഡബ്ല്യുസിസി) അംഗത്വത്തിന് ജിഒസിയെ കഠിനമായി വിമർശിച്ചതിന്റെ പേരിൽ.	0.0	0.0	0.12
1601	[[0.93639004]]	Petrol price hiked by 54 paise per litre, diesel by 58 paise.	പെട്രോൾ ലിറ്ററിന് 54 പൈസയും ഡീസൽ ലിറ്ററിന് 58 പൈസയുമാണ് ഉയർത്തിയത്.	0.93639004	True	True	പെട്രോൾ വില 1 ലീറ്റർക്കൊപ്പം 54 പൈസ വർധിച്ചു, ഡീസൽ 58 പൈസ വർധിച്ചു.	പെട്രോൾ ലിറ്ററിന് 54 പൈസയും ഡീസൽ 58 പൈസയും വർദ്ധിപ്പിച്ചു.	ഒരു ലിറ്ററിന് 54 പൈസ വർദ്ധിച്ച പെട്രോൾ വില, ഡീസൽ 58 പൈസ.	0.0	0.43	0.0
1678	[[0.9213855]]	Clovis is a city in Fresno County, California, United States.	ക്ലോവിസ്, അമേരിക്കൻ ഐക്യനാടുകളിലെ സംസ്ഥാനമായ കാലിഫോർണിയയിലെ ഫ്രെസ്നോ കൗണ്ടിയിലെ ഒരു നഗരമാണ്.	0.9213855	True	True	ക്ലോവിസ് കലിഫോർണിയയിലെ ഫ്രസ്നോ കൗണ്ടിയിലുള്ള ഒരു നഗരമാണ്, യുണൈറ്റഡ് സ്റ്റേറ്റ്സിലെ യുഎസ് അമേരിക്കയിൽ.	ക്ലോവിസ് അമേരിക്കയിലെ കാലിഫോർണിയയിൽ ഫ്രെസ്നോ കൗണ്ടിയിലെ ഒരു നഗരം ആണ്.	ക്ലോവിസ് ഫ്രെസ്നോ കൗണ്ടിയിലെ കാലിഫോർണിയയിലെ അമേരിക്കൻ ഐക്യനാടുകളിലെ ഒരു നഗരമാണ്.	0.0	0.0	0.0
1852	[[0.9111044]]	A picture of Rubel Shaikh with BJP MP Gopal Shetty has also emerged on social media.	ബിജെപി എംപി ഗോപാല്‍ ഷെട്ടിക്കൊപ്പം റൂബല്‍ ഷെയ്ക്ക് നില്‍ക്കുന്ന ഫോട്ടോയും സാമൂഹിക മാധ്യമങ്ങളിലൂടെ പ്രചരിക്കുന്നുണ്ട്.	0.9111044	True	True	Rubel Shaikh യുടെ ചിത്രം BJP MP Gopal Shetty നൊന്നും സോഷ്യൽ മീഡിയയില്‍ പ്രകടിപ്പിച്ചു.	രൂബൽ ഷെയ്ഖ് ബിജെപി എംപി ഗോപാൽ ഷെട്ടിയുമായി കൂടിയിരിക്കുന്ന ഒരു ചിത്രം സോഷ്യൽ മീഡിയയിൽ പ്രചരിച്ചിട്ടുണ്ടെന്നും.	റുബേൽ ഷൈഖിന്റെയും ബിജെപി എംപി ഗോപാൽ ഷെട്ടിയുടെയും ഒരു ചിത്രം സോഷ്യൽ മീഡിയയിൽ പുറത്തുവന്നിട്ടുണ്ട്.	0.0	0.0	0.0
1963	[[0.9042975]]	The flowers and buds do not rise above the water in the morning, nor do they submerge at night.	പൂക്കളും മുകുളങ്ങളും രാവിലെ ജലത്തിന് മുകളിൽ ഉയരുകയോ രാത്രിയിൽ മുങ്ങുകയോ ചെയ്യുന്നില്ല.	0.9042975	True	True	പൂക്കൾക്കും മുകൾകൾക്കും രാത്രിയിൽ നീരിൽ മുകളിലേക്ക് ഉയരിയില്ല, പ്രാതഃകാലത്തിൽ അവ അലത്തിയില്ല.	പൂക്കളും മുളകുടകളും രാവിലെ വെള്ളത്തിന്റെ മീതെ ഉയരുന്നില്ല, രാത്രിയിൽ അവ വെള്ളത്തിനടിയിൽ മുങ്ങുകയും ചെയ്യുന്നില്ല.	പ്രാതലോട്ടു ജലത്തിനു മുകളിൽ പുഷ്പങ്ങളും കനലുകളും ഉയരുന്നില്ല, രാത്രിയിൽ അവ മുങ്ങുന്നില്ല.	0.0	0.0	0.0
2004	[[0.91655296]]	After they drank the tainted milk, Daniel reveals that poison added to milk and also he wants his wife to die along with him because nothing is left for hope after their beloved son's death.	കളങ്കപ്പെട്ട പാൽ അവർ കുടിച്ചതിനുശേഷം, പാൽ വിഷം ചേർത്തുവെന്നും തന്റെ പ്രിയപ്പെട്ട മകന്റെ മരണശേഷം പ്രതീക്ഷയ്‌ക്കായി ഒന്നും അവശേഷിക്കാത്തതിനാൽ ഭാര്യ തന്നോടൊപ്പം മരിക്കണമെന്നും ഡാനിയേൽ വെളിപ്പെടുത്തുന്നു.	0.91655296	True	True	അവർ വിഷപ്പുളിച്ച പാൽ കുടിച്ച ശേഷം, ഡാനിയേൽ പാൽക്കിൽ വിഷം ചേർത്തതു പറഞ്ഞു പ്രകടിപ്പിക്കുന്നു എന്നു. അവൻ അവന്റെ പ്രിയപ്പെട്ട മകന്റെ മരണത്തിന് ശേഷം ആശയമൊന്നും ഉള്ളില്ലെന്ന് അവന്റെ ഭാര്യയുടെ ജീവനും സമാനമായി അവന് മരിച്ചിരിക്കാൻ ആഗ്രഹിക്കുന്നു.	അവരെ ദുരിതമില്ലാത്ത പാൽ കുടിച്ചശേഷം, ഡാനിയൽ പാൽ വിഷം ചേർത്തതായി വെളിപ്പെടുത്തി, കൂടാതെ തന്റെ പ്രിയപ്പെട്ട മകന്റെ മരണത്തിന് ശേഷം പ്രത്യാശയ്ക്ക് ഒന്നും ബാക്കി ഇല്ലാത്തതിനാൽ ഭാര്യയും താനുമൊപ്പം മരിക്കണമെന്ന് ആഗ്രഹിക്കുന്നു.	അവർ വിഷമിശ്രിതപാല്‍ കുടിച്ചതിനുശേഷം, ഡാനിയേല്‍ വെളിപ്പെടുത്തുന്നത് പാലില്‍ വിഷം ചേര്‍ത്തിരിക്കുന്നുവെന്നും തന്റെ ഭാര്യയെയും തന്നോടൊപ്പം മരിക്കാന്‍ ആഗ്രഹിക്കുന്നുവെന്നും, അവരുടെ പ്രിയപുത്രന്റെ മരണത്തിനുശേഷം ആശയൊന്നും ബാക്കിയില്ലെന്നും.	0.0	0.0	0.0
