idx	las	src	tgt	las_score_dbl	src_gt_8_words	tgt_gt_8_words	gpt_3_5_trans	gpt_4o_trans	ollama_trans	gpt_35_bleu_score	gpt_4o_bleu_score	ollama_bleu_score
128	[[0.9416896]]	Petrol price was Rs 97 per litre in Mumbai, while diesel cost Rs 88.06 per litre.	ਮੁੰਬਈ ਵਿੱਚ ਪੈਟਰੋਲ ਦੀ ਕੀਮਤ 97 ਰੁਪਏ ਪ੍ਰਤੀ ਲੀਟਰ ਹੋ ਗਈ ਹੈ ਅਤੇ ਡੀਜ਼ਲ 88.06 ਰੁਪਏ ਪ੍ਰਤੀ ਲੀਟਰ ਹੈ।	0.9416896	True	True	ਮੁੰਬਈ ਵਿੱਚ ਪੈਟਰੋਲ ਦੀ ਕੀਮਤ ਪ੍ਰਤੀ ਲੀਟਰ 97 ਰੁਪਈ ਸੀ, ਜਦੋਂ ਕਿ ਡੀਜ਼ਲ ਦੀ ਕੀਮਤ 88.06 ਰੁਪਈ ਪ੍ਰਤੀ ਲੀਟਰ ਸੀ।	ਮੁੰਬਈ ਵਿੱਚ ਪੈਟਰੋਲ ਦੀ ਕੀਮਤ ਪ੍ਰਤੀ ਲੀਟਰ 97 ਰੁਪਏ ਸੀ, ਜਦਕਿ ਡੀਜ਼ਲ ਦੀ ਕੀਮਤ ਪ੍ਰਤੀ ਲੀਟਰ 88.06 ਰੁਪਏ ਸੀ।	ਮੁੰਬਈ ਵਿੱਚ ਪੈਟਰੋਲ ਦੀ ਕੀਮਤ 97 ਰੁਪਏ ਪ੍ਰਤੀ ਲੀਟਰ ਸੀ, ਜਦੋਂ ਕਿ ਡੀਜ਼ਲ ਦੀ ਕੀਮਤ 88.06 ਰੁਪਏ ਪ੍ਰਤੀ ਲੀਟਰ ਸੀ।	0.23	0.28	0.51
136	[[0.91480637]]	Relationship with spouse will be stronger.	ਜੀਵਨ ਸਾਥੀ ਦੇ ਨਾਲ ਪ੍ਰੇਮ ਸੰਬੰਧ ਮਜਬੂਤ ਹੋਣਗੇ ।	0.91480637	False	True	ਪਤੀ ਜਾਣੂ ਵਿਚ ਨਿਕਟਾ ਹੋਵੇਗਾ।	ਜੀਵਨ ਸਾਥੀ ਨਾਲ ਰਿਸ਼ਤਾ ਮਜ਼ਬੂਤ ਹੋਵੇਗਾ।	ਜੀਵਨ ਸਾਥੀ ਨਾਲ ਰਿਸ਼ਤਾ ਵਧੇਰਾ ਹੋਵੇਗਾ।	0.0	0.0	0.0
171	[[0.900735]]	By what means does Christ lead his congregation on earth?	ਮਸੀਹ ਕਿਸ ਦੇ ਜ਼ਰੀਏ ਧਰਤੀ ਉੱਤੇ ਆਪਣੀ ਕਲੀਸਿਯਾ ਦੀ ਅਗਵਾਈ ਕਰਦਾ ਹੈ?	0.900735	True	True	ਕ੍ਰਿਸ਼ਟ ਕਿਵੇਂ ਆਪਣੇ ਸੰਗਤ ਨੂੰ ਧਰਤੀ 'ਤੇ ਲੀਡ ਕਰਦਾ ਹੈ?	ਕਿਸ ਤਰੀਕੇ ਨਾਲ ਮਸੀਹ ਆਪਣੀ ਸੰਗਤ ਨੂੰ ਧਰਤੀ 'ਤੇ ਅਗਵਾਈ ਕਰਦਾ ਹੈ?	ਕ੍ਰਿਸਟ ਧਰਤੀ ਉੱਤੇ ਆਪਣੇ ਸੰਗਤ ਨੂੰ ਕਿਸ ਤਰ੍ਹਾਂ ਨਾਲ ਅਗਵਾਈ ਕਰਦਾ ਹੈ?	0.0	0.23	0.24
174	[[0.90986717]]	The film stars Ranveer Singh, Sonu Sood and Sara Ali Khan in main roles.	ਫਿਲਮ ਦੀ ਸਟਾਰ ਕਾਸਟ ਦੀ ਗਲੱਲ ਕਰੀਏ ਤਾਂ ਰਣਵੀਰ ਸਿੰਘ , ਸਾਰਾ ਅਲੀ ਖਾਨ ਅਤੇ ਸੋਨੂੰ ਸੂਦ ਮੇਨ ਲੀਡ ਰੋਲ ‘ਚ ਹਨ।	0.90986717	True	True	ਫ਼ਿਲਮ ਵਿੱਚ ਮੁੱਖ ਭੂਮਿਕਾਵਾਂ ਵਿੱਚ ਰਣਵੀਰ ਸਿੰਘ, ਸੋਨੂ ਸੂਦ ਅਤੇ ਸਾਰਾ ਅਲੀ ਖਾਨ ਹੈ।	ਫਿਲਮ ਵਿੱਚ ਮੁੱਖ ਭੂਮਿਕਾਵਾਂ ਵਿੱਚ ਰਣਵੀਰ ਸਿੰਘ, ਸੋਨੂ ਸੂਦ ਅਤੇ ਸਾਰਾ ਅਲੀ ਖਾਨ ਹਨ।	ਫਿਲਮ ਵਿੱਚ ਮੁੱਖ ਭੂਮਿਕਾਵਾਂ ਵਿੱਚ ਰਣਵੀਰ ਸਿੰਘ, ਸੋਨੂੰ ਸੂਦ ਅਤੇ ਸਾਰਾ ਅਲੀ ਖਾਨ ਹਨ।	0.0	0.0	0.0
180	[[0.9283234]]	But police had not taken any action.	ਪਰ ਪੁਲਿਸ ਵੱਲੋਂ ਕੋਈ ਢੁੱਕਵੀਂ ਕਾਰਵਾਈ ਨਹੀਂ ਕੀਤੀ ਗਈ।	0.9283234	False	True	ਪਰ ਪੁਲਿਸ ਨੇ ਕੋਈ ਕਾਰਵਾਈ ਨਹੀਂ ਲਈ ਸੀ।	ਪਰ ਪੁਲੀਸ ਨੇ ਕੋਈ ਕਾਰਵਾਈ ਨਹੀਂ ਕੀਤੀ ਸੀ।	ਪੁਲਿਸ ਨੇ ਕੋਈ ਕਾਰਵਾਈ ਨਹੀਂ ਕੀਤੀ ਸੀ।	0.0	0.0	0.0
186	[[0.9170706]]	He said that while Indian Economy has moved from 11th to 5th pedestal from 2014 to 2019, the aim of making India a 5 trillion economy will help India reach the third spot.	ਉਨ੍ਹਾਂ ਨੇ ਕਿਹਾ ਕਿ ਜਿੱਥੇ ਇੱਕ ਪਾਸੇ ਭਾਰਤੀ ਅਰਥਵਿਵਸਥਾ ਸਾਲ 2014 ਤੋਂ ਸਾਲ 2019 ਦਰਮਿਆਨ 11ਵੇਂ ਸਥਾਨ ਤੋਂ ਉੱਤੇ ਆ ਕੇ 5ਵੇਂ ਸਥਾਨ ਉੱਤੇ ਪਹੁੰਚ ਗਈ, ਉੱਥੇ ਹੀ ਦੂਜੇ ਪਾਸੇ ਭਾਰਤ ਨੂੰ 5 ਟ੍ਰਿਲੀਅਨ ਡਾਲਰ ਦੀ ਅਰਥਵਿਵਸਥਾ ਬਣਾਉਣ ਦੇ ਟੀਚੇ ਨਾਲ, ਭਾਰਤ ਨੂੰ ਹੋਰ ਉੱਪਰ ਆ ਕੇ ਤੀਸਰੇ ਸਥਾਨ ਉੱਤੇ ਪਹੁੰਚਣ ਵਿੱਚ ਮਦਦ ਮਿਲੇਗੀ।	0.9170706	True	True	ਉਸਨੇ ਕਿਹਾ ਕਿ ਜਦੋਂ ਭਾਰਤੀ ਅਰਥਵਯਵਸਥਾ 2014 ਤੋਂ 2019 ਵਿੱਚ 11ਵੇਂ ਤੱਕ ਤੋਂ 5ਵੇਂ ਪੱਧਰ 'ਤੇ ਚੱਲੀ ਗਈ ਹੈ, ਤਾਂ ਭਾਰਤ ਨੂੰ 5 ਟਰਿਲੀਅਨ ਅਰਥਵਯਵਸਥਾ ਬਣਾਉਣ ਦਾ ਉਦੇਸ਼ ਤੋਂ ਭਾਰਤ ਨੂੰ ਤੀਜੇ ਸਥਾਨ ਤੱਕ ਪਹੁੰਚਾਉਣ ਵਿੱਚ ਮਦਦ ਮਿਲੇਗੀ।	ਉਸ ਨੇ ਕਿਹਾ ਕਿ ਜਦੋਂ ਕਿ ਭਾਰਤੀ ਅਰਥਵਿਵਸਥਾ 2014 ਤੋਂ 2019 ਤੱਕ 11ਵੇਂ ਸਥਾਨ ਤੋਂ 5ਵੇਂ ਸਥਾਨ ਤੱਕ ਪਹੁੰਚ ਗਈ ਹੈ, ਭਾਰਤ ਨੂੰ 5 ਟ੍ਰਿਲੀਅਨ ਅਰਥਵਿਵਸਥਾ ਬਣਾਉਣ ਦਾ ਲੱਖ ਦਾ ਮਕਸਦ ਭਾਰਤ ਨੂੰ ਤੀਜੇ ਸਥਾਨ ਤੱਕ ਪਹੁੰਚਣ ਵਿੱਚ ਮਦਦ ਕਰੇਗਾ।	ਉਹ ਕਹਿੰਦਾ ਹੈ ਕਿ 2014 ਤੋਂ 2019 ਤੱਕ ਭਾਰਤੀ ਆਰਥਿਕਤਾ ਨੇ 11ਵੇਂ ਤੋਂ 5ਵੇਂ ਪੈਦਲ ਤੱਕ ਯਾਤਰਾ ਕੀਤੀ ਹੈ, ਪਰ ਭਾਰਤ ਨੂੰ 5 ਟ੍ਰਿਲੀਅਨ ਆਰਥਿਕਤਾ ਬਣਾਉਣ ਦਾ ਟੀਚਾ ਭਾਰਤ ਨੂੰ ਤੀਜੇ ਸਥਾਨ ਤੱਕ ਪਹੁੰਚਾਏਗਾ।	0.0	0.13	0.06
235	[[0.9184768]]	But how do you decide which one suits you?	ਪਰ ਤੁਸੀਂ ਕਿਵੇਂ ਫੈਸਲਾ ਲੈਂਦੇ ਹੋ ਕਿ ਕਿਹੜਾ ਤੁਹਾਡੇ ਲਈ ਸਹੀ ਹੈ?	0.9184768	True	True	ਪਰ ਤੁਸੀਂ ਕਿਵੇਂ ਤੁਹਾਡੇ ਲਈ ਕਿਹੜਾ ਸੁਟ ਕਰਦਾ ਹੈ?	ਪਰ ਤੁਸੀਂ ਕਿਵੇਂ ਫੈਸਲਾ ਕਰਦੇ ਹੋ ਕਿ ਕਿਹੜਾ ਤੁਹਾਡੀ ਲਈ ਮੌਜੂਦ ਹੈ?	ਪਰ ਤੁਹਾਡੇ ਲਈ ਕਿਹੜਾ ਚੁਣਿਆ ਹੈ?	0.0	0.32	0.0
251	[[0.90707535]]	An unnatural death case has been registered in this regard.	ਫਿਲਹਾਲ ਇਸ ਸਬੰਧ ਵਿਚ ਗੈਰ ਕੁਦਰਤੀ ਮੌਤ ਦਾ ਕੇਸ ਦਰਜ ਕੀਤਾ ਗਿਆ ਹੈ।	0.90707535	True	True	ਇਸ ਨਾਲ ਇਕ ਅਸਹਜ ਮੌਤ ਦੀ ਮਾਮਲਾ ਦਰਜ ਕੀਤਾ ਗਿਆ ਹੈ।	ਇਸ ਸਬੰਧੀ ਇੱਕ ਅਪ੍ਰਾਕ੍ਰਿਤਕ ਮੌਤ ਦਾ ਮਾਮਲਾ ਦਰਜ ਕੀਤਾ ਗਿਆ ਹੈ।	ਇਸ ਸੰਬੰਧ ਵਿੱਚ ਅਪ੍ਰਾਕ੍ਰਿਤ ਮੌਤ ਦਾ ਕੇਸ ਦਰਜ ਕੀਤਾ ਗਿਆ ਹੈ।	0.22	0.24	0.49
253	[[0.92530406]]	The police has registered a case in this regard earlier.	ਪੁਲਿਸ ਨੇ ਇਸ ਸਬੰਧ 'ਚ ਮਾਮਲਾ ਪਹਿਲੇ ਤੋਂ ਹੀ ਦਰਜ ਕਰ ਲਿਆ ਹੈ।	0.92530406	True	True	ਪੁਲਿਸ ਨੇ ਇਸ ਮੰਗ ਵਿੱਚ ਇੱਕ ਮਾਮਲਾ ਦਰਜ ਕੀਤਾ ਸੀ।	ਪੁਲਿਸ ਨੇ ਇਸ ਸਬੰਧ ਵਿੱਚ ਪਹਿਲਾਂ ਹੀ ਮਾਮਲਾ ਦਰਜ ਕਰ ਲਿਆ ਹੈ।	ਪੁਲਿਸ ਨੇ ਇਸ ਸੰਬੰਧ ਵਿੱਚ ਪਹਿਲਾਂ ਹੀ ਇੱਕ ਕੇਸ ਦਰਜ ਕਰ ਲਿਆ ਹੈ।	0.0	0.41	0.29
266	[[0.9110087]]	India won 5 Gold and 2 Bronze at Guwahati and was declared Team Champion. Russia was 1st Runner Up followed by Kazakhstan.	ਭਾਰਤ ਨੇ ਗੁਹਾਟੀ ਵਿੱਚ 5 ਸੋਨੇ ਦੇ ਅਤੇ 2 ਕਾਂਸੀ ਦੇ ਮੈਡਲ ਜਿੱਤੇ ਸਨ ਅਤੇ ਉਸ ਨੂੰ ਟੀਮ ਚੈਂਪੀਅਨ ਦਾ ਖਿਤਾਬ ਹਾਸਲ ਹੋਇਆ ਸੀ, ਰੂਸ ਨੂੰ ਪਹਿਲਾ ਰਨਰ ਅੱਪ ਅਤੇ ਕਜ਼ਾਕਿਸਤਾਨ ਨੂੰ ਦੂਜਾ ਰਨਰ ਅੱਪ ਐਲਾਨਿਆ ਗਿਆ।	0.9110087	True	True	ਭਾਰਤ ਨੇ ਗੁਵਾਹਟੀ ਵਿੱਚ 5 ਸੋਨੇ ਅਤੇ 2 ਕਾਂਸ਼ ਜਿੱਤੇ ਅਤੇ ਟੀਮ ਚੈਂਪੀਅਨ ਘੋਸ਼ਿਤ ਕੀਤਾ ਗਿਆ। ਰੂਸ ਪਹਿਲਾ ਰਨਰ ਅਪ ਰਹਿਆ ਅਤੇ ਉਸ ਨੂੰ ਕੇਜ਼ਾਖਸਤਾਨ ਨੇ ਫੋਲੋ ਕੀਤਾ।	ਭਾਰਤ ਨੇ ਗੁਵਾਹਾਟੀ ਵਿੱਚ 5 ਸੋਨੇ ਅਤੇ 2 ਕਾਂਸੇ ਜਿੱਤੇ ਅਤੇ ਟੀਮ ਚੈਂਪੀਅਨ ਘੋਸ਼ਿਤ ਕੀਤਾ ਗਿਆ। ਰੂਸ ਪਹਿਲਾ ਰਨਰ ਅੱਪ ਰਿਹਾ ਅਤੇ ਉਸਦੇ ਪਿੱਛੇ ਕਜ਼ਾਕਸਤਾਨ ਸੀ।	ਭਾਰਤ ਨੇ ਗੁਵਾਹਟੀ ਵਿਖੇ 5 ਸੋਨੇ ਅਤੇ 2 ਕਾਂਸੀ ਦੇ ਮੈਡਲ ਜਿੱਤੇ ਅਤੇ ਟੀਮ ਚੈਂਪੀਅਨ ਐਲਾਨਿਆ ਗਿਆ। ਰੂਸ ਪਹਿਲਾ ਅੱਪਰ ਰਨਰ ਅੱਪ ਸੀ ਅਤੇ ਉਸ ਤੋਂ ਬਾਅਦ ਕਜ਼ਾਖਸਤਾਨ ਸੀ।	0.0	0.0	0.2
277	[[0.93197244]]	According to a data, 70 percent of this residue is used in industrial areas and as domestic fuel.	ਅੰਕੜਿਆਂ ਅਨੁਸਾਰ ਇਸ ਰਹਿੰਦ ਖੂਹੰਦ ਦਾ 70 ਫੀਸਦੀ ਹਿੱਸਾ ਸਨਅਤੀ ਖੇਤਰਾਂ ਵਿੱਚ ਅਤੇ ਘਰੇਲੂ ਇੰਧਨ ਦੇ ਤੌਰ ਤੇ ਵਰਤ ਲਿਆ ਜਾਂਦਾ ਹੈ।	0.93197244	True	True	ਇੱਕ ਡੇਟਾ ਅਨੁਸਾਰ, ਇਸ ਬਾਕਾਇ ਦਾ 70 ਫੀਸਦੀ ਉਦਯੋਗਿਕ ਖੇਤਰਾਂ ਵਿੱਚ ਤੇ ਘਰੇਲੂ ਈਂਧਨ ਵਜੋਂ ਵਰਤਿਆ ਜਾਂਦਾ ਹੈ।	ਇਕ ਡਾਟਾ ਦੇ ਅਨੁਸਾਰ, ਇਸ ਬੱਚੇ ਦਾ 70 ਪ੍ਰਤੀਸ਼ਤ ਉਦਯੋਗਿਕ ਖੇਤਰਾਂ ਵਿੱਚ ਅਤੇ ਘਰੇਲੂ ਇੰਧਨ ਵਜੋਂ ਵਰਤਿਆ ਜਾਂਦਾ ਹੈ।	ਡੇਟਾ ਅਨੁਸਾਰ, ਇਸ ਅਵਸ਼ੇਸ਼ ਦਾ 70 ਪ੍ਰਤੀਸ਼ਤ ਉਦਯੋਗਿਕ ਖੇਤਰਾਂ ਅਤੇ ਘਰੇਲੂ ਈਂਧਨ ਵਜੋਂ ਵਰਤਿਆ ਜਾਂਦਾ ਹੈ।	0.0	0.22	0.0
289	[[0.9043893]]	In the match, India won the toss and opted to bat first.	ਮੈਚ ਵਿੱਚ ਭਾਰਤ ਨੇ ਟਾਸ ਜਿੱਤ ਕੇ ਪਹਿਲਾਂ ਬੱਲੇਬਾਜ਼ੀ ਦਾ ਫ਼ੈਸਲਾ ਕੀਤਾ ਹੈ।	0.9043893	True	True	ਮੈਚ ਵਿੱਚ, ਭਾਰਤ ਨੇ ਟਾਸ ਜਿੱਤਿਆ ਅਤੇ ਪਹਿਲਾਂ ਬੈਟਿੰਗ ਚੁਣੀ।	ਮੈਚ ਵਿੱਚ, ਭਾਰਤ ਨੇ ਟੌਸ ਜਿੱਤਿਆ ਅਤੇ ਪਹਿਲਾਂ ਬੱਲੇਬਾਜ਼ੀ ਕਰਨ ਦਾ ਫੈਸਲਾ ਕੀਤਾ।	ਮੈਚ ਵਿੱਚ, ਭਾਰਤ ਨੇ ਟਾਸ ਜਿੱਤਿਆ ਅਤੇ ਪਹਿਲਾਂ ਬੱਲੇਬਾਜ਼ੀ ਕਰਨ ਦਾ ਫੈਸਲਾ ਕੀਤਾ।	0.0	0.0	0.0
291	[[0.93660206]]	But the marriage did not last long.	ਪਰ ਇਹ ਵਿਆਹ ਜ਼ਿਆਦਾ ਚਿਰ ਟਿੱਕ ਨਹੀਂ ਸੱਕਿਆ ।	0.93660206	False	True	ਪਰ ਵਿਆਹ ਲੰਬਾ ਨਹੀਂ ਰਹਿਆ।	ਪਰ ਵਿਆਹ ਜ਼ਿਆਦਾ ਚਿਰ ਨਹੀਂ ਟਿਕਿਆ।	ਪਰ ਵਿਆਹ ਲਈ ਲੰਮਾ ਨਹੀਂ ਚੱਲਿਆ।	0.0	0.0	0.0
296	[[0.9217517]]	He assured Harmanpreet that he would take up the issue of waiver of her employment bond with the railways ministry so that she can join Punjab Police at the earliest, while continuing to pursue with her career as a cricketer.	ਉਨ੍ਹਾਂ ਨੇ ਹਰਮਨਪ੍ਰੀਤ ਕੌਰ ਨੂੰ ਭਰੋਸਾ ਦਿਤਾ ਕਿ ਰੇਲਵੇ ਮੰਤਰਾਲੇ ਨਾਲ ਰੁਜ਼ਗਾਰ ਸਬੰਧੀ ਇਕਰਾਰਨਾਮੇ ਨੂੰ ਖ਼ਤਮ ਕਰਨ ਦਾ ਮਾਮਲਾ ਉਹ ਰੇਲਵੇ ਮੰਤਰਾਲੇ ਕੋਲ ਉਠਾਉਣਗੇ ਤਾਕਿ ਉਹ ਛੇਤੀ ਤੋਂ ਛੇਤੀ ਪੰਜਾਬ ਪੁਲਿਸ ਦੀ ਨੌਕਰੀ ਜੁਆਇਨ ਕਰ ਸਕੇ ਅਤੇ ਇਸ ਦੇ ਨਾਲ ਕ੍ਰਿਕਟਰ ਵਜੋਂ ਉਹ ਅਪਣਾ ਖੇਡ ਕਰੀਅਰ ਜਾਰੀ ਰੱਖੇ।	0.9217517	True	True	ਉਸਨੇ ਹਰਮਨਪ੍ਰੀਤ ਨੂੰ ਯਕੀਨ ਦਿੱਤਾ ਕਿ ਉਹ ਰੇਲਵੇ ਮੰਤਰੀ ਨਾਲ ਉਸਦੀ ਰੋਜਗਾਰ ਬੰਡ ਦੀ ਛੂਟ ਦੀ ਮੁੱਦਾ ਉਠਾਏਗਾ, ਤਾਂ ਕਿ ਉਹ ਸਭ ਤੋਂ ਜਲਦੀ ਪੰਜਾਬ ਪੁਲਿਸ ਵਿੱਚ ਸ਼ਾਮਲ ਹੋ ਸਕੇ, ਜਦੋਂ ਤੱਕ ਉਹ ਕ੍ਰਿਕੇਟਰ ਦੇ ਰੂਪ ਵਿੱਚ ਆਪਣੀ ਕੈਰੀਅਰ ਜਾਰੀ ਰੱਖੇ।	ਉਸਨੇ ਹਰਮਨਪ੍ਰੀਤ ਨੂੰ ਭਰੋਸਾ ਦਵਾਇਆ ਕਿ ਉਹ ਰੇਲਵੇ ਮੰਤਰਾਲੇ ਨਾਲ ਉਸਦੀ ਨੌਕਰੀ ਬਾਂਡ ਮੁਆਫੀ ਦੇ ਮਾਮਲੇ ਨੂੰ ਉਠਾਏਗਾ ਤਾਂ ਕਿ ਉਹ ਜਲਦੀ ਤੋਂ ਜਲਦੀ ਪੰਜਾਬ ਪੁਲਿਸ ਵਿੱਚ ਸ਼ਾਮਲ ਹੋ ਸਕੇ, ਜਦਕਿ ਉਹ ਆਪਣਾ ਕ੍ਰਿਕੇਟ ਕਰੀਅਰ ਜਾਰੀ ਰੱਖ ਸਕੇ।	ਉਸ ਨੇ ਹਰਮਨਪ੍ਰੀਤ ਨੂੰ ਯਕੀਨ ਦਿਲਾਈ ਕਿ ਉਹ ਰੇਲਵੇ ਮੰਤਰਾਲੇ ਨਾਲ ਉਸ ਦੇ ਰੋਜ਼ਗਾਰ ਦੇ ਬੰਦੋਬਸਤ ਦੇ ਮੁਅਫੀ ਦੇ ਮੁੱਦੇ ਨੂੰ ਉਠਾਏਗਾ, ਤਾਂ ਜੋ ਉਹ ਪੰਜਾਬ ਪੁਲਿਸ ਵਿੱਚ ਜਲਦੀ ਤੋਂ ਜਲਦੀ ਸ਼ਾਮਲ ਹੋ ਸਕੇ, ਅਤੇ ਕ੍ਰਿਕਟਰ ਵਜੋਂ ਆਪਣੇ ਕੈਰੀਅਰ ਨੂੰ ਅੱਗੇ ਵਧਾਉਣਾ ਜਾਰੀ ਰੱਖੇਗਾ।	0.0	0.0	0.0
312	[[0.9042144]]	There is a close contest between congress and BJP in Gujarat, Madhya Pradesh and Rajasthan.	ਇਨ੍ਹਾਂ 'ਚ ਗੁਜਰਾਤ, ਮੱਧ ਪ੍ਰਦੇਸ਼ ਤੇ ਰਾਜਸਥਾਨ 'ਚ ਭਾਜਪਾ ਤੇ ਕਾਂਗਰਸ ਵਿਚਕਾਰ ਕਰੀਬੀ ਮੁਕਾਬਲਾ ਹੋਵੇਗਾ।	0.9042144	True	True	ਗੁਜਰਾਤ, ਮਧਿਯ ਪ੍ਰਦੇਸ਼ ਅਤੇ ਰਾਜਸਥਾਨ ਵਿਚ ਕਾਂਗਰਸ ਅਤੇ ਭਾਰਤੀ ਜੰਤਾ ਪਾਰਟੀ ਵਿਚ ਇੱਕ ਨੇਤ ਮੁਕਾਬਲਾ ਹੈ।	ਗੁਜਰਾਤ, ਮੱਧ ਪ੍ਰਦੇਸ਼ ਅਤੇ ਰਾਜਸਥਾਨ ਵਿੱਚ ਕਾਂਗਰਸ ਅਤੇ ਭਾਜਪਾ ਵਿਚਕਾਰ ਕਨਿੱਠੀ ਮੁਕਾਬਲਾ ਹੈ।	ਗੁਜਰਾਤ, ਮੱਧ ਪ੍ਰਦੇਸ਼ ਅਤੇ ਰਾਜਸਥਾਨ ਵਿੱਚ ਕਾਂਗਰਸ ਅਤੇ ਭਾਜਪਾ ਵਿਚਕਾਰ ਕਰੀਬ ਮੁਕਾਬਲਾ ਹੈ।	0.0	0.0	0.0
332	[[0.92958605]]	They currently have no symptoms of the coronavirus.	ਫਿਲਹਾਲ ਉਨ੍ਹਾਂ ਵਿਚ ਕੋਰੋਨਾ ਵਾਇਰਸ ਦੇ ਕੋਈ ਲੱਛਣ ਮੌਜੂਦ ਨਹੀਂ ਹਨ।	0.92958605	False	True	ਉਹ ਮੌਜੂਦਾ ਕੋਰੋਨਾਵਾਇਰਸ ਦੇ ਕੋਈ ਲੱਛਣ ਨਹੀਂ ਹਨ।	ਉਨ੍ਹਾਂ ਨੂੰ ਇਸ ਸਮੇਂ ਕੋਰੋਨਾਵਾਇਰਸ ਦੇ ਕੋਈ ਲੱਛਣ ਨਹੀਂ ਹਨ।	ਉਹਨਾਂ ਕੋਲ ਵਰਤਮਾਨ ਵਿੱਚ ਕੋਰੋਨਾਵਾਇਰਸ ਦੇ ਕੋਈ ਲੱਛਣ ਨਹੀਂ ਹਨ।	0.0	0.0	0.0
335	[[0.9214152]]	Senior Officers from the Ministries of Home Affairs, Defence, Shipping, Power, Telecommunications, Health, IMD, NDMA and NDRF also attended the meeting.	ਗ੍ਰਹਿ ਮੰਤਰਾਲਾ, ਰੱਖਿਆ, ਜਹਾਜ਼ਰਾਨੀ, ਬਿਜਲੀ, ਦੂਰਸੰਚਾਰ, ਸਿਹਤ, ਆਈਐੱਮਡੀ, ਐੱਨਡੀਐੱਮਏ ਅਤੇ ਐੱਨਡੀਆਰਐੱਫ ਮੰਤਰਾਲਿਆਂ ਦੇ ਸੀਨੀਅਰ ਅਧਿਕਾਰੀ ਵੀ ਮੀਟਿੰਗ ਵਿੱਚ ਸ਼ਾਮਲ ਹੋਏ।	0.9214152	True	True	ਗਿਹਰਾ ਅਧਿਕਾਰੀ ਗਰੁੱਪ ਘਰੇਲੂ ਮਾਮਲੇ, ਬੀਰਤੀ, ਜਹਾਜ਼ਾਂ, ਪਾਵਰ, ਟੈਲੀਕੌਮਯੂਨੀਕੇਸ਼ਨ, ਸਿਹਤ, ਆਈਐਮਡੀ, ਐਨ.ਡੀ.ਐਮ.ਏ ਅਤੇ ਐਨ.ਡੀ.ਆਰ.ਐਫ. ਵੀ ਇਸ ਮੀਟਿੰਗ ਵਿੱਚ ਹਾਜਰ ਸੀ।	ਗ੍ਰਹਿ ਮੰਤਰਾਲੇ, ਰੱਖਿਆ, ਸਮੁੰਦਰੀ ਪ੍ਰਵਾਹ, ਬਿਜਲੀ, ਦੂਰਸੰਚਾਰ, ਸਿਹਤ, IMD, NDMA ਅਤੇ NDRF ਦੇ ਸੀਨੀਅਰ ਅਧਿਕਾਰੀ ਵੀ ਮੀਟਿੰਗ ਵਿੱਚ ਸ਼ਾਮਲ ਹੋਏ।	ਗ੍ਰਹਿ ਮਾਮਲਿਆਂ, ਰੱਖਿਆ, ਸਮੁੰਦਰੀ ਆਵਾਜਾਈ, ਬਿਜਲੀ, ਟੈਲੀਕਮਿਊਨੀਕੇਸ਼ਨ, ਸਿਹਤ, ਆਈਐਮਡੀ, ਐਨਡੀਐਮਏ ਅਤੇ ਐਨਡੀਆਰਐਫ ਦੇ ਸੀਨੀਅਰ ਅਫ਼ਸਰ ਵੀ ਮੀਟਿੰਗ ਵਿੱਚ ਸ਼ਾਮਲ ਹੋਏ।	0.0	0.53	0.28
345	[[0.9385028]]	Kareena Kapoor Khan and Aamir Khan have started shooting for their upcoming film Laal Singh Chaddha.	ਆਮਿਰ ਖ਼ਾਨ ਤੇ ਕਰੀਨਾ ਕਪੂਰ ਨੇ ਆਪਣੀ ਆਉਣ ਵਾਲੀ ਫ਼ਿਲਮ ‘ਲਾਲ ਸਿੰਘ ਚੱਢਾ’ ਦੀ ਸ਼ੂਟਿੰਗ ਸ਼ੁਰੂ ਕਰ ਦਿੱਤੀ ਹੈ।	0.9385028	True	True	ਕਰੀਨਾ ਕਪੂਰ ਖਾਨ ਅਤੇ ਆਮਿਰ ਖਾਨ ਨੇ ਆਪਣੇ ਆਉਣ ਵਾਲੇ ਫਿਲਮ ਲਾਲ ਸਿੰਘ ਛੜਾ ਲਈ ਸ਼ੂਟਿੰਗ ਸ਼ੁਰੂ ਕਰ ਦਿੱਤੀ ਹੈ।	"""ਕਰੀਨਾ ਕਪੂਰ ਖ਼ਾਨ ਅਤੇ ਆਮਿਰ ਖ਼ਾਨ ਨੇ ਆਪਣੀ ਆਉਣ ਵਾਲੀ ਫ਼ਿਲਮ """"ਲਾਲ ਸਿੰਘ ਚੱਡਾ"""" ਦੀ ਸ਼ੂਟਿੰਗ ਸ਼ੁਰੂ ਕਰ ਦਿੱਤੀ ਹੈ।"""	ਕਰੀਨਾ ਕਪੂਰ ਖਾਨ ਅਤੇ ਆਮਿਰ ਖਾਨ ਨੇ ਆਪਣੀ ਆਉਣ ਵਾਲੀ ਫਿਲਮ ਲਾਲ ਸਿੰਘ ਚੱਡਾ ਲਈ ਸ਼ੂਟਿੰਗ ਸ਼ੁਰੂ ਕਰ ਦਿੱਤੀ ਹੈ।	0.0	0.16	0.2
