idx	las	src	tgt	las_score_dbl	src_gt_8_words	tgt_gt_8_words
852	[[0.9014805]]	Rukonuzzaman's elder brother Harun-or-Rashid said that he would file a case against the police involved in this incident.	রুকনুজ্জামানের বড় ভাই হারুন অর রশিদ জানান, তাঁরা এ ঘটনায় জড়িত পুলিশের বিরুদ্ধে মামলা করবেন।	0.9014805	True	True
901	[[0.90548646]]	National ID card, birth certificate, various schools, colleges and universities certificates are being made fake.	জাতীয় পরিচয়পত্র, জন্মনিবন্ধন সনদ, বিভিন্ন স্কুল, কলেজ ও বিশ্ববিদ্যালয়ের সনদ হরহামেশাই জাল করা হচ্ছে।	0.90548646	True	True
936	[[0.92504054]]	He is the majority owner and co-founder of Bloomberg L.P.	তিনি ব্লুমবার্গ এল. পি. এর সংখ্যাগরিষ্ঠ মালিক এবং সহ-প্রতিষ্ঠাতা।	0.92504054	True	True
965	[[0.92130995]]	"""""""Practice reading your favorite articles in English magazines or journals including Time Magazine, Reader's Digest, The Economist."""""""	"""""""টাইম ম্যাগাজিন, রিডার্স ডাইজেস্ট, দ্য ইকোনমিস্টসহ স্বনামধন্য ইংরেজি ম্যাগাজিন বা জার্নালে আপনার পছন্দসই নিবন্ধ পড়ার অভ্যাস করুন।"""""""	0.92130995	True	True
1003	[[0.9019941]]	Born in a Punjabi Army Officer's family in New Delhi, Rakul did her schooling from Army Public School, Dhaula Kuan and later studied Mathematics at Jesus and Mary College, University of Delhi.	নয়া দিল্লিতে তিনি একটি সম্ভ্রান্ত পাঞ্জাব পরিবারে জন্মগ্রহণ করেন। রাকুল আর্মি পাবলিক স্কুল, দাউলা কুয়ান-এ পড়ালেখা করেন এবং পরে গণিতে জিসাস এন্ড মেরি কলেজ, ইউনিভার্সিটি অব দিল্লীতে পড়াশুনা করেন।	0.9019941	True	True
1061	[[0.9081055]]	India currently has one of the highest rates of malnourished women among developing countries.	উন্নয়নশীল দেশগুলির মধ্যে ভারত বর্তমানে অপুষ্টিযুক্ত নারীদের সর্বোচ্চ হারের একটি দেশ।	0.9081055	True	True
1187	[[0.9169364]]	The conference was organized by ASSOCHAM (Associated Chambers of Commerce and Industry of India).	অ্যাসোসিটেড চেম্বার্স অব কমার্স অ্যান্ড ইন্ডাস্ট্রি অব ইন্ডিয়া (এএসএসওসিএইচএএম) এ সম্মেলন আয়োজন করেছে।	0.9169364	True	True
1390	[[0.9188255]]	Aaron Lee Soon Yong (born June 7, 1972) is a Singaporean prize-winning poet who writes in English.	অ্যারোন লী সুন ইয়ং (জন্ম: ৭ জুন ১৯৭২) একজন সিঙ্গাপুরি পুরস্কার-বিজয়ী কবি, যিনি ইংরেজিতে লেখালেখি করেন।	0.9188255	True	True
1417	[[0.9012518]]	Pfaff is mentioned in the Bollywood film Netaji Subhas Chandra Bose: The Forgotten Hero.	বলিউড চলচ্চিত্র নেতাজি সুভাষ চন্দ্র বোস: দ্য ফরগট্‌ন হিরোতে পাফকে উল্লেখ করা হয়েছে।	0.9012518	True	True
1428	[[0.9079902]]	The Prime Minister, Shri Narendra Modi spoke to Tamil Nadu Chief Minister Thiru Edappadi K.Palaniswami and discussed the situation in the wake of the cyclone and heavy rainfall in parts of the state	প্রধানমন্ত্রী শ্রী নরেন্দ্র মোদী তামিলনাড়ুর মুখ্যমন্ত্রী থিরু এঢ়াপ্পডি কে পালানীস্বামীর সঙ্গে কথা বলেছেন এবং রাজ্যে ঘূর্ণিঝড় ও প্রবল বৃষ্টিপাতের ফলে উদ্ভুত পরিস্থিতি নিয়ে আলোচনা করেছেন	0.9079902	True	True
1471	[[0.92057073]]	National Religious Madrasa Education Board of Bangladesh (Arabic: ) is a government-recognized Qawmi Madrasa Board of Education in Bangladesh.	জাতীয় দ্বীনি মাদ্রাসা শিক্ষাবোর্ড বাংলাদেশ () বাংলাদেশে অবস্থিত সরকার স্বীকৃত একটি কওমি মাদ্রাসা শিক্ষা বোর্ড।	0.92057073	True	True
1545	[[0.92312694]]	"""Born into Pashtun Khattak family, Aslam Khattak was the President of Pakistan Movement in U.K., serving alongside Dr. Abdur Rahim as Vice President and Chaudhry Rehmat Ali as Secretary. This Organisation gave the world the name """"PAKISTAN"""". Aslam Khattak served closely with Dr Khan Sahib in the Khyber-Pakhtunkhwa's provincial government during his career as a civil servant, and after the independence of Pakistan in 1947 he was posted to Afghanistan where he played a key role in the failed negotiations for a confederation between Pakistan and Afghanistan. In the 1970 elections, he was elected as an independent to the KPK Provincial Assembly from Karak. He then became speaker of the Khyber-Pakhtunkhwa Assembly in 1972. He also served as Governor of Khyber-Pakhtunkhwa briefly after the ouster of the NAP-JUI governor as well twice posted as ambassador."""	"""পশতুন খট্টক পরিবারে জন্মগ্রহণকারী, আসলাম খট্টক যুক্তরাজ্যে পাকিস্তান আন্দোলনের রাষ্ট্রপতি ছিলেন, সহ-রাষ্ট্রপতি হিসাবে ডাঃ আবদুর রহিম এবং সেক্রেটারি হিসাবে চৌধুরী চৌধুরী রহমত আলী ছিলেন। এই সংস্থাটি বিশ্বকে """"পাকিস্তান"""" নাম দিয়েছিল। আসলাম খাত্তক বেসামরিক কর্মচারী হিসাবে কর্মজীবনকালে খাইবার-পাখতুনখোয়া'র প্রাদেশিক সরকারে ডাঃ খান সাহেবের সাথে ঘনিষ্ঠভাবে দায়িত্ব পালন করেছিলেন এবং ১৯৪৭ সালে পাকিস্তানের স্বাধীনতার পর তিনি আফগানিস্তানে নিযুক্ত হন যেখানে তিনি পাকিস্তান ও আফগানিস্তানের মধ্যে কনফেডারেশন আলোচনায় মূল ব্যর্থ ভূমিকা পালন করেছিলেন। । ১৯৭০ সালের নির্বাচনে তিনি কারাক থেকে কেপিকে প্রাদেশিক পরিষদে স্বতন্ত্র নির্বাচিত হয়েছিলেন। এরপরে তিনি ১৯৭২ সালে খাইবার-পাখতুনখোয়া বিধানসভার স্পিকার হন। তিনি ন্যাপ-জেআইআইয়ের গভর্নরকে ক্ষমতাচ্যুত করার পরে দু'বার রাষ্ট্রদূত পদে নিযুক্ত হওয়ার পরে অতিদ্রুত খাইবার-পাখতুনখুয়ারের গভর্নর হিসাবেও দায়িত্ব পালন করেছিলেন।"""	0.92312694	True	True
1573	[[0.90200055]]	"""""""As cleanup efforts progressed, Chief executive of Moray Council Alistair Keddie said, """"""""Everything possible was done to protect residents."""""""""""""""	"""""""পরিচ্ছন্নতা প্রচেষ্টা যেমন এগোচ্ছে, মোরে কাউন্সিলের প্রধান কার্যনির্বাহী অ্যালিস্টের কেডি জানান যে, """"""""অধিবাসীদের রক্ষা করার জন্য যতোটা সম্ভব তা সবকিছুই করা হয়েছে""""""""।"""""""	0.90200055	True	True
1586	[[0.90609854]]	What a blessing it is that most of the magazines and literature of Jehovah's Witnesses in these languages are being published simultaneously with the original English edition!	এটা কতই না আশীর্বাদজনক যে, এই ভাষাগুলোতে যিহোবার সাক্ষিদের বেশির ভাগ পত্রিকা এবং সাহিত্যাদি মূল ইংরেজি সংস্করণের সঙ্গে একই সময়ে বের হচ্ছে!	0.90609854	True	True
1592	[[0.9177981]]	Sarojs family migrated to India from Pakistan after partition.	দেশভাগের পরই পাকিস্তান থেকে ভারতে চলে আসেন সরোজের পরিবার।	0.9177981	True	True
1607	[[0.9107739]]	No, we need to have a little chat, Mr. Cutter.	না, আমাদের একটু কথা হওয়া দরকার, মিঃ কাটার ।	0.9107739	True	True
1644	[[0.9064803]]	"""""""There were things going on in the church that I found objectionable,"""" says Godwin."""	"""""""গির্জার মধ্যে এমন কিছু চলছিল যা আমার কাছে আপত্তিকর মনে হয়েছিল,"""" গডউইন বলেন।"""	0.9064803	True	True
1714	[[0.90393007]]	What has Romans chapter 12 taught us about (a) how we should use our lives?	রোমীয় ১২ অধ্যায় আমাদেরকে কী শিখিয়েছে (ক) আমাদের জীবনকে যেভাবে ব্যবহার করা উচিত, সেই বিষয়ে?	0.90393007	True	True
1739	[[0.90949416]]	In India, after the promulgation of the Hindu code bills, the Bengali Hindus along with other Hindus are being governed by a uniform Hindu law.	ভারতে হিন্দু কোড বিল জারি করার পরে বাঙালি হিন্দুদের সাথে অন্যান্য হিন্দুরাও অভিন্ন হিন্দু আইন দ্বারা পরিচালিত হচ্ছে।	0.90949416	True	True
1796	[[0.90762866]]	Therefore, they had personally given evidence of their love for God and his ways.	তাই, তারা ব্যক্তিগতভাবে ঈশ্বরের প্রতি ও তাঁর পথের বিষয়ে তাদের ভালোবাসার প্রমাণ দিয়েছিল।	0.90762866	True	True
1873	[[0.9090314]]	Union Minister for Road Transport & Highways and MSME Shri Nitin Gadkari today reviewed the proposed Chambal Express Project with Shri Shivraj Singh Chauhan Chief Minister, Madhya Pradesh, Shri Narendra Singh Tomar, Minister of Agriculture & Farmers Welfare and Shri Jyotiraditya Scindya, Member of Parliament, through Video Conference	কেন্দ্রীয় সড়ক পরিবহন, মহাসড়ক এবং অতিক্ষুদ্র, ক্ষুদ্র ও মাঝারি শিল্পোদ্যোগ মন্ত্রী শ্রী নীতিন গড়করি আজ ভিডিও কনফারেন্সের মাধ্যমে প্রস্তাবিত চম্বল এক্সপ্রেসওয়ে প্রকল্পের বিষয়ে মধ্যপ্রদেশের মুখ্যমন্ত্রী শ্রী শিবরাজ সিং চৌহান, কেন্দ্রীয় কৃষি ও কৃষক কল্যাণ মন্ত্রী শ্রী নরেন্দ্র সিং তোমর এবং সাংসদ শ্রী জ্যোতিরাদিত্য সিন্ধিয়ার সঙ্গে  পর্যালোচনা বৈঠক করেছেন।	0.9090314	True	True
1892	[[0.9169954]]	The Supreme Court order recognised the deity Ram Lalla's title rights to the disputed 2.77-acre Ayodhya land and directed the government that a trust be set up to manage the land's affairs, paving the path for the construction of a Ram temple.	সুপ্রিম কোর্টের আদেশ অনুসারে, বিতর্কিত 2.77-একর জমিতে দেবতা রাম লল্লার শিরোনাম অধিকারকে স্বীকৃতি দিয়েছে এবং সরকারকে নির্দেশ দিয়েছে যে রাম মন্দির নির্মাণের পথ প্রশস্ত করে জমির বিষয় পরিচালনার জন্য একটি ট্রাস্ট গঠন করতে বলা হয়েছে।	0.9169954	True	True
1903	[[0.92410207]]	He also served as Vice-Chancellor at the Federal Urdu University, University of Karachi and Ziauddin University.	তিনি ফেডারেল উর্দু বিশ্ববিদ্যালয়, করাচি বিশ্ববিদ্যালয় এবং জিয়াউদ্দিন বিশ্ববিদ্যালয়ে উপাচার্য হিসাবেও দায়িত্ব পালন করেছেন।	0.92410207	True	True
1952	[[0.95189404]]	Surendranagar is an administrative district in Saurashtra region of Gujarat state in India.	সুরেন্দ্রনগর হল ভারতের গুজরাট রাজ্যের সৌরাষ্ট্র অঞ্চলের একটি প্রশাসনিক জেলা।	0.95189404	True	True
1966	[[0.91081023]]	"""Muenster, Texas (their version is called """"Germanfest"""" and is held in April)"""	"""মুনস্টার, টেক্সাস (তাদের সংস্করণটিকে """"জার্মানফেস্ট"""" বলা হয় এবং এটি এপ্রিলে পালন করা হয়)"""	0.91081023	True	True
1971	[[0.9011842]]	"""She writes: """"At Bethel we were warmly welcomed, and this touched me."""	"""তিনি লেখেন: """"বেথেলে আমাদেরকে উষ্ণ অভ্যর্থনা জানানো হয়েছিল আর এই বিষয়টা আমাকে স্পর্শ করেছিল।"""	0.9011842	True	True
2047	[[0.9123536]]	He was criticised many times but he showed a fantastic team spirit.	অনেকবারই তার সমালোচনা হয়েছে কিন্তু সে অসাধারণ টিম স্পিরিট দেখিয়েছে।	0.9123536	True	True
2192	[[0.9109273]]	In 1970, she began research at the Indian Institute of Technology, Kanpur (IIT Kanpur).	১৯৭০ সালে, তিনি ভারতীয় প্রযুক্তিবিদ্যা প্রতিষ্ঠান, কানপুরে (আইআইটি, কানপুর) তাঁর গবেষণার কাজ শুরু করেন।	0.9109273	True	True
2201	[[0.93312395]]	"""""""medicine"""" means allopathic, homeopathic, unani, ayurvedic or any other medicine used for preventing or curing of diseases of human beings, fishes and livestock."""	"""(৫) """"ঔষধ"""" অর্থ মানুষ, মৎস্য ও গবাদি পশু-পাখির রোগ প্রতিরোধ বা রোগ নিরাময়ের জন্য ব্যবহার্য এলোপ্যাথিক, হোমিওপ্যাথিক, ইউনানী, আয়ুর্বেদিক বা অন্য যে কোন ঔষধ."""	0.93312395	True	True
2213	[[0.90297574]]	However, none has been able to give a definite answer.	যদিও কেউই এ বিষয়ে স্পষ্ট কোনও উত্তর দিতে পারেননি।	0.90297574	True	True
2330	[[0.92582464]]	BFBS Radio operates 22 radio stations, broadcast on a combination of local DAB, FM and AM frequencies, online and on digital television.	বিএফবিএস রেডিও ২২ টি রেডিও স্টেশন পরিচালনা করে, স্থানীয় ডিএবি, এফএম এবং এএম ফ্রিকোয়েন্সিগুলির সংমিশ্রণে অনলাইন এবং ডিজিটাল টেলিভিশনে সম্প্রচার করে।	0.92582464	True	True
2351	[[0.91433203]]	When it was established that two of the boys developed leukaemia from the gene therapy, Cavazzana coordinated the medical efforts of biologists, virologists, clinicians and regulators to develop novel medical therapies.	যখন এটা জানা গিয়েছিল যে, ছেলেদের মধ্যে দুজনের জিন থেরাপি থেকে লিউকমিয়ার বিকাশ হয়, ক্যাভাজ্জানা অভিনব চিকিৎসার উন্নয়নের জন্যে জীববিজ্ঞানী, ভাইরোলজিস্ট, চিকিৎসক এবং নিয়ামকদের চিকিৎসা প্রচেষ্টার সমন্বয় সাধন করেন।	0.91433203	True	True
2380	[[0.9414643]]	Football, cricket and other games are played.	এতে ফুটবল, ক্রিকেট ও অন্যান্য খেলা অনুষ্ঠিত হয়ে থাকে।	0.9414643	False	True
2480	[[0.9303813]]	Now just to tell you when we got this project the requirement was minimum half power beam width of 120 degree larger beam width was acceptable so we achieved that.	এখন কেবল আপনাকে বলার জন্য আমরা যখন এই প্রকল্পটি পেয়েছি প্রয়োজনীয়তা ছিল সর্বনিম্ন অর্ধ পাওয়ার বিম প্রস্থের 120 ডিগ্রি বৃহত্তর বিমের প্রস্থটি গ্রহণযোগ্য ছিল তাই আমরা এটি অর্জন করেছি।	0.9303813	True	True
2489	[[0.90190923]]	Tourists can walk as far as the third barricade, and the second barricade is visible through a small window in the third.	পর্যটকরা তৃতীয় ব্যারিকেড পর্যন্ত চলতে পারে, এবং দ্বিতীয় ব্যারিকেড তৃতীয় একটি ছোট জানালাতে দৃশ্যমান হয়।	0.90190923	True	True
2522	[[0.90631247]]	Their job will be to increase the skills of workers, find alternative jobs and cooperate with legal and other problems.	এঁদের কাজ হবে শ্রমিকদের দক্ষতা বাড়ানো, বিকল্প কাজ খুঁজে নেওয়া এবং আইনি ও অন্যান্য সমস্যায় সহযোগিতা দেওয়া।	0.90631247	True	True
2528	[[0.90748477]]	However, he had not specified the date at that time.	তবে সে সময় তিনি এ বিষয়ে চূড়ান্ত কোন তারিখ ঘোষণা করেননি।	0.90748477	True	True
2626	[[0.9209537]]	"""In computer science, a record (also called a structure, struct, or compound data) is a basic data structure. Records in a database or spreadsheet are usually called """"rows""""."""	"""কম্পিউটার বিজ্ঞানে রেকর্ড হচ্ছে (স্টাকচার, স্ট্রাক্ট, বা যৌগিক ডাটা নামেও পরিচিত) মৌলিক ডাটা গঠন বা স্ট্রাকচার। একটি ডাটাবেস বা স্প্রেডশীটে রেকর্ডগুলিকে সাধারণত """"সারি"""" বলা হয়।"""	0.9209537	True	True
2657	[[0.9006331]]	They had no prior information.	এ বিষয়ে আগে থেকে কোনও তথ্যই তাদের কাছে ছিল না।	0.9006331	False	True
2675	[[0.9091766]]	Education in Qatar is very diverse, with several schools representing a variety of international curriculum systems.	কাতারে শিক্ষা ব্যবস্থা যথেষ্ট বৈচিত্র্যময়, এখানে বিভিন্ন বিদ্যালয়ে বেশ কিছু আন্তর্জাতিক পদ্ধতিতে পাঠদান কার্যক্রম পরিচালনা করে।	0.9091766	True	True
2700	[[0.9052009]]	The Soros Foundation provides many opportunities for students from central Asia and eastern Europe.	সোরোস ফাউন্ডেশন কেন্দ্রীয় এশিয়া ও পূর্ব ইউরোপের শিক্ষার্থীদের জন্য অনেক সুযোগ সুবিধা প্রদান করে ।	0.9052009	True	True
2707	[[0.9097071]]	Our motive should be to know God better so that we can increase our love for him and worship him acceptably.	ঈশ্বরকে আরও ভালভাবে জানা আমাদের উদ্দেশ্য হওয়া উচিত, যাতে করে তাঁর প্রতি আমাদের প্রেম বাড়াতে পারি এবং তাঁকে গ্রহণযোগ্যরূপে উপাসনা করতে পারি।	0.9097071	True	True
2712	[[0.9146813]]	"""""""Joan Abse, his wife, was an art historian and writer."""""""	"""""""জোয়ান অ্যাবসে তাঁর স্ত্রী, একটি শিল্প ইতিহাসবিদ ও লেখক ছিলেন।"""""""	0.9146813	True	True
2850	[[0.910542]]	Diwan Beohar Adhar Simha and Minister Man Thakur helped the Rani in looking after the administration successfully and effectively.	দেওয়ান বৌহর আদহার সিমহা এবং মন্ত্রী মান ঠাকুর প্রশাসনকে সফলভাবে ও কার্যকরভাবে পরিচালনার জন্য রানীকে সহায়তা করেছিলেন।	0.910542	True	True
2906	[[0.93466485]]	Pakistan is a village located in Purnia district, Bihar, India.	পাকিস্তান হল ভারতের বিহার রাজ্যের অন্তর্গত পূর্ণিয়া জেলার একটি গ্রাম।	0.93466485	True	True
2910	[[0.9311657]]	Hamid received India's highest military decoration, but retired Indian Army general Ian Cardozo has written that the award citation did not give him full credit for the number of tanks he destroyed.	হামিদ ভারতের সর্বোচ্চ সামরিক সম্মাননা পেয়েছিলেন, তবে অবসরপ্রাপ্ত ভারতীয় সেনা জেনারেল ইয়ান কার্ডোজো লিখেছেন যে পুরষ্কারের প্রশংসাপত্র তাঁকে যে পরিমাণ ট্যাঙ্ক ধ্বংস করেছিল তার পুরো কৃতিত্ব দেয়নি।	0.9311657	True	True
2913	[[0.91334355]]	Priyanka Chopra and Nick Jonas are currently living together in Los Angeles.	প্রিয়াঙ্কা চোপড়া ও নিক জোনাস বর্তমানে যুক্তরাষ্ট্রের লস অ্যাঞ্জেলেসে বসবাস করছেন।	0.91334355	True	True
2919	[[0.91156435]]	Your connection to this site is not private. Information you submit could be viewed by others (like passwords, messages, credit cards, etc.).	এই সাইট এ আপনার সংযোগ ব্যক্তিগত নয়। আপনার জমা দেওয়া তথ্য অন্যদের দ্বারা দেখা যেতে পারে। (যেমন পাসওয়ার্ড, বার্তা, ক্রেডিট কার্ড ইত্যাদি)।	0.91156435	True	True
2982	[[0.9112664]]	Former IAS officer and BJP MP candidate from Bhubaneswar, Aparajita Sarangi casts her vote at polling booth in Government Primary School, IRC village, in Odishas Bhubaneswar.	প্রাক্তন আইএএস অফিসার তথা বিজেপির ভুবনেশ্বর কেন্দ্রের প্রার্থী অপরাজিতা সারঙ্গী ভোট দিলেন ভুবনেশ্বরের আইআরসি ভিলেজ সরকারি প্রাথমিক বিদ্যালয়ের বুথে ভোট দিলেন।	0.9112664	True	True
2987	[[0.90704966]]	I don't have any connection with it.	সেটার সঙ্গে আমার কী সম্পর্ক তার কোনও যোগ নেই।	0.90704966	False	True
3063	[[0.9088284]]	Other economists had different and more critical explanations and observations.	অন্যান্য অর্থনীতিবিদদের ভিন্ন ভিন্ন এবং আরও কঠোর সমালোচনামূলক ব্যাখ্যা এবং পর্যবেক্ষণ ছিল।	0.9088284	True	True
3113	[[0.90545666]]	The Norwegian Sea is ice-free and provides a direct route from the Atlantic to the Russian ports in the Arctic (Murmansk, Arkhangelsk, and Kandalaksha), which are directly linked to central Russia.	নরওয়েজিয়ান সাগর বরফমুক্ত এবং আটলান্টিক থেকে আর্টিকের (মারমানস্ক, আর্চেঞ্জেল এবং কান্ডলক্ষ) রুশ বন্দরগুলোর সরাসরি রুট সরবরাহ করে, যা সরাসরি মধ্য রাশিয়ার সাথে যুক্ত।	0.90545666	True	True
3122	[[0.925818]]	The film stars Ranbir Kapoor, Aishwarya Rai Bachchan and Anushka Sharma in the lead.	ছবিতে মূল চরিত্রে রয়েছেন রণবীর কপূর, অনুষ্কা শর্মা এবং ঐশ্বর্যা রাই বচ্চন।	0.925818	True	True
