idx	las	src	tgt	las_score_dbl	src_gt_8_words	tgt_gt_8_words	gpt_3_5_trans	gpt_4o_trans	ollama_trans	gpt_35_bleu_score	gpt_4o_bleu_score	ollama_bleu_score
611	[[0.9050376]]	India's extradition request for Dawood aide Tiger Hanif refused by UK	દાઉદના સહાયક ટાઇગર હનીફની ભારત પ્રત્યાર્પણની વિનંતી ઇંગ્લેન્ડે નકારી કાઢી	0.9050376	True	True	યુકે દ્વારા ડૉવુડ સહાયક ટાઇગર હનીફ માટે ભારતની બહાર માગણી માન્ય નહીં કરવામાં આવી છે.	ભારતના દાઉદના સહયોગી ટાઇગર હનિફના પ્રત્યર્પણના વિનંતીને યુકે દ્વારા નકારી કાઢવામાં આવી.	ભારતની દવોદ સાથી ટાઈગર હનીફ માટેની પ્રત્યાર્પણ વિનંતીને યુકે દ્વારા નકારી હતી.	0.0	0.0	0.0
617	[[0.9160357]]	The list of candidates were released by Delhi BJP president Manoj Tiwari.	દિલ્હી ભાજપના અધ્યક્ષ મનોજ તિવારી દ્વારા ઉમેદવારોના નામની જાહેરાત કરવામાં આવી હતી.	0.9160357	True	True	કેન્દ્રીય ભાજપ પ્રધાન મનોજ તિવારી દ્વારા ઉમેદવારોની સૂચિ જાહેર કરવામાં આવી હતી.	પ્રતિષ્ઠાશાળી ઉમેદવારોની યાદી દિલ્હી ભાજપના અધ્યક્ષ મનોજ તિવારીએ જાહેર કરી.	દિલ્લી બીજેપી પ્રમુખ મનોજ ટિવારી દ્વારા ઉમેદવારોની યાદી જાહેર કરવામાં આવી.	0.28	0.21	0.0
672	[[0.9269233]]	It sounds bizarre but its absolutely true.	તે વિચિત્ર લાગે છે પરંતુ તે એકદમ જ સાચું છે.	0.9269233	False	True	એનું આવાજ વિચિત્ર લાગે છે પરંતુ એ ખુબ સાચું છે.	આ અજાણ્યું લાગે છે પરંતુ તે સંપૂર્ણ સત્ય છે.	એ અજીબ લાગે છે પણ એ ખરેખર સત્ય છે.	0.34	0.28	0.0
678	[[0.9152867]]	The film also features Paresh Rawal, Manisha Koirala, Dia Mirza, Sonam Kapoor, Vicky Kaushal and Anushka Sharma in pivotal roles.	આ ફિલ્મમાં સોનમ કપૂર, વિક્કી કૌશલ, પરેશ રાવલ, અનુષ્કા શર્મા, મનીષા કોઈરાલા અને દિયા મિર્ઝા મહત્વની ભૂમિકામાં જોવા મળશે.	0.9152867	True	True	આ ચલચિત્રમાં પણ પરેશ રાવલ, મનીષા કોઇરાલા, દિયા મિર્ઝા, સોનમ કપૂર, વિકી કૌશલ અને અનુષ્કા શર્મા વિશેષ ભૂમિકાઓમાં છે.	ફિલ્મમાં પારેશ રાવલ, મનીષા કોઇરાલા, દિયા મિર્ઝા, સોનમ કપૂર, વિક્કી કૌશલ અને અનુષ્કા શર્મા પણ મહત્વપૂર્ણ ભૂમિકામાં છે.	ફિલ્મમાં પારેશ રાવલ, મનીષા કોઈરાલા, દિયા મિર્ઝા, સોનમ કપૂર, વિકી કૌશલ અને અનુષ્કા શર્મા મહત્વપૂર્ણ ભૂમિકાઓમાં છે.	0.0	0.24	0.0
681	[[0.90051985]]	When and how will the Modi government take back from China our land in Ladakh?	મોદી સરકાર ચીન પાસેથી લદ્દાખમાં આપણી જમીનનો કબ્જો ક્યારે અને કેવી રીતે પરત લેશે.	0.90051985	True	True	મોદી સરકાર લાડાખમાં ચીનાથી અમારી જમીન પાછો કેવી રીતે લઈશે?	મોદી સરકાર ક્યારે અને કેવી રીતે ચીન પાસેથી લદ્દાખમાં અમારી જમીન પાછી લેશે?	લડાખમાં ચીનથી અમારી જમીન કેવી રીતે અને ક્યારે મોદી સરકાર પાછી લેશે?	0.0	0.27	0.0
690	[[0.92468196]]	Physically challenged/disabled convicts with 70% disability and more who have completed 50% of their actual sentence period.	શારીરિક અક્ષમ કે વિકલાંગતા ધરાવતા કેદીઓ કે જેઓ 70 ટકા કે તેથી વધુ વિકલાંગતા ધરાવે છે અને જેમણે તેમની વાસ્તવિક સજાનો 50 ટકા સમયગાળો પૂરો કરી નાખ્યો છે.	0.92468196	True	True	શારીરિક અસમર્થ/અસમર્થ દોષીઓ, જેમણે 70% અસમર્થતા અને વધુ સાથે પૂર્ણ હાથ પહોંચાવેલ છે અને જેમણે તેમના વાસ્તવિક દંડકાલ કાલામાં 50% પૂર્ણ કર્યું છે।	70% અથવા વધુ તદ્દન વિકલાંગતા ધરાવતા શારિરિક રીતે અસમર્થ/વિકલાંગ દોષિતો જેઓ તેમની વાસ્તવિક સજા ಅವಧિનાં 50% પૂર્ણ કરી ચૂક્યાં છે.	શારીરીક રીતે અક્ષમ કેદીઓ જેઓને 70% કે વધુ અક્ષમતા છે અને જેઓએ પોતાની વાસ્તવિક સજાની 50% સમયગાળા પૂર્ણ કરી છે.	0.0	0.0	0.0
695	[[0.9059389]]	Shri Prakash Javadekar, Minister of State with Independent Charge of Environment, Forest and Climate Change has been elevated as Cabinet Minister.	પર્યાવરણ, વન અને ક્લાઈમેટ ચેન્જના સ્વતંત્ર હવાલા સાથે રાજ્ય કક્ષાના કેન્દ્રીય પ્રધાન શ્રી પ્રકાશ જાવડેકરને કેબિનેટ પ્રધાન તરીકે બઢતી આપવામાં આવી છે.	0.9059389	True	True	શ્રી પ્રકાશ જાવડેકર, પર્યાવરણ, વનક્ષેત્ર અને જલવાયુ પરિવર્તનનો સ્વતંત્ર ચાર્જ સાથે મંત્રી તરીકે ઉપર વધારાઈ ગઈ છે.	શ્રી પ્રકાશ જાવડેકર, પર્યાવરણ, વન અને આબોહવા પરિવર્તનના સ્વતંત્ર પ્રभार સાથેના રાજ્ય મંત્રીને કેબિનેટ મંત્રી તરીકે ઉન્નત કરવામાં આવ્યા છે.	શ્રી પ્રકાશ જાવડેકર, પર્યાવરણ, વન અને જળવાયુ પરિવર્તનના સ્વતંત્ર પ્રભાર સહિત રાજ્ય મંત્રી, કેબિનેટ મંત્રી તરીકે ઉન્નત કરવામાં આવ્યા છે.	0.0	0.15	0.15
815	[[0.9417585]]	The state Government has appealed to the Supreme Court against the high court decision.	હાઈકોર્ટે આપેલા ચુકાદા સામે રાજ્ય સરકારે સુપ્રીમ કોર્ટમાં અપીલ કરી છે.	0.9417585	True	True	રાજ્ય સરકારે હાઈકોર્ટના નિર્ણય વિરુદ્ધ સુપ્રીમ કોર્ટમાં અપીલ કરી છે.	રાજ્ય સરકાર દ્વારા હાઈકોર્ટના નિર્ણય વિરુદ્ધ સુપ્રીમ કોર્ટમાં અપીલ કરવામાં આવી છે.	રાજ્ય સરકારે હાઇકોર્ટના નિર્ણય સામે સુપ્રીમ કોર્ટમાં અપીલ કરી છે.	0.47	0.0	0.49
871	[[0.9039514]]	Ministry of Railways have signed MoUs/ MoCs for technical cooperation in the rail sector with various foreign Governments and National Railways.	રેલવે મંત્રાલયે જુદા-જુદા દેશોની સરકારો અને રાષ્ટ્રીય રેલવે સાથે રેલવે ક્ષેત્રમાં ટેકનિકલ સહકાર માટે એમઓયુ/એમઓસી કર્યા છે.	0.9039514	True	True	રેલવે મંત્રાલયે વિવિધ વિદેશી સરકારો અને રાષ્ટ્રીય રેલવેનો તાંત્રિક સહયોગ માટે મોયુ / મોસ સાઇન કર્યા છે.	રેલ મંત્રાલયે વિવિધ વિદેશી સરકારો અને રાષ્ટ્રીય રેલ્વે સાથે રેલ્વે ક્ષેત્રમાં તકનીકી સહકાર માટે MoUs/MoCs પર હસ્તાક્ષર કર્યા છે.	રેલ્વે મંત્રાલયે વિદેશી સરકારો અને રાષ્ટ્રીય રેલ્વેઓ સાથે રેલ્વે ક્ષેત્રમાં ટેકનિકલ સહકારિતા માટે સમજૂતીઓ/સમજૂતી પત્રો હસ્તાક્ષર કર્યા છે.	0.0	0.0	0.0
879	[[0.9039118]]	The index of mineral production of mining and quarrying sector for the month of February, 2020 (Base: 2011-12=100) at 123.7, was 10.0% higher as compared to the level in the month of February, 2019.	ખાણકામ અને ઉત્ખનન ક્ષેત્રનો ફેબ્રુઆરી, 2020ના મહિના માટે ઉત્પાદન સૂચકાંક (આધાર: 2011-12=100) 123.7 રહ્યો, જે ફેબ્રુઆરી 2019 મહિનાના સ્તરની તુલનાએ 10.0% વધુ છે.	0.9039118	True	True	ફેબ્રુઆરી, ૨૦૨૦ ની મહિને ખનિજ ઉત્પાદનનો સૂચક ખનન અને ખનન ખેતર માટે 123.7 હતો, જે 2011-12=100 પર આધારિત હતો, તેની તુલનામાં 2019 ની ફેબ્રુઆરી મહિને સ્તર કરતા ટેન ટકા વધારે હતી.	ખાણકામ અને ખાણીઓના ક્ષેત્રના ખનિજ ઉત્પાદનના સૂચકાંક માટે ફેબ્રુઆરી, 2020 (આધાર: 2011-12=100) માં 123.7, ફેબ્રુઆરી, 2019 ના મહિના ની સરખામણીમાં 10.0% વધારે હતો.	ફેબ્રુઆરી, 2020 ના મહિના માટે ખનિજ ઉત્પાદનનો ઇન્ડેક્સ (આધાર: 2011-12=100) 123.7 હતો, જે ફેબ્રુઆરી, 2019 ના મહિના સરખામણીએ 10.0% વધારે હતો.	0.13	0.3	0.36
943	[[0.92439795]]	Ajay Devgn played the role of a cop in this film.	આ ફિલ્મમાં અજય દેવગન એક પોલીસ ઓફિસરના રોલમાં જોવા મળ્યો હતો.	0.92439795	True	True	આ ફિલ્મમાં અજય દેવગને એક પોલીસ અધિકારીનો ભૂમિકા નિભાવ્યો હતો.	અજય દેવગણે આ ફિલ્મમાં પોલીસની ભૂમિકા ભજવી હતી.	આજય દેવગને આ ફિલ્મમાં પોલીસ અધિકારીની ભૂમિકા ભજવી હતી.	0.0	0.0	0.0
958	[[0.9219359]]	National Security Advisor Ajit Doval was also present at the meeting.	બેઠકમાં રાષ્ટ્રીય સુરક્ષા સલાહકાર અજિત ડોભાલ પણ ઉપસ્થિત હતા.	0.9219359	True	True	જાતીય સુરક્ષા પોતાનું આજીવ ડોવલ પણ મેટિંગમાં હાજર હતા.	રાષ્ટ્રીય સુરક્ષા સલાહકાર અજીત ડોભાલ પણ બેઠકમાં હાજર રહ્યા હતા.	રાષ્ટ્રીય સુરક્ષા સલાહકાર અજિત દોવલ પણ બેઠકમાં હાજર હતા.	0.0	0.0	0.34
1020	[[0.90174437]]	The new teams -- Manipur, Arunachal Pradesh, Mizoram, Uttarakhand, Sikkim, Nagaland, Meghalaya , Bihar and Puducherry -- did feature in the recently held 50-over Vijay Hazare Trophy but playing red-ball cricket will be a tougher challenge.	મણિપુર, અરૂણાચલ પ્રદેશ, મિઝોરમ, ઉત્તરાખંડ, સિક્કિમ, નાગાલેન્ડ, મેઘાલય, બિહાર અને પુડુચેરીની નવી ટીમોએ હાલમાં 50 ઓવરની વિજય હજારે ટ્રોફીમાં ભાગ લીધો હતો, પરંતુ લાલ બોલથી ક્રિકેટ રમવું તેના માટે મોટો પકાર રહેશે.	0.90174437	True	True	નવી ટીમ્સ - મણિપુર, અરુણાચલ પ્રદેશ, મિઝોરમ, ઉત્તરાખંડ, સિક્કિમ, નાગાલેન્ડ, મેઘાલય, બિહાર અને પુદુચ્ચેરી - હાલ હાલમાં યોજિત 50-ઓવર વિજય હજારે ટ્રોફીમાં શામીલ હતી, પરંતુ રેડ-બૉલ ક્રિકેટ ખેલવું મોટી ચૂકસે.	નવી ટીમો -- મણિપુર, અરુણાચલ પ્રદેશ, મિઝોરમ, ઉત્તરાખંડ, સિક્કિમ, નાગાલેન્ડ, મેઘાલય, બિહાર અને પુડુચેરી -- તાજેતરમાં આયોજિત 50-ઓવર વિજય હઝારે ટ્રોફીમાં ભાગ લીધો હતો, પરંતુ રેડ-બોલ ક્રિકેટ રમવું વધુ પડકારજનક રહેશે.	નવા ટીમો - મણિપુર, અરુણાચલ પ્રદેશ, મિઝોરમ, ઉત્તરાખંડ, સિક્કિમ, નાગાલેંડ, મેઘાલય, બિહાર અને પુદુચેરી - તાજેતરની 50-ઓવર વિજય હજારે ટ્રોફીમાં રમ્યા હતા પરંતુ લાલ-બોલ ક્રિકેટ ખેલવું વધારે કઠિન ચુનૌતી હશે.	0.4	0.47	0.31
1045	[[0.9166231]]	A man on a white, brown and black horse riding through a creek.	એક ક્રીક દ્વારા સફેદ, કથ્થઈ અને કાળા ઘોડો સવારી કરીને એક માણસ.	0.9166231	True	True	એક વ્યક્તિ સફેદ, બ્રાઉન અને બ્લેક ઘોડો પર સરોવર મારફતે ચઢતા વચ્ચે ચાલી રહ્યો છે।	એક માણસ સફેદ, ભૂરા અને કાળા ઘોડા પર સવાર થઈને નદીમાંથી પસાર થઈ રહ્યો છે.	સફેદ, ખાકી અને કાળા ઘોડા પર બેઠેલા એક માણસ નદીના કિનારે સવાર કરી રહ્યો છે.	0.0	0.0	0.0
1049	[[0.91449815]]	Shri Piyush Goyal calls upon the Exporters to be more competitive and provide quality products to the world.	શ્રી પીયૂષ ગોયલે નિકાસકારોને વધુ સ્પર્ધાત્મક બનવા અને દુનિયાને ગુણવત્તાપૂર્ણ ઉત્પાદનો પૂરાં પાડવા માટે આહ્વાન કર્યું	0.91449815	True	True	શ્રી પિયુષ ગોયલ એક્સપોર્ટર્સ પર વધુ પ્રતિસ્પર્ધી અને વિશ્વને ગુણવત્તા ઉત્પાદન પ્રદાન કરવા આવે છે.	શ્રી પિયૂષ ગોયલ નિકાસકારોને વધુ સ્પર્ધાત્મક બનવા અને વિશ્વને ગુણવત્તાયુક્ત ઉત્પાદનો પ્રદાન કરવા માટે આહ્વાન કરે છે.	શ્રી પિયુષ ગોયલ નિર્યાતકોને વિશ્વને ગુણવત્તાયુક્ત ઉત્પાદનો આપવા અને વધુ સ્પર્ધાત્મક બનવાની આવડ કરે છે.	0.0	0.25	0.0
1123	[[0.91679585]]	Hambledon produced several outstanding players including the master batsman John Small and the first great fast bowler Thomas Brett.	હેમબ્લેડને ઘણા આગળ પડતાં ખિલાડીઓ બનાવ્યાં છે જેમાં કુશળ બેટ્સમેન જોન સ્મોલ અને પ્રથમ મહાન ઝડપી બોલર થોમસ બ્રેટનો પણ સમાવેશ થાય છે.	0.91679585	True	True	હેમ્બલેડોને માસ્ટર બેટસમેન જોન સ્મૉલ અને પ્રથમ મહાન ફાસ્ટ બોલર થોમસ બ્રેટ સહિત કેટલાક ઉત્કૃષ્ટ ખેલાડીઓ ઉત્પન્ન કર્યા.	હેમ્બલડનએ ઘણા ઉત્તમ ખેલાડીઓનું ઉત્પાદન કર્યું, જેમાં માસ્ટર બેટ્સમેન જોન સ્મોલ અને પ્રથમ મહાન ઝડપી બોલર થોમસ બ્રેટનો સમાવેશ થાય છે.	હેમ્બલ્ડને કેટલાક ઉત્તમ ખેલાડીઓ પેદા કર્યા, જેમાં માસ્ટર બેટ્સમેન જોહ્ન સ્મોલ અને પ્રથમ મહાન ફાસ્ટ બોલર થોમસ બ્રેટ સામેલ છે.	0.0	0.5	0.14
1152	[[0.9037257]]	After getting information about the incident, the local police reached on the spot.	આ મામલાની જાણકારી મળતા જ સ્થાનિક પોલીસ ઘટનાસ્થળે પહોંચી ગઈ હતી.	0.9037257	True	True	ઘટના વિશે માહિતી મેળવી પછી, સ્થાનિક પોલીસ સ્પોટ પર પહોંચ્યા.	આ ઘટનાની માહિતી મળ્યા બાદ સ્થાનિક પોલીસ સ્થળ પર પહોંચી.	આઘાતના વિશે માહિતી મળ્યા બાદ સ્થાનિક પોલીસ સ્થળે પહોંચી.	0.0	0.0	0.0
1190	[[0.90306586]]	The court had also barred Musharraf's lawyer Salman Safdar from arguing on his behalf and directed the law ministry to appoint a defence lawyer for him.	કોર્ટે મુશર્રફના વકીલ સલમાન સફદરને પણ તેમની દલિલો કરવાથી રોક્યા હતા અને સરકારને બચાવપક્ષના વકીલ નિમણૂક કરવા જણાવ્યું છે.	0.90306586	True	True	ન્યાયાલયે પણ મુશરફના વકીલ સલમાન સફદારને પ્રતિસાદ કરવાનો પ્રતિબંધ કર્યો હતો અને તેના પક્ષે એર્ગ્યુમેન્ટ વકીલ નોકરવા માટે કાયદા મંત્રાલયને માર્ગદર્શન આપ્યો હતો.	કોર્ટએ મુશર્રફના વકીલ સલમાન સફદારને તેમની તરફથી દલીલ કરવાની મનાઈ કરી હતી અને કાયદા મંત્રાલયને તેમના માટે રક્ષા વકીલ નીમવા માટે સૂચના આપી હતી.	આદાલતે મુશરફના વકીલ સલમાન સફદરને તેના પક્ષે વાદ કરવાથી પણ રોકી દીધી હતી અને કાયદા મંત્રાલયને તેના માટે બચાવ વકીલ નિયુક્ત કરવાનો આદેશ આપ્યો હતો.	0.0	0.0	0.0
1275	[[0.9007813]]	West Indies: Evin Lewis, Sunil Narine, Nicholas Pooran, Kieron Pollard, Shimron Hetmyer, Rovman Powell, Carlos Brathwaite (capt), Keemo Paul, Khary Pierre, Sheldon Cottrell, Oshane Thomas.	વેસ્ટ ઇન્ડિઝ: સુનિલ નારાયણ, એવીન લુઈસ, શિમરોન હેટમાયર, નિકોલસ પૂરન, કાયરન પોલાર્ડ, રોવમેન પોવેલ, કાર્લોસ બ્રેથવેટ(કેપ્ટન), કીમો પોલ, ખેરી પેરી, શેલ્ડન કોટરેલ, જોન કેમ્બેલ, જેસન મોહમ્મદ અને ઓશેન થોમસ	0.9007813	True	True	પશ્ચિમ ઇન્ડીઝ: ઇવિન લ્યુઇસ, સુનિલ નારીન, નિકોલસ પૂરન, કિરોન પોલાર્ડ, શિમ્રોન હેટમયર, રોવમન પવેલ, કાર્લોસ બ્રાથવેટ (કેપ્ટ), કીમો પોલ, ખારી પિયર, શેલ્ડન કોટરલ, ઓશેન થોમસ.	વેસ્ટ ઇન્ડીઝ: એવિન લૂઇસ, સુਨੀલ નરાઇન, નિકોલસ પુરન, કિરોન પોલાર્ડ, શિમ્રોન હેટમાયર, રોવમેન પોવેલ, કાર્લોસ બ્રેથવેઇટ (કપ્તાન), કીમો પોલ, ખારી પિએરે, શેલ્ડન કોટ્રેલ, ઓશેન થોમસ.	વેસ્ટ ઇન્ડિઝ: ઇવિન લુઇસ, સુનિલ નારિન, નિકોલસ પૂરન, કિરોન પોલાર્ડ, શિમ્રોન હેટમાયર, રોવમન પાઉલ, કાર્લોસ બ્રાથવેઇટ (કપ્તાન), કીમો પાઉલ, ખારી પિયર, શેલ્ડન કોટરેલ, ઓશાન થોમસ.	0.18	0.22	0.19
