idx	las	src	tgt	las_score_dbl	src_gt_8_words	tgt_gt_8_words
337	[[0.925013]]	He has no social media account or email id.	ତାଙ୍କର ଇ-ମେଲ୍ ଠିକଣା ନାହିଁ କି ସୋସିଆଲ ମିଡିଆରେ ଆକାଉଣ୍ଟ ନାହିଁ ।	0.925013	True	True
436	[[0.92410326]]	Chidambaram is facing probe in the INX media case by both the ED and the CBI.	ଆଇଏନଏକ୍ସ ମିଡିଆ ଦୂର୍ନୀତି ମାମଲାରେ ଚିଦାମ୍ବରମଙ୍କ ବିରୋଧରେ ଉଭୟ ଇଡି ଓ ସିବିଆଇ ତଦନ୍ତ କରୁଛନ୍ତି।	0.92410326	True	True
474	[[0.9271771]]	"""He recognised the folk arts and traditional dances as indicative of Indian culture,"""" PM said."""	“ସେ ଭାରତୀୟ ଲୋକ କଳା ଏବଂ ପାରମ୍ପରିକ ନୃତ୍ୟକୁ ସଂସ୍କୃତିର ସଂକେତ ରୂପରେ ମାନ୍ୟତା ଦେଇଛନ୍ତି”, ପ୍ରଧାନମନ୍ତ୍ରୀ କହିଥିଲେ ।	0.9271771	True	True
478	[[0.90845805]]	He is married and has a 10-year-old child.	ସେ ବିବାହିତ ଓ ତାଙ୍କର ୧୦ ବର୍ଷର ଝିଅ ବି ଅଛିି।	0.90845805	False	True
493	[[0.9085319]]	Prime Minister Shri Narendra Modi dedicated the National Salt Satyagraha Memorial at Dandi in Navsari district, Gujarat to the nation today on Mahatma Gandhis death anniversary.	ପ୍ରଧାନମନ୍ତ୍ରୀ ଶ୍ରୀ ନରେନ୍ଦ୍ର ମୋଦୀ ମହାତ୍ମା ଗାନ୍ଧୀଙ୍କ ପୁଣ୍ୟତିଥିରେ ଆଜି ଗୁଜରାଟର ନବସାରୀ ଜିଲ୍ଲାରେ ଦାଣ୍ଡିସ୍ଥିତ ରାଷ୍ଟ୍ରୀୟ ଲବଣ ସତ୍ୟାଗ୍ରହ ସ୍ମାରକୀକୁ ରାଷ୍ଟ୍ର ଉଦ୍ଦେଶ୍ୟରେ ସମର୍ପିତ କରିଛନ୍ତି ।	0.9085319	True	True
533	[[0.90340257]]	Prime Minister's Office PM's interaction with young IAS officers The Prime Minister, Shri Narendra Modi, today interacted with over 170 young IAS officers who have recently been appointed Assistant Secretaries in the Government of India.	Prime inister's Office ଯୁବ ଭାରତୀୟ ପ୍ରଶାସନିକ ଅଧିକାରୀଙ୍କ ସହ ପ୍ରଧାନମନ୍ତ୍ରୀଙ୍କ ମତ ବିନିମୟ ପ୍ରଧାନମନ୍ତ୍ରୀ ଶ୍ରୀ ନରେନ୍ଦ୍ର ମୋଦୀ ଆଜି 170ରୁ ଅଧିକ ସହାୟକ ସଚିବ ଭାବେ ନିଯୁକ୍ତି ପାଇଥିବା ଯୁବ ଭାରତୀୟ ପ୍ରଶାସନିକ ଅଧିକାରୀଙ୍କ ସହ ମତ ବିନିମୟ କରିଛନ୍ତି ।	0.90340257	True	True
534	[[0.9015596]]	New Zealand squad: Kane Williamson (captain), Todd Astle, Trent Boult, Colin de Grandhomme, Lockie Ferguson, Martin Guptill, Matt Henry, Tom Latham, Colin Munro, Jimmy Neesham, Henry Nicholls, Ross Taylor, Mitchell Santner, Tim Southee.	ନ୍ୟୁଜିଲାଣ୍ଡ୍‌ ଦଳ: କେନ୍‌ ଓ୍ଵିଲିୟମ୍‌ସନ୍‌ (ଅଧିନାୟକ), ଟମ୍‌ ବ୍ଲଣ୍ଡେଲ୍‌ (ଓ୍ଵିକେଟ୍‌ରକ୍ଷକ), ଟ୍ରେଣ୍ଟ୍‌ ବୋଲ୍‌ଟ, ଟମ୍‌ ବ୍ରୁସ୍‌, କଲିନ୍‌ ଡି ଗ୍ରାଣ୍ଡୋମେ, ମାର୍ଟିନ୍‌ ଗପ୍ଟିଲ, ଅନାରୁ କିଚେନ୍‌, କଲିନ୍‌ ମୁନ୍‌ରୋ, ସେଥ୍‌ ରାନ୍‌ସ, ମିଚେଲ ସାଣ୍ଟ୍‌ନର୍‌, ଇଶ୍‌ ସୋଢ଼ି, ଟିମ୍‌ ସାଉଥି, ରସ୍‌ ଟେଲର, ବେନ୍‌ ହ୍ଵିଲର୍‌।	0.9015596	True	True
537	[[0.91194975]]	New Delhi: A video is getting viral on social media.	ନୂଆଦିଲ୍ଲୀ: ସୋସିଆଲ ମିଡିଆରେ ଏକ ଆଶ୍ଚର୍ଯ୍ୟଜନକ ଭିଡିଓ ଭାଇରାଲ ହେବାରେ ଲାଗିଛି।	0.91194975	True	True
573	[[0.9063891]]	The police took him into custody for further interrogation.	ଏ ନେଇ ଅଧିକ ଜେରା ପାଇଁ ପୋଲିସ ତାଙ୍କୁ ରିମାଣ୍ଡରେ ନେଇଛି।	0.9063891	True	True
577	[[0.9214439]]	Mix everything till it is well combined.	ସମସ୍ତ ଜିନିଷ ଭଲ ଭାବେ ମିକ୍ସ ହେଲା ଯାଏ ଏହାକୁ ଗୋଳାନ୍ତୁ ।	0.9214439	False	True
632	[[0.90616685]]	The truck was impounded and the driver arrested.	ଦୁର୍ଘଟଣା ଘଟାଇଥିବା ଟ୍ରକ୍‌କୁ ଜବତ କରାଯିବା ସହ ଚାଳକକୁ ଗିରଫ କରାଯାଇଛି।	0.90616685	False	True
703	[[0.9174443]]	The state Government went for appeal against this order in the Supreme Court.	ଏହି ଆଦେଶ ବିରୋଧରେ ରାଜ୍ୟ ସରକାର ସୁପ୍ରିମ୍‌ କୋର୍ଟଙ୍କ ଦ୍ୱାରସ୍ଥ ହୋଇଥିଲେ।	0.9174443	True	True
714	[[0.9032569]]	The MPs will vote on Green ballots and the MLAs will vote on pink ballots.	ସବୁଜ ରଙ୍ଗର ବାଲଟ ପେପରରେ ସାଂସଦ ଓ ଗୋଲାପୀ ରଙ୍ଗର ବାଲଟ ପେପରରେ ବିଧାୟକମାନେ ଭୋଟ ଦେବେ ।	0.9032569	True	True
724	[[0.90947187]]	FIH Goalkeeper of the Year: Rachael Lynch (Australia), Maria Ruiz (Spain), Mathilde Petriaux (France), Ayeisha McFerran (Ireland), Megumi Kageyama (Japan)	ଏଫଆଇଏଚ୍ ଗୋଲକିପର ଅଫ୍ ଦି ଇୟର୍‌: ରାଚେଲ୍ ଲିଞ୍ଚ୍ (ଅଷ୍ଟ୍ରେଲିଆ), ମାରିଆ ରୁଇଜ୍ (ସ୍ପେନ୍‌), ମାଥିଲଡେ ପିଟ୍ରିଅକ୍ସ (ଫ୍ରାନ୍ସ), ଆୟେଶା ମ୍ୟାକଫେରାନ୍ (ଆୟର୍ଲ୍ୟାଣ୍ଡ୍‌), ମେଗୁମି କାଗେୟାମା (ଜାପାନ)।	0.90947187	True	True
736	[[0.9077785]]	There is no vaccine available for either people or animals against the disease, it said.	ଏହି ରୋଗ ବିରୋଧରେ ଲୋକ କିମ୍ବା ପଶୁମାନଙ୍କ ପାଇଁ କୌଣସି ଟୀକା ଉପଲବ୍ଧ ନାହିଁ ବୋଲି ସୂଚନାରେ କୁହାଯାଇଛି।	0.9077785	True	True
779	[[0.90098286]]	Salman, along with Saif Ali Khan, Neelam, Tabu, Sonali Bendre and Dushyant Singh are all accused in the case.	ସଲମାନଙ୍କ ସହ ଏହି ମାମଲାରେ ବଲିଉଡ ଅଭିନେତା ସୈଫ ଅଲ୍ଲୀ ଖାନ, ନିଲମ, ତବୁ, ସୋନାଲି ବେନ୍ଦ୍ରେ ଓ ଦୁଷ୍ୟନ୍ତ ସିଂହ ପ୍ରମୁଖ ଅଭିଯୁକ୍ତ ଥିଲେ।	0.90098286	True	True
786	[[0.9105505]]	Friends, one is getting to see and hear of many such examples day by day.	ବନ୍ଧୁଗଣ, ଏଭଳି ଅନେକ ଉଦାହରଣ, ପ୍ରତିଦିନ ଦେଖିବାକୁ ଓ ଶୁଣିବାକୁ ମିଳୁଛି।	0.9105505	True	True
842	[[0.9057703]]	We have informed it to the higher authorities.	ଏ ସଂପର୍କରେ ଆମେ ଉଚ୍ଚ କର୍ତ୍ତୃପକ୍ଷଙ୍କୁ ଜଣାଇଛୁ ବୋଲି ପ୍ରକାଶ କରିଛନ୍ତି।	0.9057703	False	True
850	[[0.9074486]]	The film is being produced by Oberois father Suresh Oberoi and Sandip Ssingh.	ଫିଲ୍ମ କୁ ବିବେକଙ୍କ ବାପା ସୁରେଶ ଓବରାୟ ଓ ସନ୍ଦୀପ ସିଂ ପ୍ରଡ୍ୟୁସ୍‌ କରୁଛନ୍ତି।	0.9074486	True	True
859	[[0.90186274]]	She has also won several awards for her performances.	ସେ ନିଜ ଅଭିନୟ ପାଇଁ ବହୁଥର ପୁରସ୍କାର ମଧ୍ୟ ଜିତିସାରିଛନ୍ତି ।	0.90186274	True	True
899	[[0.92788154]]	Answer - Firstly, it is important for you to know that no formal initiative like NRC has been started at the national level.	ଉତ୍ତର – ସର୍ବପ୍ରଥେମ ଆପଣଙ୍କୁ ଏହା ଜାଣିବା ଦରକାର ଯେ, ରାଷ୍ଟ୍ରୀୟ ସ୍ତରରେ ଏନ୍‌ଆରସି ପରି କେୌଣସି ଔପଚାରିକ ଆରମ୍ଭ ହୋଇନାହିଁ।	0.92788154	True	True
1001	[[0.92223084]]	The State government and the temple administration are fully ready for the rath yatra.	ରଥଯାତ୍ରା ପାଇଁ ରାଜ୍ୟ ସରକାର ଏବଂ ଶ୍ରୀ ମନ୍ଦିର ପ୍ରଶାସନ ପୂରା ପ୍ରସ୍ତୁତ।	0.92223084	True	True
1030	[[0.9066949]]	There were fourteen persons, all from Maharashtra, in the boat when the incident took place.	ଦୁର୍ଘଟନା ସମୟରେ ମହାରାଷ୍ଟ୍ରରୁ ଆସିଥିବା ଚଉଦ ଜଣ ଲୋକ ଡଙ୍ଗାରେ ଥିଲେ।	0.9066949	True	True
1069	[[0.93371415]]	Rajasthan BJP president and Rajya Sabha MP Madan Lal Saini dies	ବିଜେପିର ରାଜସ୍ଥାନ ରାଜ୍ୟ ସଭାପତି ତଥା ରାଜ୍ୟସଭା ସାଂସଦ ମଦନ ଲାଲ ସୈନୀଙ୍କ ପରଲୋକ	0.93371415	True	True
1140	[[0.9572799]]	The Prime Minister, Shri Narendra Modi, today inaugurated various projects in Junagadh district.	ପ୍ରଧାନମନ୍ତ୍ରୀ ଶ୍ରୀ ନରେନ୍ଦ୍ର ମୋଦୀ ଆଜି ଜୁନାଗଡ଼ ଜିଲ୍ଲାରେ ବିଭିନ୍ନ ପ୍ରକଳ୍ପ ଉଦ୍ଘାଟନ କରିଥିଲେ ।	0.9572799	True	True
1162	[[0.9053395]]	Major Shweta Pandey will assist the Prime Minister in unfurling the National Flag.	ମେଜର ଶ୍ୱେତା ପାଣ୍ଡେ ଜାତୀୟ ପତାକା ଉତୋଳନ ସମୟରେ ପ୍ରଧାନମନ୍ତ୍ରୀଙ୍କୁ ସହାୟତା କରିବେ।	0.9053395	True	True
1192	[[0.91091645]]	Prime Minister's Office Telephonic Conversation between PM and Amir of the State of atar Prime Minister Shri Narendra Modi had a telephonic conversation today with His Highness Sheikh Tamim Bin Hamad al Thani, the Amir of the State of atar.	ପ୍ରଧାନମନ୍ତ୍ରୀଙ୍କ କାର୍ଯ୍ୟାଳୟ ପ୍ରଧାନମନ୍ତ୍ରୀ ଓ କତାରର ଅମିରଙ୍କ ମଧ୍ୟରେ ଟେଲିଫୋନ ବାର୍ତ୍ତାଳାପ ପ୍ରଧାନମନ୍ତ୍ରୀ ଶ୍ରୀ ନରେନ୍ଦ୍ର ମୋଦୀ ଆଜି (ଗୁରୁବାର ଦିନ) କତାର ରାଜ୍ୟର ଅମିର ମହାମହିମ ଶେଖ ତମିମ ବିନ ହମଦ ଅଲ ଥାନିଙ୍କ ସହ ଟେଲିଫୋନ ଯୋଗେ ଆଲୋଚନା କରିଥିଲେ ।	0.91091645	True	True
1204	[[0.9057064]]	The Prime Minister, Shri Narendra Modi, today attended a programme organized by the Banaskantha Cooperative Milk Producers Union (Banas Dairy) at Deesa in Gujarat.	ପ୍ରଧାନମନ୍ତ୍ରୀ ଶ୍ରୀ ନରେନ୍ଦ୍ର ମୋଦୀ ଆଜି (୧୦.୧୨.୨୦୧୬) ଗୁଜରାଟର ଦୀସାଠାରେ ବନସକଣ୍ଠ ସମବାୟ ଦୁଗ୍ଧ ଉତ୍ପାଦକ ୟୁନିୟନ ଦ୍ଵାରା ଆୟୋଜିତ ଏକ କାର୍ଯ୍ୟକ୍ରମରେ ଯୋଗଦେଇଥିଲେ ।	0.9057064	True	True
1215	[[0.92785925]]	This website (%S) is now storing more than %SMB of data on your computer for offline use.	ଏହି ୱେବ ସାଇଟ (%S) ବର୍ତ୍ତମାନ %SMBରୁ ଅଧିକ ସ୍ମୃତିର ତଥ୍ୟ ଆପଣଙ୍କ କମ୍ପୁଟରରେ ଅଫଲାଇନ ବ୍ୟବହାର ପାଇଁ ସଞ୍ଚୟ କରୁଅଛି.	0.92785925	True	True
1238	[[0.90638185]]	You can update { -brand-short-name } manually by visiting this link and downloading the latest version:	ଏହି ସଂଯୋଗକୁ ପରିଦର୍ଶନ କରି ଏବଂ ନୂତନତମ ସଂସ୍କରଣକୁ ଆହରଣ କରି ଆପଣ { -brand-short-name } କୁ ହସ୍ତକୃତ ଭାବରେ ଅଦ୍ୟତନ କରିପାରିବେ:	0.90638185	True	True
1264	[[0.91171753]]	Locals spotted the body in the morning and informed police.	ଆଜି ସକାଳେ ସ୍ଥାନୀୟ ଲୋକେ ମୃତଦେହ ଦେଖି ପୋଲିସକୁ ଖବର ଦେଇଥିଲେ ।	0.91171753	True	True
1270	[[0.9258325]]	It is not possible to check for updates to incompatible add-ons because software installation for &brandShortName. has been disabled. Please contact your System Administrator for assistance.	ଅସଂଗତ ଏଡ଼-ଅନଗୁଡ଼ିକର ଅଦ୍ୟତନଗୁଡ଼ିକୁ ଯାଞ୍ଚ କରିବା ସମ୍ଭବ ନୁହଁ କାରଣ &brandShortName. ପାଇଁ ସଫ୍ଟୱେର ସ୍ଥାପନକୁ ନିଷ୍କ୍ରିୟ କରାଯାଇଛି। ସହାୟତା ପାଁଇ ଆପଣଙ୍କର ତନ୍ତ୍ର ପ୍ରଶାସକଙ୍କ ସହିତ ଯୋଗାଯୋଗ କରନ୍ତୁ।	0.9258325	True	True
1315	[[0.9263437]]	They immediately informed about it to the fire brigade.	ସେମାନେ ତତକ୍ଷଣାତ ଅଗ୍ନିଶମ ବିଭାଗକୁ ଏ ସମ୍ପର୍କରେ ଖବର ଦେଇଥିଲେ ।	0.9263437	True	True
1323	[[0.9038726]]	During the scuffle, 4 policemen were also injured.	ଗୁଳି ବିନିମୟରେ ୪ ଜଣ ପୁଲିସ୍‌ କର୍ମଚାରୀ ମଧ୍ୟ ଆହତ ହୋଇଛନ୍ତି।	0.9038726	False	True
1326	[[0.9067791]]	These banks include State Bank of India, Punjab National Bank, Union Bank of India and Bank Of Baroda.	ଏହି ଋଣ ପ୍ରଦାନକାରୀ ବ୍ୟାଙ୍କଗୁଡିକରେ ପଞ୍ଜାବ ନ୍ୟାସନାଲ ବ୍ୟାଙ୍କ, ଇଣ୍ଡିଆନ ବ୍ୟାଙ୍କ, ୟୁନିଅନ ବ୍ୟାଙ୍କ ଅଫ ଇଣ୍ଡିଆ, ବ୍ୟାଙ୍କ ଅଫ ବରୋଦା, ମହାରାଷ୍ଟ୍ର ବ୍ୟାଙ୍କ ଏବଂ ବ୍ୟାଙ୍କ ଅଫ ଇଣ୍ଡିଆ ଅନ୍ତର୍ଭୁକ୍ତ ।	0.9067791	True	True
1335	[[0.91248655]]	I express my deepest condolences to his family and friends.	ତାଙ୍କ ପରିବାର ଓ ବନ୍ଧୁପରିଜନଙ୍କ ପ୍ରତି ମୋର ଗଭୀର ସମବେଦନା ରହିଛି।	0.91248655	True	True
1349	[[0.9069646]]	We built homes according to local requirements and wishes of the people.	ଆମେ ସ୍ଥାନୀୟ ଲୋକଙ୍କ ଆବଶ୍ୟକତା ଏବଂ ଜନସାଧାରଣଙ୍କ ଇଚ୍ଛା ଅନୁଯାୟୀ ଗୃହ ନିର୍ମାଣ କରିଛୁ ।	0.9069646	True	True
1360	[[0.934785]]	It also helps to reduce weight.	ଏହା ସହ ଓଜନ କମ କରିବାରେ ମଧ୍ୟ ଏହା ବେଶ ସହାୟକ ହୁଏ ।	0.934785	False	True
1418	[[0.94216955]]	Screenplay for the movie has been written by National Award winning director Hansal Mehta.	ଫିଲ୍ମଟିର ସ୍କ୍ରିପ୍ଟ, ରାଷ୍ଟ୍ରୀୟ ପୁରସ୍କାର ବିଜେତା ନିର୍ଦ୍ଦେଶକ ହଂସଲ ମେହତା ଲେଖିଛନ୍ତି ।	0.94216955	True	True
1428	[[0.9122936]]	Among others, PCC president Niranjan Patnaik and many other senior leaders were present.	ବୈଠକରେ ପିସିସି ସଭାପତି ନିରଞ୍ଜନ ପଟ୍ଟନାୟକଙ୍କ ସମେତ ଅନ୍ୟ ବରିଷ୍ଠ ଅଧିକାରୀ ଉପସ୍ଥିତ ଥିଲେ।	0.9122936	True	True
1463	[[0.9487222]]	Prime Minister's Office PM felicitates medal winners of 2018 Summer Youth Olympics The Prime Minister, Shri Narendra Modi, today met and felicitated the medal winners of the 2018 Summer Youth Olympics, held in Argentina.	Prime inister's Office ଗ୍ରୀଷ୍ମକାଳୀନ ଯୁବ ଅଲିମ୍ପିକ୍ସର ପଦକ ବିଜେତାଙ୍କୁ ସମ୍ବର୍ଦ୍ଧିତ କଲେ ପ୍ରଧାନମନ୍ତ୍ରୀ ଆର୍ଜେଣ୍ଟିନାରେ ଅନୁଷ୍ଠିତ 2018 ଗ୍ରୀଷ୍ମକାଳୀନ ଯୁବ ଅଲିମ୍ପିକ୍ସର ପଦକ ବିଜେତାମାନଙ୍କୁ ଆଜି ପ୍ରଧାନମନ୍ତ୍ରୀ ଶ୍ରୀ ନରେନ୍ଦ୍ର ମୋଦୀ ଭେଟିବା ସହିତ ସେମାନଙ୍କୁ ସମ୍ବର୍ଦ୍ଧିତ କରିଥିଲେ ।	0.9487222	True	True
1559	[[0.9058621]]	Some efforts are being made at the government level also and steps are being taken for the same.	ଆଉ ଏଥିପାଇଁ ସରକାରଙ୍କ ସ୍ତରରେ ମଧ୍ୟ କିଛି ଚେଷ୍ଟା କରାଯାଉଛି, ପଦକ୍ଷେପ ଉଠା ଯାଉଛି ।	0.9058621	True	True
1588	[[0.9228701]]	Ministry of Defence NCC Commemorates Its 69th Raising Day National Cadet Corps (NCC), the largest uniformed youth organisation in the world, is celebrating its 69th Raising Day today.	ପ୍ରତିରକ୍ଷା ମନ୍ତ୍ରଣାଳୟ 69ତମ ସ୍ଥାପନା ଦିବସ ପାଳନ କଲା ଏନସିସି ବିଶ୍ୱର ସବୁଠାରୁ ବଡ ବର୍ଦ୍ଦିଧାରୀ ଯୁବ ସଙ୍ଗଠନ ଜାତୀୟ ସମର ଶିକ୍ଷାର୍ଥୀ ବାହିନୀ (NCC) ଆଜି ଏହାର 69ତମ ସ୍ଥାପନା ଦିବସ ପାଳନ କରୁଛି ।	0.9228701	True	True
1614	[[0.9235467]]	Cabinet Committee on Economic Affairs (CCEA) Cabinet approves Minimum Support Prices for Raw Jute for 2018-19 season The Cabinet Committee on Economic Affairs, chaired by the Prime Minister Shri Narendra Modi, has given its approval for the increase in the Minimum Support Price (MSP) for Raw Jute for 2018-19 season.	ଆର୍ଥିକ ବ୍ୟାପାର ସଂକ୍ରାନ୍ତ କ୍ୟାବିନେଟ କମିଟି 2018-19 ଋତୁ ପାଇଁ ଅଶୋଧିତ ଝୋଟର ସର୍ବନିମ୍ନ ସହାୟକ ମୂଲ୍ୟ ବୃଦ୍ଧିକୁ କ୍ୟାବିନେଟ ମଞ୍ଜୁରି ପ୍ରଧାନମନ୍ତ୍ରୀ ଶ୍ରୀ ନରେନ୍ଦ୍ର ମୋଦୀଙ୍କ ଅଧ୍ୟକ୍ଷତାରେ ଅନୁଷ୍ଠିତ ଆର୍ଥିକ ବ୍ୟାପାର ସଂକ୍ରାନ୍ତ କ୍ୟାବିନେଟ କମିଟି (ସିସିଇଏ) ଆଜି 2018-19 ଋତୁ ପାଇଁ ଅଶୋଧିତ ଝୋଟର ସର୍ବନିମ୍ନ ସହାୟକ ମୂଲ୍ୟ ବୃଦ୍ଧି ପ୍ରସ୍ତାବକୁ ମଞ୍ଜୁରି ଦେଇଛନ୍ତି ।	0.9235467	True	True
1674	[[0.92430544]]	No complaint has been registered in the incident so far.	ଏଯାବତ୍‌ ଏହି ଘଟଣାକୁ ନେଇ କୌଣସି ଅଭିଯୋଗ ଥାନାରେ ହୋଇ ନାହିଁ।	0.92430544	True	True
1687	[[0.9002727]]	The Prime Minister reiterated his dream that every Indian should have a proper house by 2022, and 1.3 crore houses have been made in his tenure.	ପ୍ରତ୍ୟେକ ଭାରତୀୟଙ୍କୁ 2022 ସୁଦ୍ଧା ଉପଯୁକ୍ତ ଆବାସ ପ୍ରଦାନ କରିବା ଲାଗି ପ୍ରଧାନମନ୍ତ୍ରୀ ତାଙ୍କର ସ୍ୱପ୍ନକୁ ଦୋହରାଇଥିଲେ । ତାଙ୍କର କାର୍ଯ୍ୟକାଳ ସମୟରେ 1.3 କୋଟି ଆବାସ ନିର୍ମାଣ କରାଯାଇଥିବା ସେ କହିଥିଲେ ।	0.9002727	True	True
1736	[[0.9251622]]	Constable Guruveer Singh reportedly strangled his wife Anupriya Gautam to death at his government quarters in CRPF's 201 CoBRA battalion, a senior police officer said.	ସିଆର୍‌ପିଏଫ୍ର ୨୦୧ କୋବ୍ରା ବାଟାଲିୟାନ୍‌ର ସରକାରୀ କ୍ୱାର୍ଟର୍ସରେ କନେଷ୍ଟବଳ ଗୁରୁବୀର ସିଂହ ତାଙ୍କର ପତ୍ନୀ ଅନୁପ୍ରିୟା ଗୌତମଙ୍କୁ ଶ୍ୱାସରୁଦ୍ଧ କରି ହତ୍ୟା କରିଥିବା କଥା ଜଣେ ବରିଷ୍ଠ ପୁଲିସ ଅଧିକାରୀ କହିଛନ୍ତି।	0.9251622	True	True
