idx	las	src	tgt	las_score_dbl	src_gt_8_words	tgt_gt_8_words	ollama_trans	ollama_bleu_score	ollama_f1_score	ollama_meteor_score
125	[[0.90104234]]	The Finance Ministry has already sent its proposal to the Cabinet.	ਵਿੱਤ ਮੰਤਰਾਲੇ ਨੇ ਆਪਣਾ ਪ੍ਰਸਤਾਵ ਕੈਬਨਿਟ ਨੂੰ ਭੇਜਿਆ ਹੈ।	0.90104234	True	True	ਵਿੱਤ ਮੰਤਰਾਲੇ ਨੇ ਪਹਿਲਾਂ ਹੀ ਆਪਣਾ ਪ੍ਰਸਤਾਵ ਕੈਬੀਨੇਟ ਨੂੰ ਭੇਜ ਦਿੱਤਾ ਹੈ।	0.0	tensor([0.9433])	0.6824665350010973
128	[[0.9416896]]	Petrol price was Rs 97 per litre in Mumbai, while diesel cost Rs 88.06 per litre.	ਮੁੰਬਈ ਵਿੱਚ ਪੈਟਰੋਲ ਦੀ ਕੀਮਤ 97 ਰੁਪਏ ਪ੍ਰਤੀ ਲੀਟਰ ਹੋ ਗਈ ਹੈ ਅਤੇ ਡੀਜ਼ਲ 88.06 ਰੁਪਏ ਪ੍ਰਤੀ ਲੀਟਰ ਹੈ।	0.9416896	True	True	ਪੇਟਰੋਲ ਦੀ ਕੀਮਤ ਮੁੰਬਈ ਵਿੱਚ 97 ਰੁਪਏ ਪ੍ਰਤਿ ਲੀਟਰ ਸੀ, ਜਦੋਂਕਿ ਡੀਜ਼ਲ ਦੀ ਕੀਮਤ 88.06 ਰੁਪਏ ਪ੍ਰਤਿ ਲੀਟਰ ਸੀ।	0.0	tensor([0.8923])	0.5017091428324175
136	[[0.91480637]]	Relationship with spouse will be stronger.	ਜੀਵਨ ਸਾਥੀ ਦੇ ਨਾਲ ਪ੍ਰੇਮ ਸੰਬੰਧ ਮਜਬੂਤ ਹੋਣਗੇ ।	0.91480637	False	True	ਸਹੁਲਤਾਂ ਦਾ ਪਤੀ/ਪਤਨੀ ਨਾਲ ਸਬੰਧ ਵਧੇਰੇ ਮਜ਼ਬੂਤ ਹੋਣਗੇ।	0.0	tensor([0.8109])	0.05617977528089887
171	[[0.900735]]	By what means does Christ lead his congregation on earth?	ਮਸੀਹ ਕਿਸ ਦੇ ਜ਼ਰੀਏ ਧਰਤੀ ਉੱਤੇ ਆਪਣੀ ਕਲੀਸਿਯਾ ਦੀ ਅਗਵਾਈ ਕਰਦਾ ਹੈ?	0.900735	True	True	ਇਹ ਸੰਸਾਰ ਉੱਤੇ ਯਿਸੂ ਮਸੀਹ ਆਪਣੀ ਕੰਗਰੇਗੇਸ਼ਨ ਨੂੰ ਕਿਸ ਤਰ੍ਹਾਂ ਨਾਲ ਅਗਵਾਈ ਕਰਦੇ ਹਨ?	0.0	tensor([0.7995])	0.22727272727272727
174	[[0.90986717]]	The film stars Ranveer Singh, Sonu Sood and Sara Ali Khan in main roles.	ਫਿਲਮ ਦੀ ਸਟਾਰ ਕਾਸਟ ਦੀ ਗਲੱਲ ਕਰੀਏ ਤਾਂ ਰਣਵੀਰ ਸਿੰਘ , ਸਾਰਾ ਅਲੀ ਖਾਨ ਅਤੇ ਸੋਨੂੰ ਸੂਦ ਮੇਨ ਲੀਡ ਰੋਲ ‘ਚ ਹਨ।	0.90986717	True	True	ਫ਼ਿਲਮ ਵਿੱਚ ਰਣਵੀਰ ਸਿੰਘ, ਸੋਨੂੰ ਸੂਦ ਅਤੇ ਸਾਰਾ ਅਲੀ ਖ਼ਾਨ ਨੇ ਮੁੱਖ ਭੂਮਿਕਾਵਾਂ ਨਿਭਾਈਆਂ ਹਨְ।	0.0	tensor([0.7694])	0.3363228699551569
180	[[0.9283234]]	But police had not taken any action.	ਪਰ ਪੁਲਿਸ ਵੱਲੋਂ ਕੋਈ ਢੁੱਕਵੀਂ ਕਾਰਵਾਈ ਨਹੀਂ ਕੀਤੀ ਗਈ।	0.9283234	False	True	ਪੁਲਿਸ ਨੇ ਕੋਈ ਵੀ ਕਾਰਵਾਈ ਨਹੀਂ ਕੀਤੀ ਸੀ।	0.0	tensor([0.8591])	0.5011235955056179
186	[[0.9170706]]	He said that while Indian Economy has moved from 11th to 5th pedestal from 2014 to 2019, the aim of making India a 5 trillion economy will help India reach the third spot.	ਉਨ੍ਹਾਂ ਨੇ ਕਿਹਾ ਕਿ ਜਿੱਥੇ ਇੱਕ ਪਾਸੇ ਭਾਰਤੀ ਅਰਥਵਿਵਸਥਾ ਸਾਲ 2014 ਤੋਂ ਸਾਲ 2019 ਦਰਮਿਆਨ 11ਵੇਂ ਸਥਾਨ ਤੋਂ ਉੱਤੇ ਆ ਕੇ 5ਵੇਂ ਸਥਾਨ ਉੱਤੇ ਪਹੁੰਚ ਗਈ, ਉੱਥੇ ਹੀ ਦੂਜੇ ਪਾਸੇ ਭਾਰਤ ਨੂੰ 5 ਟ੍ਰਿਲੀਅਨ ਡਾਲਰ ਦੀ ਅਰਥਵਿਵਸਥਾ ਬਣਾਉਣ ਦੇ ਟੀਚੇ ਨਾਲ, ਭਾਰਤ ਨੂੰ ਹੋਰ ਉੱਪਰ ਆ ਕੇ ਤੀਸਰੇ ਸਥਾਨ ਉੱਤੇ ਪਹੁੰਚਣ ਵਿੱਚ ਮਦਦ ਮਿਲੇਗੀ।	0.9170706	True	True	ਉਹਨਾਂ ਨੇ ਕਿਹਾ ਕਿ ਜਦੋਂ ਕਿ ਭਾਰਤੀ ਆਰਥਿਕਤਾ ਨੇ 2014 ਤੋਂ 2019 ਤੱਕ 11ਵੇਂ ਤੋਂ 5ਵੇਂ ਪੀੜ ਤੇ ਚੜ੍ਹਾਈ ਕੀਤੀ, ਭਾਰਤ ਨੂੰ 5 ਟ੍ਰਿਲੀਅਨ ਆਰਥਿਕਤਾ ਬਣਾਉਣ ਦਾ ਟਿਸ਼ਟ ਭਾਰਤ ਨੂੰ ਤੀਜੇ ਸਥਾਨ ਤੇ ਪਹੁੰਚਾਏਗਾ।	0.08	tensor([0.7991])	0.2819934319736457
235	[[0.9184768]]	But how do you decide which one suits you?	ਪਰ ਤੁਸੀਂ ਕਿਵੇਂ ਫੈਸਲਾ ਲੈਂਦੇ ਹੋ ਕਿ ਕਿਹੜਾ ਤੁਹਾਡੇ ਲਈ ਸਹੀ ਹੈ?	0.9184768	True	True	ਪਰ ਤੁਸੀਂ ਕਿਵੇਂ ਫੈਸਲਾ ਕਰਦੇ ਹੋ ਕਿ ਕਹੜੀ ਤੁਹਾਨੂੰ ਵਧੇਰੇ ਸੁਆਣੀ ਹੈ?	0.26	tensor([0.8592])	0.5991586538461539
251	[[0.90707535]]	An unnatural death case has been registered in this regard.	ਫਿਲਹਾਲ ਇਸ ਸਬੰਧ ਵਿਚ ਗੈਰ ਕੁਦਰਤੀ ਮੌਤ ਦਾ ਕੇਸ ਦਰਜ ਕੀਤਾ ਗਿਆ ਹੈ।	0.90707535	True	True	ਇਸ ਸਬੰਧ ਵਿੱਚ ਅਸਵਾਭਿਕ ਮੌਤ ਦੇ ਕੇਸ ਦਰਜ ਕਰ ਲਏ ਗਏ ਹਨ।	0.0	tensor([0.8491])	0.3457364341085272
253	[[0.92530406]]	The police has registered a case in this regard earlier.	ਪੁਲਿਸ ਨੇ ਇਸ ਸਬੰਧ 'ਚ ਮਾਮਲਾ ਪਹਿਲੇ ਤੋਂ ਹੀ ਦਰਜ ਕਰ ਲਿਆ ਹੈ।	0.92530406	True	True	ਪੁਲਿਸ ਨੇ ਇਸ ਸਬੰਧ ਵਿੱਚ ਪਹਿਲਾਂ ਇੱਕ ਕੇਸ ਦਰਜ ਕੀਤਾ ਸੀ।	0.21	tensor([0.8511])	0.35328467153284676
266	[[0.9110087]]	India won 5 Gold and 2 Bronze at Guwahati and was declared Team Champion. Russia was 1st Runner Up followed by Kazakhstan.	ਭਾਰਤ ਨੇ ਗੁਹਾਟੀ ਵਿੱਚ 5 ਸੋਨੇ ਦੇ ਅਤੇ 2 ਕਾਂਸੀ ਦੇ ਮੈਡਲ ਜਿੱਤੇ ਸਨ ਅਤੇ ਉਸ ਨੂੰ ਟੀਮ ਚੈਂਪੀਅਨ ਦਾ ਖਿਤਾਬ ਹਾਸਲ ਹੋਇਆ ਸੀ, ਰੂਸ ਨੂੰ ਪਹਿਲਾ ਰਨਰ ਅੱਪ ਅਤੇ ਕਜ਼ਾਕਿਸਤਾਨ ਨੂੰ ਦੂਜਾ ਰਨਰ ਅੱਪ ਐਲਾਨਿਆ ਗਿਆ।	0.9110087	True	True	ਭਾਰਤ ਨੇ ਗੁਵਾਹਟੀ ਵਿਚ 5 ਸੋਨੇ ਅਤੇ 2 ਕਾਂਸੀ ਦੇ ਮੈਡਲ ਜਿੱਤੇ ਅਤੇ ਟੀਮ ਚੈਂਪੀਅਨ ਐਲਾਨ ਕੀਤਾ ਗਿਆ। ਰੂਸ ਪਹਿਲਾ ਰਨਰ ਅੱਪ ਸੀ, ਜਿਸ ਤੋਂ ਬਾਅਦ ਕਜ਼ਾਖਿਸਤਾਨ ਆਇਆ।	0.2	tensor([0.8694])	0.49423854447439364
277	[[0.93197244]]	According to a data, 70 percent of this residue is used in industrial areas and as domestic fuel.	ਅੰਕੜਿਆਂ ਅਨੁਸਾਰ ਇਸ ਰਹਿੰਦ ਖੂਹੰਦ ਦਾ 70 ਫੀਸਦੀ ਹਿੱਸਾ ਸਨਅਤੀ ਖੇਤਰਾਂ ਵਿੱਚ ਅਤੇ ਘਰੇਲੂ ਇੰਧਨ ਦੇ ਤੌਰ ਤੇ ਵਰਤ ਲਿਆ ਜਾਂਦਾ ਹੈ।	0.93197244	True	True	ਅੰਕੜਿਆਂ ਅਨੁਸਾਰ, ਇਸ ਅਵਸ਼ੇਸ਼ ਦੇ 70 ਪ੍ਰਤੀਸ਼ਤ ਔਦਯੋਗਿਕ ਖੇਤਰਾਂ ਅਤੇ ਘਰੇਲੂ ਈਂਧਨ ਵਜੋਂ ਵਰਤੇ ਜਾਂਦੇ ਹਨ।	0.0	tensor([0.8109])	0.2936046511627907
289	[[0.9043893]]	In the match, India won the toss and opted to bat first.	ਮੈਚ ਵਿੱਚ ਭਾਰਤ ਨੇ ਟਾਸ ਜਿੱਤ ਕੇ ਪਹਿਲਾਂ ਬੱਲੇਬਾਜ਼ੀ ਦਾ ਫ਼ੈਸਲਾ ਕੀਤਾ ਹੈ।	0.9043893	True	True	ਮੈਚ ਵਿੱਚ, ਭਾਰਤ ਨੇ ਟੌਸ ਜਿੱਤਿਆ ਅਤੇ ਪਹਿਲਾਂ ਬੱਟਿੰਗ ਕਰਨ ਦਾ ਫੈਸਲਾ ਕੀਤਾ।	0.0	tensor([0.8726])	0.3901611535199322
291	[[0.93660206]]	But the marriage did not last long.	ਪਰ ਇਹ ਵਿਆਹ ਜ਼ਿਆਦਾ ਚਿਰ ਟਿੱਕ ਨਹੀਂ ਸੱਕਿਆ ।	0.93660206	False	True	ਪਰ ਵਿਆਹ ਲੰਬੇ ਸਮੇਂ ਤੱਕ ਨਹੀਂ ਚੱਲਿਆ।	0.0	tensor([0.7797])	0.17045454545454547
296	[[0.9217517]]	He assured Harmanpreet that he would take up the issue of waiver of her employment bond with the railways ministry so that she can join Punjab Police at the earliest, while continuing to pursue with her career as a cricketer.	ਉਨ੍ਹਾਂ ਨੇ ਹਰਮਨਪ੍ਰੀਤ ਕੌਰ ਨੂੰ ਭਰੋਸਾ ਦਿਤਾ ਕਿ ਰੇਲਵੇ ਮੰਤਰਾਲੇ ਨਾਲ ਰੁਜ਼ਗਾਰ ਸਬੰਧੀ ਇਕਰਾਰਨਾਮੇ ਨੂੰ ਖ਼ਤਮ ਕਰਨ ਦਾ ਮਾਮਲਾ ਉਹ ਰੇਲਵੇ ਮੰਤਰਾਲੇ ਕੋਲ ਉਠਾਉਣਗੇ ਤਾਕਿ ਉਹ ਛੇਤੀ ਤੋਂ ਛੇਤੀ ਪੰਜਾਬ ਪੁਲਿਸ ਦੀ ਨੌਕਰੀ ਜੁਆਇਨ ਕਰ ਸਕੇ ਅਤੇ ਇਸ ਦੇ ਨਾਲ ਕ੍ਰਿਕਟਰ ਵਜੋਂ ਉਹ ਅਪਣਾ ਖੇਡ ਕਰੀਅਰ ਜਾਰੀ ਰੱਖੇ।	0.9217517	True	True	ਉਹਨਾਂ ਨੇ ਹਰਮਨਪ੍ਰੀਤ ਨੂੰ ਯਕੀਨ ਦਿੱਤਾ ਕਿ ਉਹ ਰੇਲਵੇ ਮੰਤਰਾਲਿਆਂ ਨਾਲ ਉਸ ਦੀ ਰੁਜ਼ਗਾਰ ਬੰਦਿਸ਼ ਦੀ ਮਾਫੀ ਦੇ ਮੁੱਦੇ ਨੂੰ ਉਠਾਉਣਗੇ, ਤਾਂ ਜੋ ਉਹ ਸਭ ਤੋਂ ਪਹਿਲਾਂ ਪੰਜਾਬ ਪੁਲਿਸ ਵਿੱਚ ਸ਼ਾਮਲ ਹੋ ਸਕੇ, ਜਦੋਂ ਕਿ ਉਹ ਆਪਣੇ ਕ੍ਰਿਕਟਰ ਕੈਰੀਅਰ ਨੂੰ ਵੀ ਜਾਰੀ ਰੱਖਣਗੇ।	0.0	tensor([0.8029])	0.27938930411098917
312	[[0.9042144]]	There is a close contest between congress and BJP in Gujarat, Madhya Pradesh and Rajasthan.	ਇਨ੍ਹਾਂ 'ਚ ਗੁਜਰਾਤ, ਮੱਧ ਪ੍ਰਦੇਸ਼ ਤੇ ਰਾਜਸਥਾਨ 'ਚ ਭਾਜਪਾ ਤੇ ਕਾਂਗਰਸ ਵਿਚਕਾਰ ਕਰੀਬੀ ਮੁਕਾਬਲਾ ਹੋਵੇਗਾ।	0.9042144	True	True	ਗੁਜਰਾਤ, ਮਧਯ ਪ੍ਰਦੇਸ਼ ਅਤੇ ਰਾਜਸਥਾਨ ਵਿੱਚ ਕਾਂਗਰਸ ਅਤੇ ਭਾਜਪਾ ਵਿਚਕਾਰ ਇੱਕ ਕਰੀਬ ਮੁਕਾਬਲਾ ਹੈ।	0.0	tensor([0.8731])	0.2709558399631039
332	[[0.92958605]]	They currently have no symptoms of the coronavirus.	ਫਿਲਹਾਲ ਉਨ੍ਹਾਂ ਵਿਚ ਕੋਰੋਨਾ ਵਾਇਰਸ ਦੇ ਕੋਈ ਲੱਛਣ ਮੌਜੂਦ ਨਹੀਂ ਹਨ।	0.92958605	False	True	"""ਉਹਨਾਂ ਨੇ ਵਰਤਮਾਨ ਵਿੱਚ ਕੋਵਿਡ-19 ਦੇ ਕੋਈ ਲੱਛਣ ਨਹੀਂ ਹਨ।(Note: I've used the plural form """"ਉਹਨਾਂ"""" (uhnaan) to indicate respect, rather than the singular form """"ਉਹ"""" (uh).)"""	0.0	tensor([0.6655])	0.32925170068027215
335	[[0.9214152]]	Senior Officers from the Ministries of Home Affairs, Defence, Shipping, Power, Telecommunications, Health, IMD, NDMA and NDRF also attended the meeting.	ਗ੍ਰਹਿ ਮੰਤਰਾਲਾ, ਰੱਖਿਆ, ਜਹਾਜ਼ਰਾਨੀ, ਬਿਜਲੀ, ਦੂਰਸੰਚਾਰ, ਸਿਹਤ, ਆਈਐੱਮਡੀ, ਐੱਨਡੀਐੱਮਏ ਅਤੇ ਐੱਨਡੀਆਰਐੱਫ ਮੰਤਰਾਲਿਆਂ ਦੇ ਸੀਨੀਅਰ ਅਧਿਕਾਰੀ ਵੀ ਮੀਟਿੰਗ ਵਿੱਚ ਸ਼ਾਮਲ ਹੋਏ।	0.9214152	True	True	ਸਰਕਾਰੀ ਘਰੇਲੂ ਮਾਮਲਿਆਂ, ਡਿਫੈਂਸ, ਸ਼ਿੱਪਿੰਗ, ਪਾਵਰ, ਟੈਲੀਕਾਮਿਊਨੀਕੇਸ਼ਨ, ਹੈਲਥ, ਆਈਐਮਡੀ, ਐਨਡੀਐਮਏ ਅਤੇ ਐਨਡੀਆਰਐਫ ਦੇ ਸੀਨੀਅਰ ਅਫ਼ਸਰਾਂ ਨੇ ਵੀ ਮੀਟਿੰਗ ਵਿੱਚ ਸ਼ਿਰਕਤ ਕੀਤੀ।	0.0	tensor([0.8222])	0.3705321076879408
