idx	las	src	tgt	las_score_dbl	src_gt_8_words	tgt_gt_8_words	ollama_trans	ollama_bleu_score	ollama_f1_score	ollama_meteor_score
125	[[0.90104234]]	The Finance Ministry has already sent its proposal to the Cabinet.	ਵਿੱਤ ਮੰਤਰਾਲੇ ਨੇ ਆਪਣਾ ਪ੍ਰਸਤਾਵ ਕੈਬਨਿਟ ਨੂੰ ਭੇਜਿਆ ਹੈ।	0.90104234	True	True	ਵਿੱਤ ਮੰਤਰਾਲੇ ਨੇ ਪਹਿਲਾਂ ਹੀ ਕੈਬਿਨੇਟ ਨੂੰ ਆਪਣਾ ਪ੍ਰਸਤਾਵ ਭੇਜ ਦਿੱਤਾ ਹੈ।	0.0	tensor([0.9150])	0.6824665350010973
128	[[0.9416896]]	Petrol price was Rs 97 per litre in Mumbai, while diesel cost Rs 88.06 per litre.	ਮੁੰਬਈ ਵਿੱਚ ਪੈਟਰੋਲ ਦੀ ਕੀਮਤ 97 ਰੁਪਏ ਪ੍ਰਤੀ ਲੀਟਰ ਹੋ ਗਈ ਹੈ ਅਤੇ ਡੀਜ਼ਲ 88.06 ਰੁਪਏ ਪ੍ਰਤੀ ਲੀਟਰ ਹੈ।	0.9416896	True	True	ਮੁੰਬਈ ਵਿੱਚ ਪੈਟਰੋਲ ਦੀ ਕੀਮਤ 97 ਰੁਪਏ ਪ੍ਰਤੀ ਲੀਟਰ ਸੀ, ਜਦੋਂ ਕਿ ਡੀਜ਼ਲ ਦੀ ਕੀਮਤ 88.06 ਰੁਪਏ ਪ੍ਰਤੀ ਲੀਟਰ ਸੀ।	0.51	tensor([0.9364])	0.7125584608843537
136	[[0.91480637]]	Relationship with spouse will be stronger.	ਜੀਵਨ ਸਾਥੀ ਦੇ ਨਾਲ ਪ੍ਰੇਮ ਸੰਬੰਧ ਮਜਬੂਤ ਹੋਣਗੇ ।	0.91480637	False	True	ਸਹੁਰਤ ਨਾਲ ਸੰਬੰਧ ਵਧੇਰੇ ਮਜ਼ਬੂਤ ਹੋਵੇਗਾ।	0.0	tensor([0.8235])	0.1149425287356322
171	[[0.900735]]	By what means does Christ lead his congregation on earth?	ਮਸੀਹ ਕਿਸ ਦੇ ਜ਼ਰੀਏ ਧਰਤੀ ਉੱਤੇ ਆਪਣੀ ਕਲੀਸਿਯਾ ਦੀ ਅਗਵਾਈ ਕਰਦਾ ਹੈ?	0.900735	True	True	ਕ੍ਰਿਸਟ ਧਰਤੀ ਉੱਤੇ ਆਪਣੇ ਸੰਗਤ ਨੂੰ ਕਿਸ ਤਰ੍ਹਾਂ ਨਾਲ ਅਗਵਾਈ ਕਰਦਾ ਹੈ?	0.24	tensor([0.8156])	0.5172684458398744
174	[[0.90986717]]	The film stars Ranveer Singh, Sonu Sood and Sara Ali Khan in main roles.	ਫਿਲਮ ਦੀ ਸਟਾਰ ਕਾਸਟ ਦੀ ਗਲੱਲ ਕਰੀਏ ਤਾਂ ਰਣਵੀਰ ਸਿੰਘ , ਸਾਰਾ ਅਲੀ ਖਾਨ ਅਤੇ ਸੋਨੂੰ ਸੂਦ ਮੇਨ ਲੀਡ ਰੋਲ ‘ਚ ਹਨ।	0.90986717	True	True	ਫਿਲਮ ਵਿੱਚ ਮੁੱਖ ਭੂਮਿਕਾਵਾਂ ਵਿੱਚ ਰਣਵੀਰ ਸਿੰਘ, ਸੋਨੂੰ ਸੂਦ ਅਤੇ ਸਾਰਾ ਅਲੀ ਖਾਨ ਹਨ।	0.0	tensor([0.7955])	0.4552900007445463
180	[[0.9283234]]	But police had not taken any action.	ਪਰ ਪੁਲਿਸ ਵੱਲੋਂ ਕੋਈ ਢੁੱਕਵੀਂ ਕਾਰਵਾਈ ਨਹੀਂ ਕੀਤੀ ਗਈ।	0.9283234	False	True	ਪੁਲਿਸ ਨੇ ਕੋਈ ਕਾਰਵਾਈ ਨਹੀਂ ਕੀਤੀ ਸੀ।	0.0	tensor([0.8606])	0.5068181818181817
186	[[0.9170706]]	He said that while Indian Economy has moved from 11th to 5th pedestal from 2014 to 2019, the aim of making India a 5 trillion economy will help India reach the third spot.	ਉਨ੍ਹਾਂ ਨੇ ਕਿਹਾ ਕਿ ਜਿੱਥੇ ਇੱਕ ਪਾਸੇ ਭਾਰਤੀ ਅਰਥਵਿਵਸਥਾ ਸਾਲ 2014 ਤੋਂ ਸਾਲ 2019 ਦਰਮਿਆਨ 11ਵੇਂ ਸਥਾਨ ਤੋਂ ਉੱਤੇ ਆ ਕੇ 5ਵੇਂ ਸਥਾਨ ਉੱਤੇ ਪਹੁੰਚ ਗਈ, ਉੱਥੇ ਹੀ ਦੂਜੇ ਪਾਸੇ ਭਾਰਤ ਨੂੰ 5 ਟ੍ਰਿਲੀਅਨ ਡਾਲਰ ਦੀ ਅਰਥਵਿਵਸਥਾ ਬਣਾਉਣ ਦੇ ਟੀਚੇ ਨਾਲ, ਭਾਰਤ ਨੂੰ ਹੋਰ ਉੱਪਰ ਆ ਕੇ ਤੀਸਰੇ ਸਥਾਨ ਉੱਤੇ ਪਹੁੰਚਣ ਵਿੱਚ ਮਦਦ ਮਿਲੇਗੀ।	0.9170706	True	True	ਉਹ ਕਹਿੰਦਾ ਹੈ ਕਿ 2014 ਤੋਂ 2019 ਤੱਕ ਭਾਰਤੀ ਆਰਥਿਕਤਾ ਨੇ 11ਵੇਂ ਤੋਂ 5ਵੇਂ ਪੈਦਲ ਤੇ ਚੱਲ ਪਈ ਹੈ, ਭਾਰਤ ਨੂੰ 5 ਟ੍ਰਿਲੀਅਨ ਆਰਥਿਕਤਾ ਬਣਾਉਣ ਦਾ ਟੀਚਾ ਭਾਰਤ ਨੂੰ ਤੀਜੇ ਸਥਾਨ ਤੇ ਪਹੁੰਚਾਏਗਾ।	0.07	tensor([0.7971])	0.2715533067143972
235	[[0.9184768]]	But how do you decide which one suits you?	ਪਰ ਤੁਸੀਂ ਕਿਵੇਂ ਫੈਸਲਾ ਲੈਂਦੇ ਹੋ ਕਿ ਕਿਹੜਾ ਤੁਹਾਡੇ ਲਈ ਸਹੀ ਹੈ?	0.9184768	True	True	ਪਰ ਤੁਹਾਡੇ ਲਈ ਕਿਹੜਾ ਸਹੀ ਹੈ, ਇਹ ਕਿਵੇਂ ਤੈਨੂੰ ਪਤਾ ਲੱਗਦਾ ਹੈ?	0.0	tensor([0.8216])	0.4818702290076337
251	[[0.90707535]]	An unnatural death case has been registered in this regard.	ਫਿਲਹਾਲ ਇਸ ਸਬੰਧ ਵਿਚ ਗੈਰ ਕੁਦਰਤੀ ਮੌਤ ਦਾ ਕੇਸ ਦਰਜ ਕੀਤਾ ਗਿਆ ਹੈ।	0.90707535	True	True	ਇਸ ਸੰਬੰਧ ਵਿੱਚ ਅਪ੍ਰਾਕ੍ਰਿਤ ਮੌਤ ਦਾ ਮਾਮਲਾ ਦਰਜ ਕੀਤਾ ਗਿਆ ਹੈ।	0.24	tensor([0.8420])	0.5253507653061225
253	[[0.92530406]]	The police has registered a case in this regard earlier.	ਪੁਲਿਸ ਨੇ ਇਸ ਸਬੰਧ 'ਚ ਮਾਮਲਾ ਪਹਿਲੇ ਤੋਂ ਹੀ ਦਰਜ ਕਰ ਲਿਆ ਹੈ।	0.92530406	True	True	ਪੁਲਿਸ ਨੇ ਇਸ ਸਬੰਧ ਵਿੱਚ ਪਹਿਲਾਂ ਇੱਕ ਕੇਸ ਦਰਜ ਕੀਤਾ ਸੀ।	0.21	tensor([0.8511])	0.35328467153284676
266	[[0.9110087]]	India won 5 Gold and 2 Bronze at Guwahati and was declared Team Champion. Russia was 1st Runner Up followed by Kazakhstan.	ਭਾਰਤ ਨੇ ਗੁਹਾਟੀ ਵਿੱਚ 5 ਸੋਨੇ ਦੇ ਅਤੇ 2 ਕਾਂਸੀ ਦੇ ਮੈਡਲ ਜਿੱਤੇ ਸਨ ਅਤੇ ਉਸ ਨੂੰ ਟੀਮ ਚੈਂਪੀਅਨ ਦਾ ਖਿਤਾਬ ਹਾਸਲ ਹੋਇਆ ਸੀ, ਰੂਸ ਨੂੰ ਪਹਿਲਾ ਰਨਰ ਅੱਪ ਅਤੇ ਕਜ਼ਾਕਿਸਤਾਨ ਨੂੰ ਦੂਜਾ ਰਨਰ ਅੱਪ ਐਲਾਨਿਆ ਗਿਆ।	0.9110087	True	True	ਭਾਰਤ ਨੇ ਗੁਵਾਹਟੀ ਵਿਖੇ 5 ਸੋਨੇ ਅਤੇ 2 ਕਾਂਸੀ ਦੇ ਤਗਮੇ ਜਿੱਤੇ ਅਤੇ ਟੀਮ ਚੈਂਪੀਅਨ ਐਲਾਨਿਆ ਗਿਆ। ਰੂਸ ਪਹਿਲਾ ਉਪ ਵਿਜੈਤਾ ਸੀ ਜਿਸ ਤੋਂ ਬਾਅਦ ਕਜ਼ਾਖਿਸਤਾਨ ਆਇਆ।	0.1	tensor([0.8194])	0.39829896568861883
277	[[0.93197244]]	According to a data, 70 percent of this residue is used in industrial areas and as domestic fuel.	ਅੰਕੜਿਆਂ ਅਨੁਸਾਰ ਇਸ ਰਹਿੰਦ ਖੂਹੰਦ ਦਾ 70 ਫੀਸਦੀ ਹਿੱਸਾ ਸਨਅਤੀ ਖੇਤਰਾਂ ਵਿੱਚ ਅਤੇ ਘਰੇਲੂ ਇੰਧਨ ਦੇ ਤੌਰ ਤੇ ਵਰਤ ਲਿਆ ਜਾਂਦਾ ਹੈ।	0.93197244	True	True	ਡੇਟਾ ਅਨੁਸਾਰ, ਇਸ ਅਵਸ਼ੇਸ਼ ਦਾ 70 ਪ੍ਰਤੀਸ਼ਤ ਉਦਯੋਗਿਕ ਖੇਤਰਾਂ ਅਤੇ ਘਰੇਲੂ ਈਂਧਨ ਵਜੋਂ ਵਰਤਿਆ ਜਾਂਦਾ ਹੈ।	0.0	tensor([0.7951])	0.3565891472868217
289	[[0.9043893]]	In the match, India won the toss and opted to bat first.	ਮੈਚ ਵਿੱਚ ਭਾਰਤ ਨੇ ਟਾਸ ਜਿੱਤ ਕੇ ਪਹਿਲਾਂ ਬੱਲੇਬਾਜ਼ੀ ਦਾ ਫ਼ੈਸਲਾ ਕੀਤਾ ਹੈ।	0.9043893	True	True	ਮੈਚ ਵਿੱਚ, ਭਾਰਤ ਨੇ ਟਾਸ ਜਿੱਤੀ ਅਤੇ ਪਹਿਲਾਂ ਬੱਟਿੰਗ ਕਰਨ ਦਾ ਫੈਸਲਾ ਕੀਤਾ।	0.0	tensor([0.8715])	0.48449914316871784
291	[[0.93660206]]	But the marriage did not last long.	ਪਰ ਇਹ ਵਿਆਹ ਜ਼ਿਆਦਾ ਚਿਰ ਟਿੱਕ ਨਹੀਂ ਸੱਕਿਆ ।	0.93660206	False	True	ਪਰ ਵਿਆਹ ਲੰਮਾ ਨਹੀਂ ਚੱਲਿਆ।	0.0	tensor([0.8001])	0.17441860465116277
296	[[0.9217517]]	He assured Harmanpreet that he would take up the issue of waiver of her employment bond with the railways ministry so that she can join Punjab Police at the earliest, while continuing to pursue with her career as a cricketer.	ਉਨ੍ਹਾਂ ਨੇ ਹਰਮਨਪ੍ਰੀਤ ਕੌਰ ਨੂੰ ਭਰੋਸਾ ਦਿਤਾ ਕਿ ਰੇਲਵੇ ਮੰਤਰਾਲੇ ਨਾਲ ਰੁਜ਼ਗਾਰ ਸਬੰਧੀ ਇਕਰਾਰਨਾਮੇ ਨੂੰ ਖ਼ਤਮ ਕਰਨ ਦਾ ਮਾਮਲਾ ਉਹ ਰੇਲਵੇ ਮੰਤਰਾਲੇ ਕੋਲ ਉਠਾਉਣਗੇ ਤਾਕਿ ਉਹ ਛੇਤੀ ਤੋਂ ਛੇਤੀ ਪੰਜਾਬ ਪੁਲਿਸ ਦੀ ਨੌਕਰੀ ਜੁਆਇਨ ਕਰ ਸਕੇ ਅਤੇ ਇਸ ਦੇ ਨਾਲ ਕ੍ਰਿਕਟਰ ਵਜੋਂ ਉਹ ਅਪਣਾ ਖੇਡ ਕਰੀਅਰ ਜਾਰੀ ਰੱਖੇ।	0.9217517	True	True	ਉਸ ਨੇ ਹਰਮਨਪ੍ਰੀਤ ਨੂੰ ਯਕੀਨ ਦਿਲਾਈ ਕਿ ਉਹ ਰੇਲਵੇ ਮੰਤਰਾਲੇ ਨਾਲ ਉਸ ਦੇ ਰੁਜ਼ਗਾਰ ਦੇ ਬੰਧਨ ਦੀ ਮੁਕਤੀ ਦੇ ਮੁੱਦੇ ਨੂੰ ਉਠਾਏਗਾ, ਤਾਂ ਜੋ ਉਹ ਪੰਜਾਬ ਪੁਲਿਸ ਵਿੱਚ ਸਭ ਤੋਂ ਪਹਿਲਾਂ ਸ਼ਾਮਲ ਹੋ ਸਕੇ, ਅਤੇ ਕ੍ਰਿਕਟਰ ਵਜੋਂ ਆਪਣੇ ਕੈਰੀਅਰ ਨੂੰ ਜਾਰੀ ਰੱਖੇਗਾ।	0.0	tensor([0.8048])	0.3126050420168068
312	[[0.9042144]]	There is a close contest between congress and BJP in Gujarat, Madhya Pradesh and Rajasthan.	ਇਨ੍ਹਾਂ 'ਚ ਗੁਜਰਾਤ, ਮੱਧ ਪ੍ਰਦੇਸ਼ ਤੇ ਰਾਜਸਥਾਨ 'ਚ ਭਾਜਪਾ ਤੇ ਕਾਂਗਰਸ ਵਿਚਕਾਰ ਕਰੀਬੀ ਮੁਕਾਬਲਾ ਹੋਵੇਗਾ।	0.9042144	True	True	ਗੁਜਰਾਤ, ਮੱਧ ਪ੍ਰਦੇਸ਼ ਅਤੇ ਰਾਜਸਥਾਨ ਵਿੱਚ ਕਾਂਗਰਸ ਅਤੇ ਭਾਜਪਾ ਵਿਚਕਾਰ ਕਰੀਬ ਮੁਕਾਬਲਾ ਹੈ।	0.0	tensor([0.8935])	0.35866477272727276
332	[[0.92958605]]	They currently have no symptoms of the coronavirus.	ਫਿਲਹਾਲ ਉਨ੍ਹਾਂ ਵਿਚ ਕੋਰੋਨਾ ਵਾਇਰਸ ਦੇ ਕੋਈ ਲੱਛਣ ਮੌਜੂਦ ਨਹੀਂ ਹਨ।	0.92958605	False	True	ਉਹਨਾਂ ਕੋਲ ਵਰਤਮਾਨ ਵਿੱਚ ਕੋਰੋਨਾਵਾਇਰਸ ਦੇ ਕੋਈ ਲੱਛਣ ਨਹੀਂ ਹਨ।	0.0	tensor([0.8492])	0.4440366972477064
335	[[0.9214152]]	Senior Officers from the Ministries of Home Affairs, Defence, Shipping, Power, Telecommunications, Health, IMD, NDMA and NDRF also attended the meeting.	ਗ੍ਰਹਿ ਮੰਤਰਾਲਾ, ਰੱਖਿਆ, ਜਹਾਜ਼ਰਾਨੀ, ਬਿਜਲੀ, ਦੂਰਸੰਚਾਰ, ਸਿਹਤ, ਆਈਐੱਮਡੀ, ਐੱਨਡੀਐੱਮਏ ਅਤੇ ਐੱਨਡੀਆਰਐੱਫ ਮੰਤਰਾਲਿਆਂ ਦੇ ਸੀਨੀਅਰ ਅਧਿਕਾਰੀ ਵੀ ਮੀਟਿੰਗ ਵਿੱਚ ਸ਼ਾਮਲ ਹੋਏ।	0.9214152	True	True	ਗ੍ਰਹਿ ਮਾਮਲਿਆਂ, ਰੱਖਿਆ, ਸਮੁੰਦਰੀ ਆਵਾਜਾਈ, ਬਿਜਲੀ, ਟੈਲੀਕਮਿਊਨੀਕੇਸ਼ਨ, ਸਿਹਤ, ਆਈਐਮਡੀ, ਐਨਡੀਐਮਏ ਅਤੇ ਐਨਡੀਆਰਐਫ ਦੇ ਸੀਨੀਅਰ ਅਫ਼ਸਰ ਵੀ ਮੀਟਿੰਗ ਵਿੱਚ ਸ਼ਾਮਲ ਹੋਏ।	0.28	tensor([0.8965])	0.6774392120652508
345	[[0.9385028]]	Kareena Kapoor Khan and Aamir Khan have started shooting for their upcoming film Laal Singh Chaddha.	ਆਮਿਰ ਖ਼ਾਨ ਤੇ ਕਰੀਨਾ ਕਪੂਰ ਨੇ ਆਪਣੀ ਆਉਣ ਵਾਲੀ ਫ਼ਿਲਮ ‘ਲਾਲ ਸਿੰਘ ਚੱਢਾ’ ਦੀ ਸ਼ੂਟਿੰਗ ਸ਼ੁਰੂ ਕਰ ਦਿੱਤੀ ਹੈ।	0.9385028	True	True	ਕਰੀਨਾ ਕਪੂਰ ਖਾਨ ਅਤੇ ਆਮਿਰ ਖਾਨ ਨੇ ਆਪਣੀ ਆਉਣ ਵਾਲੀ ਫਿਲਮ ਲਾਲ ਸਿੰਘ ਚੱਢਾ ਲਈ ਸ਼ੂਟਿੰਗ ਸ਼ੁਰੂ ਕਰ ਦਿੱਤੀ ਹੈ।	0.2	tensor([0.9232])	0.6043147136264544
