idx	las	src	tgt	las_score_dbl	src_gt_8_words	tgt_gt_8_words	ollama_trans
1408	[[0.9292822]]	Police have registered a murder case and started investigation.	இந்த கொலை சம்பவம் குறித்து வழக்குப்பதிவு செய்து போலீசார் விசாரணையை தொடங்கியுள்ளனர்.	0.9292822	True	True	காவல் துறையினர் கொலை வழக்கை பதிவு செய்து விசாரணையைத் தொடங்கினர்.
1475	[[0.90918195]]	The police is investigating into the incident.	இச்சம்பவம் தொடர்பாக வழக்கு பதிவு செய்துள்ள பொலிசார் விசாரணை நடத்தி வருகின்றனர்.	0.90918195	False	True	காவல்துறையினர் இந்த சம்பவத்தை விசாரித்து வருகின்றனர்.
1554	[[0.90198445]]	How important it is for all of us to cultivate that wholesome fear!	அந்த ஆரோக்கியமான பயத்தை வளர்த்துக் கொள்வது நம் அனைவருக்கும் எவ்வளவு முக்கியமாக இருக்கிறது!	0.90198445	True	True	என்ன அவர்களுக்கும் அனைவருக்கும் அந்த நல்ல பயத்தை வளர்ப்பது மிக முக்கியம்!
1605	[[0.91779065]]	Polling takes place in Assam, Bihar, Chhattisgarh, Jammu and Kashmir, Karnataka, Maharashtra, Manipur, Odisha, Puducherry, Tamil Nadu Tripura, Uttar Pradesh and West Bengal.	அசாம், பீகார், சத்தீஸ்கர், ஜம்மு & காஷ்மீர்,கர்நாடகா, மஹாராஷ்டிரா, மணிப்பூர், ஒடிஷா, புதுச்சேரி, தமிழ்நாடு, உத்தரபிரதேசம் மற்றும் மேற்கு வங்காளம் உள்ளிட்டவற்றில் தேர்தல் நடைபெறுகிறது.	0.91779065	True	True	வாக்களிப்பு நடைபெறுகிறது அசாமில், பீகாரில், சத்தீசுகரில், ஜம்மு காஷ்மீரில், கர்நாடகாவில், மகாராஷ்டிராவில், மணிப்பூரில், ஒடிசாவில், புதுச்சேரியில், தமிழ்நாட்டில், திரிபுராவில், உத்தரப்பிரதேசத்தில் மற்றும் மேற்கு வங்காளத்தில்.
1723	[[0.9161411]]	For the financial year 2017-2018, Rs.20 crore has been allocated under this scheme	இத்திட்டத்தின் கீழ் 2017-2018ஆம் நிதியாண்டில் ரூ.20 கோடி உத்தேச நிதி ஒதுக்கீடு அளிக்கப்பட்டுள்ளது.	0.9161411	True	True	இந்த திட்டத்தின் கீழ், 2017-2018 நிதி ஆண்டிற்கு ரூ.20 கோடி தள்ளப்பட்டுள்ளன.
1757	[[0.9005697]]	But, an individual who has got this disease that is spinal bulbar muscular atrophy or SBMA, they are not like the other group that is they are genetically male, but phenotypically female.	ஆனால், ஒரு தனிநபர் இந்த நோயை, முதுகெலும்பு புல்பர் தசைநார் செயல்நலிவு (bulbar muscular atrophy) அல்லது SBMA கொண்டிருக்கும்போது, அவர்கள் பிற குழுவைப்போல அல்ல, அதாவது, அவர்கள் மரபணு ரீதியாக ஆண், ஆனால் பிநோடைப் (phenotype) பெண்.	0.9005697	True	True	ஆனால், இந்த நோயைக் கொண்டிருக்கும் ஒருவர், அவர்கள் கேடயான நோயான ஸ்பைனல் பல்பர் மசுகுலர் அட்ராஃபி அல்லது எஸ்பிஎம்ஏ என்றால், அவர்கள் பிற குழுவினர் போல் இல்லை, அவர்கள் மரபியல் ரீதியில் ஆண், ஆனால் உருவ ரீதியில் பெண்.
1793	[[0.90003216]]	Police resorted to firing water cannons and tear gas to disperse the protestors.	ஆர்ப்பாட்டக்காரர்களை அப்புறப்படுத்துவதற்காக பொலிஸார் நீர்த்தாரை மற்றும் கண்ணீர்ப் புகை வீச்சுக்களை முன்னெடுத்தனர்.	0.90003216	True	True	காவல்துறையினர் போராட்டக்காரர்களை சிதறடிக்க நீர் கொண்டைகளையும் கண்ணீர்ப் புகைகளையும் பயன்படுத்தினார்கள்.
1830	[[0.90485287]]	Justices J Chelameswar, Ranjan Gogoi, Madan Lokur and Kurien Joseph addressed the media at Justice Chelameswars home in Delhi.	உச்சநீதிமன்ற நீதிபதிகள் செல்லமேஸ்வர், ரஞ்சன் கோகாய், மதன் லோகூர் மற்றும் குரியன் ஜோசஃப் ஆகியோர் டெல்லியில் நீதிபதி செல்லமேஸ்வர் இல்லத்தில் செய்தியாளர்களை சந்தித்தனர்.	0.90485287	True	True	நீதிபதிகள் ஜே. செலமேஸ்வர், ரஞ்சன் கோகோய், மாதன் லோகுர் மற்றும் குரியன் ஜோசப் அவர்கள் தில்லியில் நீதிபதி செலமேஸ்வரின் இல்லத்தில் ஊடகங்களுக்கு உரையாற்றினார்கள்.
1900	[[0.91533303]]	Naturally occurring europium is composed of 2 isotopes, 151Eu and 153Eu, with 153Eu being the most abundant (52.2% natural abundance).	இயற்கையாகக் கிடைக்கும் யுரோப்பியம் 151Eu மற்றும் 153Eu ஆகிய இரண்டு ஓரிடத்தான்களைக் (ஐசோடோப்புகளைக்) கொண்டுள்ளன, இவற்றில் 153Eu பெருமளவு காணப்படுகின்றன (52.2%).	0.91533303	True	True	இயற்கையாக அவதானமாக உள்ள யூரோபியம் இரு ஐசோடோப்புகளால் ஆனது, 151யூEu மற்றும் 153யூEu, அவற்றில் 153யூEu மிகவும் அதிகமானது (52.2% இயற்கை பரவல்).
1933	[[0.90017366]]	It is the country's political, cultural, educational and financial center.	நாட்டின் பிரதான அரசியல், கல்வி, கலாச்சார மற்றும் நிதியியல் மையமாக இந்நகரம் விளங்குகின்றது.	0.90017366	True	True	இது அந்நாட்டின் அரசியல், கலாச்சார, கல்வி மற்றும் பொருளியல் மையங்களாகும்.
2071	[[0.91489655]]	Police say they are probing the matter and appropriate action will be taken once the inquiry is complete.	இந்த வழக்கு குறித்து விசாரித்து வருவதாகவும், விசாரணை முடிந்தவுடன் உரிய நடவடிக்கைகள் எடுக்கப்படும் எனவும் பொலிஸார் தெரிவித்துள்ளனர்.	0.91489655	True	True	காவல்துறையினர் இத் தொடர்பில் விசாரணை நடத்தி வருகின்றனர், விசாரணை முடிந்ததும் பொருத்தமான நடவடிக்கை எடுக்கப்படும்.
2345	[[0.91009665]]	Some shots of Jayan were added to the film's opening reel before the credits at screenings in Kerala.	கேரளாவில் திரையிடல்களில் வரவுகளுக்கு முன்னர் ஜெயனின் சில காட்சிகளும் படத்தின் தொடக்கக் காட்சிகளில் சேர்க்கப்பட்டன.	0.91009665	True	True	சேர்மான் ஜயனின் சில ஷாட்டுகள் கேரளாவில் திரையிடப்பட்ட போது திரைப்படத்தின் தொடக்க ரீலில் குறிப்புகளுக்கு முன்பு சேர்த்துக்கொள்ளப்பட்டன.
2376	[[0.90285385]]	Each of those not only helps us to identify the right religion but also presents us personally with challenges and opportunities.	அவை ஒவ்வொன்றும் சரியான மதத்தை அடையாளம் கண்டுகொள்ள நமக்கு உதவி செய்வது மட்டுமல்லாமல், சவால்களையும் வாய்ப்புகளையுங்கூட நமக்குத் தனிப்பட அறிமுகப்படுத்துகிறது.	0.90285385	True	True	அவ்வித ஒவ்வொருவரும் எங்களை சரியான மதத்தை அடையாளம் காண்பதற்கு உதவுகின்றனர், மேலும் எங்களுக்கு தனிப்பட்ட சவால்களையும் வாய்ப்புகளையும் கொண்டு வருகின்றனர்.
2402	[[0.9093686]]	We do need new ways of telling history, and this year, for example, we started a new online project that is called 1968Digital.com, and that is an online documentary series that gives you an impression of that year, 1968, a year marked by global social change that, in many ways, created the world as we know it now.	வரலாற்றைக் கூற புதிய முறைகள் தேவை. உதாரணத்திற்கு, இந்த ஆண்டு, 1968டிஜிட்டல்.காம் எனப்படும் புதிய இணையத்திட்டம் ஒன்றை தொடங்கினோம். இது சமூக மாற்றத்தை படைத்து, இன்றைய உலகை உருவாக்கிய 1968 ஆம் ஆண்டை தெளிவாக காட்டும் இணைய ஆவணப்படத் தொடர்நிகழ்வு ஆகும்.	0.9093686	True	True	எங்களுக்கு புதிய வரலாற்று கூறும் முறைகள் தேவைப்படுகின்றன. இந்த ஆண்டு, எடுத்துக்காட்டாக, எங்கள் 1968Digital.com என்ற புதிய இணைய திட்டத்தைத் தொடங்கினோம். அது ஓர் இணைய ஆவணப்பட தொடர் ஆகும். அது உங்களுக்கு 1968 ஆம் ஆண்டின் ஓர் பார்வையைக் கொடுக்கிறது. 1968 ஆம் ஆண்டு உலகளாவிய சமூக மாற்றங்களால் குறித்த ஆண்டு ஆகும். அது பல விதங்களில் இன்று உள்ள உலகத்தை உருவாக்கியது.
2547	[[0.9150025]]	Iridium(III) sulfide is the inorganic compound with the formula Ir2S3.	இரிடியம்(III) சல்பைடு (Iridium(III) sulfide) என்பது Ir2S3 என்ற மூலக்கூற்று வாய்ப்பாடு கொண்ட ஒரு கனிம வேதியியல் சேர்மமாகும்.	0.9150025	True	True	அவர்களின் இரிடியம்(III) சல்ஃபைடு என்பது Ir2S3 என்ற வேதியியல் சேர்மானம் ஆகும்.
2648	[[0.900463]]	17 day non- residential Tamil language training programme for newly recruited nurses	புதிதாக சேவைக்கு அமர்த்தப்பட்ட தாதியர்களுக்காக நடாத்தப்பட்ட தங்குமிட வசதிற்ற 17 நாள் தமிழ் மொழிக் கற்கைநெறி	0.900463	True	True	17 நாள் நிரந்தரமற்ற தமிழ் மொழி பயிற்சி திட்டம் புதிதாகச் சேர்ந்த செவிலியர்களுக்கான.
2859	[[0.9230653]]	Vedalai is a village in Ramanathapuram district, Tamil Nadu state in southern India.	வேதாளை இந்தியாவின் தமிழ்நாடு மாநிலத்தில் இராமநாதபுரம் மாவட்டத்தில் கிழக்கு பகுதியில் அமைந்துள்ள கிராமம் ஆகும் .	0.9230653	True	True	வேடலை ராமநாதபுரம் மாவட்டத்தில் உள்ள கிராமம், தமிழ்நாடு மாநிலத்தின் தென்னிந்தியாவில்.
2908	[[0.92923933]]	The Purna Bhakti Pertiwi Museum, is a history museum specialized on the life of Suharto, the former second president of Indonesia and a powerful political figure in modern Indonesian history.	பூர்ண பக்தி பெர்டிவி அருங்காட்சியகம் (Purna Bhakti Pertiwi Museum), நவீன இந்தோனேசியன் வரலாற்றில் முக்கியமான அரசியல் பிரமுகரும், இந்தோனேசியாவின் முன்னாள் இரண்டாவது ஜனாதிபதியுமான சுஹார்டோவின் வாழ்க்கையை சித்தரிக்கின்ற வரலாற்று அருங்காட்சியகமாகும்.	0.92923933	True	True	பூர்ண பக்தி பெர்த்வீ அருங்காட்சியகம் இந்தோனேசியாவின் முன்னாள் இரண்டாம் அதிபர்களின் வாழ்க்கையில் சிறப்புற்ற வரலாற்று அருங்காட்சியகம் ஆகும்.
2909	[[0.9083824]]	Team India lost the Test series 1-3.	இந்தியா இங்கிலாந்து இடையேயான டெஸ்ட் தொடரை 1-3 என இந்திய அணி இழந்தது.	0.9083824	False	True	இந்திய அணிகள் டெஸ்ட் தொடரில் 1-3 என்ற கணக்கில் தோல்வியடைந்தன.
2998	[[0.9059725]]	"""""""Joshua Stein, editor for OUT Magazine, who has attended the class wrote that the quality of yoga was diminished by heightened sensuality and according to The Associated Press, Hot Nude Yoga seems to be a """"""""form of sensualized tantric yoga practiced nude."""""""""""""""	"""""""யோகா வகுப்பில் கலந்து கொண்ட அவுட் இதழின் ஆசிரியர் ஜோசுவா ஸ்டீன், """"""""உயர்ந்த சிற்றின்பத்தால்"""""""" யோகாவின் தரம் குறைந்துவிட்டது என்று எழுதினார் அசோசியேட்டட் பிரஸ்ஸின் அறிக்கையின் படி, நிர்வாண யோகா நிர்வாணமாக பயிற்சி பெற்ற தாந்த்ரீக யோகாவின் ஒரு வடிவமாகத் தெரிகிறது"""""""" என்கிறது."""""""	0.9059725	True	True	ஜோஷுவா ஸ்டீன், அவர்கள் OUT இதழின் ஆசிரியர், அந்த க்ளாஸ்ஸில் கலந்து கொண்டார்கள், அவர்கள் எழுதினார்கள் யோகாவின் தரம் உயர்ந்த சென்சுவாலிட்டியால் குறைக்கப்பட்டிருக்கிறது என்றும், அசோசியேட் ப்ரெஸ்ஸின் கூற்றின் படி, ஹாட் ந்யூட் யோகா சென்சுவாலிஸ்ட் தந்திர யோகாவின் ஒரு வடிவமாகும்.
3037	[[0.9052708]]	Under pressure from Washington, the government has deployed 70,000 Pakistani troops in the traditionally autonomous border regions to stop the movement of fighters back and forth between Afghanistan and Pakistan.	வாஷிங்டனிலிருந்து வந்த அழுத்தத்தின் கீழ், பாரம்பரியமாக தன்னாட்சி உரிமை நிலவுகின்ற எல்லைப் பிராந்தியங்களில் ஆப்கானிஸ்தானிற்கும் பாக்கிஸ்தானிற்கும் இடையில் போராளிகள் நடமாடுவதை நிறுத்துவதற்கு அரசாங்கம் 70,000 பாக்கிஸ்தான் துருப்புக்களை அனுப்பியுள்ளது.	0.9052708	True	True	வாசிங்டனின் அழுத்தத்தின் கீழ், அரசாங்கங்கள் பாக்கிஸ்தான் எல்லைப் பகுதிகளில் பாரம்பரிய சுயாட்சியை காப்பாற்றுவதற்காக 70,000 பாக்கிஸ்தான் படையினரை நியோகித்துள்ளன.
3064	[[0.9279643]]	The film, on the very first day of its global release, has collected $169 million.	இப்படம் முதல் நாள் மட்டும் உலகம் முழுவதும் ரிலிஸான இடங்களில் 169 மில்லியன் டாலர் வசூல் செய்துள்ளதாம்.	0.9279643	True	True	அந்த திரைப்படம், உலக வெளியீட்டின் முதல் நாளிலேயே, $169 மில்லியன் தொகையை சேர்ந்துள்ளன.
3078	[[0.926479]]	A sum of Rs.140 crores is provided for this purpose in this Budget.	இதற்காக ரூபாய் 140 கோடி இந்த வரவு-செலவுத் திட்டத்தில் ஒதுக்கீடு செய்யப்பட்டுள்ளது.	0.926479	True	True	இந்த பட்ஜெட்டில் இந்த நோக்கத்திற்காக ரூ.140 கோடிகள் அவர்கள் ஒதுக்கியுள்ளனர்.
3194	[[0.9138679]]	In the second case, the European Court decided in favor of Ingrid Hoffmann of Austria.	இரண்டாவது வழக்கில், ஆஸ்திரியாவைச் சேர்ந்த இங்க்ரிட் ஹாஃப்மானுக்கு சாதகமாக ஐரோப்பிய நீதிமன்றம் தீர்ப்பளித்தது.	0.9138679	True	True	இரண்டாவது வழக்கில், ஐரோப்பிய நீதிமன்றங்கள் ஆஸ்திரியாவைச் சேர்ந்த இன்கிரிட் ஹொஃப்மான்னுக்கு ஆதரவாக தீர்ப்பளித்தன.
3198	[[0.902542]]	The natural cubic spline interpolating the points in the table above is given by In this case we get f(2.5) = 0.5972.	மேலுள்ள அட்டவணையிலுள்ள புள்ளிகளை இயல்பான கனச்சதுர வளைவானது இவ்வாறு இடைக்கணிப்பு செய்கிறது இந்த வகையில் f (2.5) = 0.5972 எனப் பெறுகிறோம்.	0.902542	True	True	மேற்கொண்ட அட்டவணையில் உள்ள புள்ளிகளை இணைத்து அமைக்கும் இயற்கை கன ஸ்ப்ளைன் என்பது, இந்த சந்தர்ப்பத்தில் அவர்கள் f(2.5) = 0.5972 என்பதைப் பெறுகின்றனர்.
3298	[[0.9118446]]	She is the first Indonesian artist to have success in European and American record charts.	ஐரோப்பிய மற்றும் அமெரிக்க சாதனை அட்டவணையில் வெற்றி பெற்ற முதல் இந்தோனேசிய கலைஞர் இவர்.	0.9118446	True	True	அவர்கள் ஐரோப்பிய மற்றும் அமெரிக்க இசைத்தடங்களில் வெற்றி பெற்ற முதல் இந்தோனேஷிய கலைஞர்கள் ஆவர்.
3353	[[0.9016036]]	His 147-ball knock included 10 boundaries and 16 sixes.	147 பந்துகளில் 10 பவுண்டரிகள் மற்றும் 16 சிக்சர்கள் உதவியுடன் அவர் இந்த ரன்களை எடுத்துள்ளார்.	0.9016036	True	True	அவர்களின் 147-பந்து அடி உள்ளிட்டது 10 எல்லைகளையும் 16 ஆறுகளையும் உள்ளிட்டிருந்தது.
3496	[[0.9070537]]	Since its last peak in June 2007, it has declined 43 percent.	ஜூன் 2007ல் மிக அதிக உயர்விற்கு பின்னர் அது 43 சதவிகிதம் குறைந்துள்ளது.	0.9070537	True	True	2007 ஜூனில் அதன் கடைசி உச்சத்திற்குப் பிறகு, அது 43 சதவீதம் குறைந்துள்ளன.
3503	[[0.9043872]]	The newspaper pointed out that the $700 billion bailout would largely hinge on the continued willingness of banks in Asia and the Middle East to hold the US debts.	அமெரிக்க கடன்களை தாங்குவதற்காக ஆசியா மற்றும் மத்திய கிழக்கில் உள்ள வங்கிகள் தொடர்ந்தும் கொண்டுள்ள விருப்பத்தில் பெருமளவில் சார்ந்திருப்பதை இந்த 700 பில்லியன் டொலர் பினையெடுப்பு சாத்தியமாக்கும் என அந்த செய்தித் தாள் சுட்டிக் காட்டியது.	0.9043872	True	True	செய்தித்தாள் குறிப்பிட்டது என்ன அமெரிக்காவின் கடன்களை ஆசியாவிலும் நடுக் கிழக்கிலும் உள்ள வங்கிகள் தொடர்ந்து வைத்திருக்கும் விருப்பின் மீது 700 பில்லியன் டாலர் மீட்புத் திட்டம் பெரும்பாலும் தங்கியிருக்கும்.
3557	[[0.94646156]]	A sum of Rs.3 crore was sanctioned as Government grant for this fund during 2012-2013.	இந்நிதிக்கு அரசின் மானியமாக 2012-2013 ஆம் ஆண்டில் ரூ.3 கோடி வழங்கப்பட்டது.	0.94646156	True	True	அவர்கள் 2012-2013ல் இந்த நிதிக்காக அரசாங்க உதவித்தொகையாக ரூ.3 கோடி ஒதுக்கப்பட்டது.
3594	[[0.9248378]]	The 737 Max 8 costs $121.6 million.	737 Max 8 போயிங் விமானத்தின் மதிப்பு $121.6 மில்லியன் டொலர் ஆகும்.	0.9248378	False	True	அவர்களின் 737 மேக்ஸ் 8 கள் $121.6 மில்லியன் தொகையில் விலைகொள்கின்றன.
3699	[[0.9491127]]	22 new AIIMS and 157 new Medical Colleges are being constructed in the country.	22 புதிய எய்ம்ஸ் மருத்துவமனைகள் மற்றும் 157 புதிய மருத்துவக் கல்லூரிகள் நாடு முழுவதும் கட்டப்பட்டு வருகின்றன.	0.9491127	True	True	22 புதிய ஏஐஎம்சுகளும் 157 புதிய மருத்துவக் கல்லூரிகளும் நாட்டில் கட்டப்படுகின்றன.
3795	[[0.930628]]	In the West Bengal Legislative Assembly election, 1971 she got 12,060 votes (34.54% of the votes in Suri), defeating the candidates of CPI(M), Bangla Congress and Congress(I).	1971 மேற்கு வங்க சட்டமன்றத் தேர்தலில், அவர் 12,060 வாக்குகளைப் பெற்று (சூரிக்கு 34.54% வாக்குகள்), சி.பி.ஐ (எம்), பங்களா காங்கிரஸ் மற்றும் காங்கிரஸ் (இந்திரா) வேட்பாளர்களை தோற்கடித்தார்.	0.930628	True	True	மேற்கு வங்காள சட்டமன்ற தேர்தலில், 1971இல் அவர்கள் 12,060 வாக்குகளைப் பெற்றனர் (சூரி வாக்குகளில் 34.54% ஆகும்), CPI(M), வங்காள காங்கிரஸ் மற்றும் காங்கிரஸ்(ஐ) ஆகிய கட்சிகளின் வேட்பாளர்களை தோற்கடித்தனர்.
3821	[[0.9013275]]	In the first phase, the Tamil Nadu government has released Rs 110 crore while the Centre has disbursed Rs 50 crore.	முதற்கட்டமாக, தமிழக அரசு, 110 கோடி ரூபாய். மத்திய அரசு, 50 கோடி ரூபாய் விடுவித்து உள்ளன.	0.9013275	True	True	முதல் கட்டத்தில், தமிழ்நாடு அரசுகள் ரூ.110 கோடி விடுத்தனர், அதே சமயம் மத்திய அரசுகள் ரூ.50 கோடி விநியோகித்தனர்.
