idx	las	src	tgt	las_score_dbl	src_gt_8_words	tgt_gt_8_words	ollama_trans
1757	[[0.9005697]]	But, an individual who has got this disease that is spinal bulbar muscular atrophy or SBMA, they are not like the other group that is they are genetically male, but phenotypically female.	ஆனால், ஒரு தனிநபர் இந்த நோயை, முதுகெலும்பு புல்பர் தசைநார் செயல்நலிவு (bulbar muscular atrophy) அல்லது SBMA கொண்டிருக்கும்போது, அவர்கள் பிற குழுவைப்போல அல்ல, அதாவது, அவர்கள் மரபணு ரீதியாக ஆண், ஆனால் பிநோடைப் (phenotype) பெண்.	0.9005697	True	True	ஆனால், இந்த நோயைப் பெற்ற ஒருவர், அதாவது முதுகெலும்பு பல்பர் பெண்ணீரல் அட்வீரியா அல்லது எஸ்பிஎம்ஏ, அவர்கள் வேறு குழுவில் உள்ளவர்கள் போல் இல்லை, அதாவது அவர்கள் உயிரியல் ரீதியில் ஆண், ஆனால் வெளிப்படையில் பெண்.
1793	[[0.90003216]]	Police resorted to firing water cannons and tear gas to disperse the protestors.	ஆர்ப்பாட்டக்காரர்களை அப்புறப்படுத்துவதற்காக பொலிஸார் நீர்த்தாரை மற்றும் கண்ணீர்ப் புகை வீச்சுக்களை முன்னெடுத்தனர்.	0.90003216	True	True	போலீசார் போராட்டக்காரர்களை சிதறடிக்க நீர் கன்னார்களையும் கண்ணீர் வாயுவையும் பயன்படுத்தினர்.
1830	[[0.90485287]]	Justices J Chelameswar, Ranjan Gogoi, Madan Lokur and Kurien Joseph addressed the media at Justice Chelameswars home in Delhi.	உச்சநீதிமன்ற நீதிபதிகள் செல்லமேஸ்வர், ரஞ்சன் கோகாய், மதன் லோகூர் மற்றும் குரியன் ஜோசஃப் ஆகியோர் டெல்லியில் நீதிபதி செல்லமேஸ்வர் இல்லத்தில் செய்தியாளர்களை சந்தித்தனர்.	0.90485287	True	True	செலமேஸ்வர், ரஞ்சன் கோகோய், மாதன் லோகூர் மற்றும் குரியன் ஜோசப் ஆகியோர் தில்லியில் செலமேஸ்வரின் இல்லத்தில் ஊடகங்களுக்கு உரையாற்றினர்.
1900	[[0.91533303]]	Naturally occurring europium is composed of 2 isotopes, 151Eu and 153Eu, with 153Eu being the most abundant (52.2% natural abundance).	இயற்கையாகக் கிடைக்கும் யுரோப்பியம் 151Eu மற்றும் 153Eu ஆகிய இரண்டு ஓரிடத்தான்களைக் (ஐசோடோப்புகளைக்) கொண்டுள்ளன, இவற்றில் 153Eu பெருமளவு காணப்படுகின்றன (52.2%).	0.91533303	True	True	இயற்கையாக அவதானமான யூரோப்பியம் 2 ஐசோடோப்புகளைக் கொண்டுள்ளது, 151Eu மற்றும் 153Eu, 153Eu அதிக அளவில் கிடைக்கிறது (52.2% இயற்கை செழுமை).
1933	[[0.90017366]]	It is the country's political, cultural, educational and financial center.	நாட்டின் பிரதான அரசியல், கல்வி, கலாச்சார மற்றும் நிதியியல் மையமாக இந்நகரம் விளங்குகின்றது.	0.90017366	True	True	இது நாட்டின் அரசியல், பண்பாட்டு, கல்வி மற்றும் நிதியியல் மையம் ஆகும்.
2071	[[0.91489655]]	Police say they are probing the matter and appropriate action will be taken once the inquiry is complete.	இந்த வழக்கு குறித்து விசாரித்து வருவதாகவும், விசாரணை முடிந்தவுடன் உரிய நடவடிக்கைகள் எடுக்கப்படும் எனவும் பொலிஸார் தெரிவித்துள்ளனர்.	0.91489655	True	True	காவல்துறை இது குறித்து விசாரணை நடத்தி வருகிறது, விசாரணை முடிந்ததும் உரிய நடவடிக்கை எடுக்கப்படும்.
2345	[[0.91009665]]	Some shots of Jayan were added to the film's opening reel before the credits at screenings in Kerala.	கேரளாவில் திரையிடல்களில் வரவுகளுக்கு முன்னர் ஜெயனின் சில காட்சிகளும் படத்தின் தொடக்கக் காட்சிகளில் சேர்க்கப்பட்டன.	0.91009665	True	True	ஜயனின் சில ஷாட்டுகள் கேரளாவில் திரையிடப்பட்ட திரைப்படத்தின் தொடக்க ரீலில் குறிப்புகளுக்கு முன்பு சேர்க்கப்பட்டன.
2376	[[0.90285385]]	Each of those not only helps us to identify the right religion but also presents us personally with challenges and opportunities.	அவை ஒவ்வொன்றும் சரியான மதத்தை அடையாளம் கண்டுகொள்ள நமக்கு உதவி செய்வது மட்டுமல்லாமல், சவால்களையும் வாய்ப்புகளையுங்கூட நமக்குத் தனிப்பட அறிமுகப்படுத்துகிறது.	0.90285385	True	True	அவையில் ஒவ்வொன்றும் எங்களுக்கு சரியான மதத்தை கண்டுபிடிக்க உதவுகின்றன, மேலும் எங்களுக்கு தனிப்பட்ட சவால்களையும் வாய்ப்புகளையும் கொண்டு வருகின்றன.
2402	[[0.9093686]]	We do need new ways of telling history, and this year, for example, we started a new online project that is called 1968Digital.com, and that is an online documentary series that gives you an impression of that year, 1968, a year marked by global social change that, in many ways, created the world as we know it now.	வரலாற்றைக் கூற புதிய முறைகள் தேவை. உதாரணத்திற்கு, இந்த ஆண்டு, 1968டிஜிட்டல்.காம் எனப்படும் புதிய இணையத்திட்டம் ஒன்றை தொடங்கினோம். இது சமூக மாற்றத்தை படைத்து, இன்றைய உலகை உருவாக்கிய 1968 ஆம் ஆண்டை தெளிவாக காட்டும் இணைய ஆவணப்படத் தொடர்நிகழ்வு ஆகும்.	0.9093686	True	True	நாம் வரலாற்றை சொல்லும் புதிய வழிகளை தேவைப்படுகிறோம், இந்த ஆண்டு, எடுத்துக்காட்டாக, 1968Digital.com என்ற புதிய ஆன்லைன் திட்டத்தைத் தொடங்கினோம், அது 1968 ஆம் ஆண்டின் படம் தரும் ஆன்லைன் ஆவணப்படத் தொடர் ஆகும், அந்த ஆண்டு உலகளாவிய சமூக மாற்றத்தின் அடையாளம் ஆகும், அது பல விதங்களில் இன்றைய உலகை உருவாக்கியது.
2547	[[0.9150025]]	Iridium(III) sulfide is the inorganic compound with the formula Ir2S3.	இரிடியம்(III) சல்பைடு (Iridium(III) sulfide) என்பது Ir2S3 என்ற மூலக்கூற்று வாய்ப்பாடு கொண்ட ஒரு கனிம வேதியியல் சேர்மமாகும்.	0.9150025	True	True	இரிடியம்(III) சல்பைடு என்பது Ir2S3 என்ற சூத்ரத்தைக் கொண்ட ஒரு அகர்நீர் சேர்மம் ஆகும்.
2648	[[0.900463]]	17 day non- residential Tamil language training programme for newly recruited nurses	புதிதாக சேவைக்கு அமர்த்தப்பட்ட தாதியர்களுக்காக நடாத்தப்பட்ட தங்குமிட வசதிற்ற 17 நாள் தமிழ் மொழிக் கற்கைநெறி	0.900463	True	True	புதியாக நியமிக்கப்பட்ட செவிலியர்களுக்கான 17 நாள் வெளியில் தங்காத தமிழ் மொழி பயிற்சி திட்டம்
2859	[[0.9230653]]	Vedalai is a village in Ramanathapuram district, Tamil Nadu state in southern India.	வேதாளை இந்தியாவின் தமிழ்நாடு மாநிலத்தில் இராமநாதபுரம் மாவட்டத்தில் கிழக்கு பகுதியில் அமைந்துள்ள கிராமம் ஆகும் .	0.9230653	True	True	வேடலை என்பது இந்தியாவின் தென்பகுதியில் உள்ள தமிழ்நாடு மாநிலத்தின் இராமநாதபுரம் மாவட்டத்தில் உள்ள ஒரு கிராமம்.
2908	[[0.92923933]]	The Purna Bhakti Pertiwi Museum, is a history museum specialized on the life of Suharto, the former second president of Indonesia and a powerful political figure in modern Indonesian history.	பூர்ண பக்தி பெர்டிவி அருங்காட்சியகம் (Purna Bhakti Pertiwi Museum), நவீன இந்தோனேசியன் வரலாற்றில் முக்கியமான அரசியல் பிரமுகரும், இந்தோனேசியாவின் முன்னாள் இரண்டாவது ஜனாதிபதியுமான சுஹார்டோவின் வாழ்க்கையை சித்தரிக்கின்ற வரலாற்று அருங்காட்சியகமாகும்.	0.92923933	True	True	இந்தோனேஷியாவின் முன்னாள் இரண்டாவது ஜனாதிபதியான சுஹார்த்தோவின் வாழ்க்கையை மையமாகக் கொண்ட வரலாற்று அருங்காட்சியகம் பூர்ணா பக்தி பெர்த்தீவி அருங்காட்சியகம் ஆகும்.
2909	[[0.9083824]]	Team India lost the Test series 1-3.	இந்தியா இங்கிலாந்து இடையேயான டெஸ்ட் தொடரை 1-3 என இந்திய அணி இழந்தது.	0.9083824	False	True	இந்திய அணி 1-3 என்ற கணக்கில் டெஸ்ட் தொடரை இழந்தது.
2998	[[0.9059725]]	"""""""Joshua Stein, editor for OUT Magazine, who has attended the class wrote that the quality of yoga was diminished by heightened sensuality and according to The Associated Press, Hot Nude Yoga seems to be a """"""""form of sensualized tantric yoga practiced nude."""""""""""""""	"""""""யோகா வகுப்பில் கலந்து கொண்ட அவுட் இதழின் ஆசிரியர் ஜோசுவா ஸ்டீன், """"""""உயர்ந்த சிற்றின்பத்தால்"""""""" யோகாவின் தரம் குறைந்துவிட்டது என்று எழுதினார் அசோசியேட்டட் பிரஸ்ஸின் அறிக்கையின் படி, நிர்வாண யோகா நிர்வாணமாக பயிற்சி பெற்ற தாந்த்ரீக யோகாவின் ஒரு வடிவமாகத் தெரிகிறது"""""""" என்கிறது."""""""	0.9059725	True	True	"""ஜோஷுவா ஸ்டைன், அவுட் மேகஜினின் எடிட்டர், அந்த கிளாஸ்ஸில் கலந்து கொண்டவர், யோகாவின் தரம் உயர்ந்த உணர்ச்சியால் குறைக்கப்பட்டதாக எழுதினார், அனைத்துலக செய்தித்தாளின் கூற்றுப்படி, ஹாட் நியூட் யோகா சென்சுவலைச்செய்யப்படும் தாந்த்ரீக யோகாவின் ஒரு வடிவமாகும்."""
3037	[[0.9052708]]	Under pressure from Washington, the government has deployed 70,000 Pakistani troops in the traditionally autonomous border regions to stop the movement of fighters back and forth between Afghanistan and Pakistan.	வாஷிங்டனிலிருந்து வந்த அழுத்தத்தின் கீழ், பாரம்பரியமாக தன்னாட்சி உரிமை நிலவுகின்ற எல்லைப் பிராந்தியங்களில் ஆப்கானிஸ்தானிற்கும் பாக்கிஸ்தானிற்கும் இடையில் போராளிகள் நடமாடுவதை நிறுத்துவதற்கு அரசாங்கம் 70,000 பாக்கிஸ்தான் துருப்புக்களை அனுப்பியுள்ளது.	0.9052708	True	True	வாஷிங்டனின் அழுத்தத்தின் கீழ், அரசாங்கம் ஆப்கானிஸ்தான் மற்றும் பாகிஸ்தான் இடையே போராளிகளின் இயக்கத்தை தடுக்க பாரம்பரியமாக சுயாட்சி எல்லைப் பகுதிகளில் 70,000 பாகிஸ்தான் படைகளை நிறுவியுள்ளது.
3064	[[0.9279643]]	The film, on the very first day of its global release, has collected $169 million.	இப்படம் முதல் நாள் மட்டும் உலகம் முழுவதும் ரிலிஸான இடங்களில் 169 மில்லியன் டாலர் வசூல் செய்துள்ளதாம்.	0.9279643	True	True	அதன் உலகளாவிய வெளியீட்டின் முதல் நாளிலேயே $169 மில்லியன் வசூலித்துள்ளது.
3078	[[0.926479]]	A sum of Rs.140 crores is provided for this purpose in this Budget.	இதற்காக ரூபாய் 140 கோடி இந்த வரவு-செலவுத் திட்டத்தில் ஒதுக்கீடு செய்யப்பட்டுள்ளது.	0.926479	True	True	இந்த பட்ஜெட்டில் இந்த நோக்கத்திற்காக ரூ.140 கோடி ஒதுக்கப்பட்டுள்ளது.
3194	[[0.9138679]]	In the second case, the European Court decided in favor of Ingrid Hoffmann of Austria.	இரண்டாவது வழக்கில், ஆஸ்திரியாவைச் சேர்ந்த இங்க்ரிட் ஹாஃப்மானுக்கு சாதகமாக ஐரோப்பிய நீதிமன்றம் தீர்ப்பளித்தது.	0.9138679	True	True	இரண்டாவது வழக்கில், ஐரோப்பிய நீதிமன்றம் ஆஸ்திரியாவைச் சேர்ந்த இன்கிரிட் ஹோஃப்மன்னுக்கு ஆதரவாக தீர்ப்பளித்தது.
3198	[[0.902542]]	The natural cubic spline interpolating the points in the table above is given by In this case we get f(2.5) = 0.5972.	மேலுள்ள அட்டவணையிலுள்ள புள்ளிகளை இயல்பான கனச்சதுர வளைவானது இவ்வாறு இடைக்கணிப்பு செய்கிறது இந்த வகையில் f (2.5) = 0.5972 எனப் பெறுகிறோம்.	0.902542	True	True	மேலே உள்ள அட்டவணையில் உள்ள புள்ளிகளை இயற்கை கன ஸ்ப்ளைன் இடையீடு செய்கிறது என்பது இங்கு நாம் f(2.5) = 0.5972 என்று பெறுகிறோம்.
3298	[[0.9118446]]	She is the first Indonesian artist to have success in European and American record charts.	ஐரோப்பிய மற்றும் அமெரிக்க சாதனை அட்டவணையில் வெற்றி பெற்ற முதல் இந்தோனேசிய கலைஞர் இவர்.	0.9118446	True	True	அவள் ஐரோப்பிய மற்றும் அமெரிக்க இசைத்தடங்களில் வெற்றி பெற்ற முதல் இந்தோனேஷிய கலைஞர் ஆவார்.
3353	[[0.9016036]]	His 147-ball knock included 10 boundaries and 16 sixes.	147 பந்துகளில் 10 பவுண்டரிகள் மற்றும் 16 சிக்சர்கள் உதவியுடன் அவர் இந்த ரன்களை எடுத்துள்ளார்.	0.9016036	True	True	அவரது 147-பந்து அடிதானது 10 எல்லைகளையும் 16 ஆறுகளையும் உள்ளடக்கியிருந்தது.
3496	[[0.9070537]]	Since its last peak in June 2007, it has declined 43 percent.	ஜூன் 2007ல் மிக அதிக உயர்விற்கு பின்னர் அது 43 சதவிகிதம் குறைந்துள்ளது.	0.9070537	True	True	2007 ஜூன் மாதத்தில் இதன் கடைசி உச்சத்திலிருந்து, இது 43 சதவீதம் குறைந்துள்ளது.
3503	[[0.9043872]]	The newspaper pointed out that the $700 billion bailout would largely hinge on the continued willingness of banks in Asia and the Middle East to hold the US debts.	அமெரிக்க கடன்களை தாங்குவதற்காக ஆசியா மற்றும் மத்திய கிழக்கில் உள்ள வங்கிகள் தொடர்ந்தும் கொண்டுள்ள விருப்பத்தில் பெருமளவில் சார்ந்திருப்பதை இந்த 700 பில்லியன் டொலர் பினையெடுப்பு சாத்தியமாக்கும் என அந்த செய்தித் தாள் சுட்டிக் காட்டியது.	0.9043872	True	True	அந்த செய்தித்தாள் குறிப்பிட்டது என்னவென்றால், ஆசியா மற்றும் நடுகிழக்கு நாடுகளின் வங்கிகள் அமெரிக்க கடன்களை வைத்திருக்கும் தொடர்ச்சியான விருப்பு அதிகமாக தங்கியிருக்கும் $700 பில்லியன் பெருநிதியை.
3557	[[0.94646156]]	A sum of Rs.3 crore was sanctioned as Government grant for this fund during 2012-2013.	இந்நிதிக்கு அரசின் மானியமாக 2012-2013 ஆம் ஆண்டில் ரூ.3 கோடி வழங்கப்பட்டது.	0.94646156	True	True	2012-2013 ஆண்டில் இந்த நிதிக்காக அரசாங்க உதவித்தொகையாக ரூ.3 கோடி ஒப்புதல் அளிக்கப்பட்டது.
3594	[[0.9248378]]	The 737 Max 8 costs $121.6 million.	737 Max 8 போயிங் விமானத்தின் மதிப்பு $121.6 மில்லியன் டொலர் ஆகும்.	0.9248378	False	True	737 மாக்ஸ் 8 இன் விலை $121.6 மில்லியன்.
3699	[[0.9491127]]	22 new AIIMS and 157 new Medical Colleges are being constructed in the country.	22 புதிய எய்ம்ஸ் மருத்துவமனைகள் மற்றும் 157 புதிய மருத்துவக் கல்லூரிகள் நாடு முழுவதும் கட்டப்பட்டு வருகின்றன.	0.9491127	True	True	நாட்டில் 22 புதிய ஏஐஐஎம்எஸ் மற்றும் 157 புதிய மருத்துவக் கல்லூரிகள் கட்டப்படுகின்றன.
3795	[[0.930628]]	In the West Bengal Legislative Assembly election, 1971 she got 12,060 votes (34.54% of the votes in Suri), defeating the candidates of CPI(M), Bangla Congress and Congress(I).	1971 மேற்கு வங்க சட்டமன்றத் தேர்தலில், அவர் 12,060 வாக்குகளைப் பெற்று (சூரிக்கு 34.54% வாக்குகள்), சி.பி.ஐ (எம்), பங்களா காங்கிரஸ் மற்றும் காங்கிரஸ் (இந்திரா) வேட்பாளர்களை தோற்கடித்தார்.	0.930628	True	True	மேற்கு வங்க சட்டமன்ற தேர்தலில், 1971ல் அவர் சூரியில் உள்ள வாக்குகளில் 34.54% அதாவது 12,060 வாக்குகளைப் பெற்று, சிபிஐ(எம்), பாங்கா காங்கிரஸ் மற்றும் காங்கிரஸ்(ஐ) வேட்பாளர்களை தோற்கடித்தார்.
3821	[[0.9013275]]	In the first phase, the Tamil Nadu government has released Rs 110 crore while the Centre has disbursed Rs 50 crore.	முதற்கட்டமாக, தமிழக அரசு, 110 கோடி ரூபாய். மத்திய அரசு, 50 கோடி ரூபாய் விடுவித்து உள்ளன.	0.9013275	True	True	முதல் கட்டத்தில், தமிழ்நாடு அரசு ரூ.110 கோடி விடுத்துள்ளது, மையம் ரூ.50 கோடி விநியோகித்துள்ளது.
3828	[[0.91108954]]	Then came a convention. 45 of the new Bible students attended and were interviewed.	அதற்கு பின்னர் ஒரு மாநாடு வந்தது. புதிய பைபிள் மாணாக்கர்களில் 45 பேர் சென்றனர். அவர்கள் பேட்டி காணப்பட்டனர்.	0.91108954	True	True	அன்று ஒரு மாநாடு நடைபெற்றது. 45 புதிய பைபிள் மாணவர்கள் கலந்து கொண்டு நேர்காணல் செய்யப்பட்டனர்.
3853	[[0.90745777]]	BJP has won 40 seats out of 90 assembly seats in Haryana.	ஹரியானாவில் நடந்த சட்டசபை தேர்தலில் பாஜகவால் மொத்தமுள்ள 90 தொகுதிகளில் 40 தொகுதிகளில்தான் வெல்ல முடிந்தது.	0.90745777	True	True	ஹரியானாவில் 90 சட்டமன்ற தொகுதிகளில் 40 தொகுதிகளை BJP வென்றுள்ளது.
