idx	las	src	tgt	las_score_dbl	src_gt_8_words	tgt_gt_8_words	ollama_trans
22066	[[0.90777266]]	Execution of the Python command (%s) exceeds the maximum time, execution aborted.	Python কমান্ড(%s) সঞ্চালনৰ বাবে সৰ্বাধিক অনুমোদিত সময়সীমা উলঙ্ঘন কৰিছে, কৰ্ম সঞ্চালন পৰিত্যাগ কৰা হ'ল।	0.90777266	True	True	আপোনাৰ পাইথন আদেশটো (%s) সৰ্বোচ্চ সময় অতিক্ৰম কৰিছে, কাৰ্য বন্ধ কৰা হৈছে।
22234	[[0.910507]]	You also need to wait for the songs to finish copying to the iPod before you unplug it. Before unplugging the iPod, make sure you choose to . This will make sure that all of the songs have been copied across properly.	আপুনি iPod আনপ্লাগ কৰাৰ আগত গানবোৰৰ কপি সম্পূৰ্ণ হবলৈ অপেক্ষা কৰিব লাগিব। iPod আনপ্লাগ কৰাৰ আগত, আপুনি নিৰ্বাচন কৰাটো সুনিশ্চিত কৰক। ই সকলো গান সঠিকভাৱে কপি হোৱাটো সুনিশ্চিত কৰিব।	0.910507	True	True	আপোনালোকে আইপড়ৰ পৰা গানবোৰ নকল কৰাৰ আগতে খোলা নকৰিব লাগে। আইপড় খোলাৰ আগতে নিশ্চিত কৰিব লাগে যে সকলো গান সঠিকভাৱে নকল হৈছে।
22262	[[0.9484782]]	He always was interested in rockets and space technology.	তেওঁ সদায় ৰকেট আৰু মহাকাশ প্ৰযুক্তিৰ প্ৰতি আকৰ্ষিত আছিল।	0.9484782	True	True	তেওঁলোক সদায় রকেট আৰু মহাকাশ প্ৰযুক্তিৰ প্ৰতি আগ্ৰহী আছিল।
22267	[[0.9171227]]	Could not stat private per-user gnome configuration directory `%s': %s	প্ৰত্যেক ব্যৱহাৰকৰ্তাৰ বাবে ব্যক্তিগত gnome বিন্যাস পঞ্জিকা `%s' stat কৰিবলৈ ব্যৰ্থ: %s	0.9171227	True	True	আপোনাৰ ব্যক্তিগত জিনোম কনফিগাৰেশন ডিৰেক্টৰী `%s' স্থাপন কৰিব নোৱাৰিল: %s
22289	[[0.9101147]]	Click to expand or collapse the list of available options.	উপলব্ধ বিকল্পসমূহৰ তালিকা প্ৰসাৰণ বা সংকোচন কৰিবলে ক্লিক কৰক।	0.9101147	True	True	তেওঁলোকে উপলব্ধ বিকল্পসমূহৰ তালিকা সম্প্ৰসাৰণ বা সংকোচন কৰিব পাৰে।
22291	[[0.9025186]]	The group members use collective wisdom and peer pressure to ensure proper end-use of credit and timely repayment.	গোটৰ সদস্যসকলে ঋণৰ সঠিক অন্তিম ব্যৱহাৰ আৰু সময়োচিত পৰিশোধ নিশ্চিত কৰিবলৈ সামূহিক জ্ঞান আৰু দলগত চাপৰ ব্যৱহাৰ কৰে।	0.9025186	True	True	সদস্যসকলে সামূহিক জ্ঞান আৰু সহকৰ্মী চাপক ক্ৰেডিটৰ সঠিক অন্তিম ব্যৱহাৰ আৰু সময়োচিত পৰিশোধৰ নিশ্চিত কৰে।
22332	[[0.92351395]]	We tried to change this situation, this work culture.	আমি এই পৰিৱেশ, এই কৰ্ম সংস্কৃতিৰ সলনি কৰাৰ প্ৰচেষ্টা কৰিলোঁ।	0.92351395	True	True	আমি এই পরিস্থিতি, এই কাম সংস্কৃতিৰ পরিৱর্তন কৰিবলৈ চেষ্টা কৰিছিলোঁ।
22371	[[0.9181825]]	Thousands of people gathered at the accident spot.	দুৰ্ঘটনা সংঘটিত হোৱা স্থানত হাজাৰ হাজাৰ লোক সমবেত হৈছে।	0.9181825	False	True	হাজার হাজার লোকসকল দুৰ্ঘটনা স্থানত সমবেত হ'ল।
22480	[[0.90928936]]	Several Israeli companies have joined hands with Indian companies for Making in India.	ইজৰাইলৰ বহু সংখ্যক কোম্পানীয়ে মেকিং ইন ইণ্ডিয়াৰ বাবে ভাৰতীয় কোম্পানীৰ সৈতে হাত মিলাইছে।	0.90928936	True	True	কেইটা ইজরাইলী কোম্পানীসমূহে ভাৰতীয় কোম্পানীসমূহৰ সৈতে ভাৰতত নিৰ্মাণ কৰিবলৈ হাত মিলাইছে।
22498	[[0.9017266]]	PV Sindhu on becoming India's first badminton world champion	প্ৰথম ভাৰতীয় বেডমিণ্টন বিশ্ব চেম্পিয়ন হোৱাৰ অভিলেখ গঢ়িলে পি ভি সিন্ধুয়ে	0.9017266	True	True	পি ভি সিন্ধুসকলে ভাৰতৰ প্ৰথম ব্যাডমিণ্টন বিশ্ব চেম্পিয়ন হোৱাৰ সময়ত
22670	[[0.92061186]]	If true, newly created terminal windows will have custom size specified by default_size_columns and default_size_rows.	যদি সত্য, নতুনকে সৃষ্টি কৰা টাৰ্মিনেল উইন্ডোসমূহৰ default_size_columns and default_size_rows -ৰে ধাৰ্য্য কৰা স্বনিৰ্বাচিত আকাৰ থাকিব।	0.92061186	True	True	সত্য হলে, নতুন সৃষ্ট টাৰ্মিনাল উইন্ডোসমূহ ডিফল্ট_সাইজ_কলামসমূহ আৰু ডিফল্ট_সাইজ_ৰোসমূহ দ্বাৰা নিৰ্দিষ্ট আকাৰ লাভ কৰিব।
22698	[[0.92259777]]	The cause of the fire is not known as yet.	অগ্নিকাণ্ডৰ সূত্ৰপাত কিদৰে ঘটে তাৰ কাৰণ এতিয়ালৈকে জানিব পৰা নাই।	0.92259777	True	True	আগ্নিৰ কাৰণটো এতিয়ালৈ জনা নাই।
22805	[[0.90650177]]	The incident took place during a marriage function.	এক বিবাহ অনুষ্ঠানলৈ যোৱাৰ সময়তে এই ঘটনা সংঘটিত হৈছে।	0.90650177	False	True	ঘটনাটো বিবাহ অনুষ্ঠানত সময়ত ঘটিছিল।
22859	[[0.9113233]]	The number of recordings and which languages you contribute to will be public.	ৰেকৰ্ডিঙৰ সংখ্যা আৰু আপুনি কোন ভাষাত অৱদান দিয়া সেয়া ৰাজহুৱা হ'ব।	0.9113233	True	True	আপোনাৰ অনুবাদ কৰা ভাষাসমূহ আৰু সংখ্যা সাৰ্বজনীন হ'ব।
22874	[[0.91226554]]	"""""""Sets what code the backspace key generates. Possible values are """"""""ascii-del"""""""" for the ASCII DEL character, """"""""control-h"""""""" for Control-H (AKA the ASCII BS character), """"""""escape-sequence"""""""" for the escape sequence typically bound to backspace or delete. """"""""ascii-del"""""""" is normally considered the correct setting for the Backspace key."""""""	"""""""backspace কি দ্বাৰা উৎপন্ন ক'ড নিৰ্ধাৰণ কৰে। সম্ভাব্য মান হ'ল ASCII DEL আখৰসমূহৰ ক্ষেত্ৰত """"""""ascii-del"""""""", Control-H ৰ (অৰ্থাৎ‌ ASCII BS আখৰসমূহ) ক্ষেত্ৰত """"""""control-h"""""""" আৰু backspace বা delete কিৰ সৈতে যুক্ত এস্কেইপ ক্ৰমৰ বাবে """"""""escape-sequence""""""""। backspace কি'ৰ সঠিক সংহতি হিচাপে """"""""ascii-del"""""""" ধাৰ্য্য কৰা হয়।"""""""	0.91226554	True	True	"তেওঁলোকে ব্যাকস্পেচ কীটি কোন কোড উৎপন্ন কৰে। সম্ভাব্য মানসমূহ হʼল ""ascii-del"" এই এএসকি ডেল চাৰিক্টাৰৰ বাবে, ""control-h"" এই কন্ট্ৰোল-এইচ (একে এএসকি বিএচ চাৰিক্টাৰ)ৰ বাবে, ""escape-sequence"" এই ব্যাকস্পেচ বা ডিলিটৰ বাবে সাধাৰণতে বাঁধা এস্কেপ চিকুৱেন্সৰ বাবে। ""ascii-del"" সাধাৰণতে ব্যাকস্পেচ কীটিৰ বাবে সঠিক সেটিং বুলি গণ্য কৰা হয়।"
23084	[[0.9254379]]	The truck driver was killed in the mishap.	বাহন খনৰ দুৰ্ঘটনাত থিতাতে নিহত হয় বাহন খনৰ চালক জন।	0.9254379	False	True	ট্ৰাক ড্ৰাইভাৰসকল দুৰ্ঘটনাত নিহত হ'ল।
23218	[[0.90766454]]	If the website is found in the history or bookmarks, a drop-down list is shown below the address bar.	যদি ৱেবছাইট ইতিহাস অথবা পত্ৰচিহ্নসমূহত পোৱা যায়, ঠিকনা বাৰৰ তলত এটা ড্ৰপ-ডাউন তালিকা দেখুৱা হয়।	0.90766454	True	True	যদি ওয়েবসাইটটো ইতিহাস বা বুকমার্কসমূহত পাওয়া যায়, তেন্তে ঠিকনা বারটো তলত এক ড্রপ-ডাউন তালিকা দেখুওৱা হয়।
23391	[[0.92323554]]	Please confirm whether the PIN '%s' matches the one on the device.	অনুগ্ৰহ কৰি সুনিশ্চিত কৰক যে PIN '%s' ডিভাইচত থকাটোৰ সৈতে মিল খায়।	0.92323554	True	True	আপোনাত নিশ্চিত কৰিব যে '%s' পিন্ ডিভাইচত থকা পিন্ সমান হয় নে নহয়।
23684	[[0.9077295]]	It is suspected that the fire took place due to electric short circuit.	বৈদ্যুতিক বিজুতিৰ বাবে এই অগ্নিকাণ্ড সংঘটিত হোৱা বুলি সন্দেহ কৰা হৈছে।	0.9077295	True	True	তেওঁলোকে সন্দেহ কৰে যে বিদ্যুৎ চুটিৰ বাবে অগ্নি সংঘটিত হৈছিল।
23777	[[0.9200026]]	Most hidden files will have a at the beginning of their name, but others might have a at the end of their name instead. These files are backup files. See for more information.	বেছিৰভাগ লুকুৱা ফাইলৰ সিহতৰ নামৰ আৰম্ভণিত এটা থাকিব কিন্তু অন্যৰ সিহতৰ নামৰ শেষত এটা থাকিব পাৰে। এই ফাইলসমূহ বেকআপ ফাইল। অধিক তথ্যৰ বাবে চাওক।	0.9200026	True	True	সবাইৰ লুকাই ফাইলসমূহত তেওঁলোকৰ নামৰ আৰম্ভণিত এটা থাকিব, কিন্তু আন কিছুমানে তেওঁলোকৰ নামৰ শেষত এটা থাকিবও। এই ফাইলসমূহ ব্যাকআপ ফাইল। আৰু তথ্যৰ বাবে চাওক।
23810	[[0.9095268]]	Candidates will be selected after a written examination.	প্ৰাৰ্থীক লিখিত পৰীক্ষাৰ পিছত সাক্ষাৎকাৰৰ জৰিয়তে নিৰ্বাচন কৰা হ’ব ।	0.9095268	False	True	প্ৰাৰ্থীসকলক লিখিত পৰীক্ষাৰ পিছত নিৰ্বাচিত কৰা হ'ব।
24013	[[0.9276115]]	The BJP is already in power in three northeastern states--Assam, Manipur and Arunachal Pradesh.	উত্তৰ পূৰ্বাঞ্চলত অসম, অৰুণাচল প্ৰদেশ আৰু মণিপুৰকে ধৰি তিনিখন ৰাজ্যত বিজেপি ইতিমধ্যে ক্ষমতাত আছে।	0.9276115	True	True	বিজেপি ইতিমধ্যে উত্তর-পূর্বাঞ্চলৰ তিনি খন ৰাজ্যত ক্ষমতাত আছে--অসম, মণিপুৰ আৰু অৰুণাচল প্ৰদেশ।
24074	[[0.9178107]]	"""""""Imported file """"""""%s"""""""" is not a valid snippets file"""""""	"""""""ইমপোৰ্ট কৰা ফাইল """"""""%s"""""""" এটা বৈধ স্নিপেট ফাইল নহয়"""""""	0.9178107	True	True	"আমলৈ আনীয়া ফাইল """"%s"""" বৈধ স্নিপেট ফাইল নহয়।"
24082	[[0.9271602]]	Create or sign in to your { -fxaccount-brand-name } on the device where your logins are saved	সেই ডিভাইচত আপোনাৰ { -fxaccount-brand-name } সৃষ্টি বা ছাইন ইন কৰক য'ত আপোনাৰ লগইনবোৰ সাঁচি থোৱা কৰি থোৱা আছে।	0.9271602	True	True	আপোনাৰ লগইন সংৰক্ষিত ডিভাইচত আপোনাৰ { -fxaccount-brand-name } সৃষ্টি কৰক বা সাইন ইন কৰক
24237	[[0.94353485]]	The history of politics spans human history and is not limited to modern institutions of government.	ৰাজনীতিৰ ইতিহাস মানৱ ইতিহাসৰ পৰিসৰ লৈছে আৰু চৰকাৰৰ আধুনিক প্ৰতিষ্ঠানসমূহতে সীমাবদ্ধ নহয়।	0.94353485	True	True	আইনী প্ৰতিষ্ঠানসমূহৰ আধুনিক অনুষ্ঠানসমূহলৈ সীমিত নহয়, কাৰণ রাজনীতিৰ ইতিহাস মানৱ ইতিহাসৰ সমগ্ৰ পৰ্যায়তে বিস্তৃত হৈ আছে।
24348	[[0.9193965]]	This site makes use of a SHA-1 Certificate. its recommended you use certificates with signature algorithms that use hash functions stronger than SHA-1.	এই ছাইটে এটা SHA-1 প্ৰমাণপত্ৰ ব্যৱহাৰ কৰে. আপুনি SHA-1 তকৈ অধিক শক্তিশালী হেশ্ব ফলন ব্যৱহাৰ কৰা স্বাক্ষৰ এলগৰিথমসমূহৰ সৈতে প্ৰমাণপত্ৰসমূহ ব্যৱহাৰ কৰাটো উপদেশিত।	0.9193965	True	True	এই সাইটটোৱে SHA-1 সাৰ্টিফিকেট ব্যৱহাৰ কৰে। আপুনি সাৰ্টিফিকেটসমূহ ব্যৱহাৰ কৰা উচিত যাৰ স্বাক্ষৰ এলগৰিদমসমূহ SHA-1 তকৈ শক্তিশালী হ্যাশ ফাংশন ব্যৱহাৰ কৰে।
24391	[[0.93865347]]	{ NUMBER($totalHours) } hours is achievable in just over { NUMBER($periodMonths) } months if { NUMBER($people) } people record { NUMBER($clipsPerDay) } clips a day.	{ NUMBER($totalHours) } ঘণ্টা প্ৰায় { NUMBER($periodMonths) } মাহৰ ভিতৰতে লাভ কৰিব পাৰি যদি { NUMBER($people) } গৰাকী ব্যক্তিয়ে এদিনত { NUMBER($clipsPerDay) }টা কৈ ক্লিপ ৰেকৰ্ড কৰে।	0.93865347	True	True	আমাৰ সমূহক মন কৰিব পাৰি যে { NUMBER($totalHours) } ঘণ্টা মাত্ৰ { NUMBER($periodMonths) } মাহৰ ভিতৰত সম্ভৱ হ'ব যদি { NUMBER($people) } জন লোকে দিনটোত { NUMBER($clipsPerDay) } টা ক্লিপ সংগ্ৰহ কৰে।
24619	[[0.9225511]]	Print folded booklets (like a book or pamphlet) using normal A4/Letter-size paper.	সাধাৰণ A4/Letter-size পৃষ্ঠা ব্যৱহাৰ কৰি মেৰিওৱা পুস্তিকা (যেনে এটা কিতাপ অথবা ইস্থাহাৰ) প্ৰিন্ট কৰক।	0.9225511	True	True	আপুনি সাধাৰণ A4/লেটাৰ-আকাৰৰ কাগজত ভাঁহি বহিৰ পুথি (এখন বই বা পাম্ফলেটৰ দৰে) প্ৰিণ্ট কৰক।
24808	[[0.92077553]]	Run 'vino-server --help' to see a full list of available command line options	কমান্ড-লাইনৰ পৰা ব্যৱহাৰযোগ্য বিকল্পসমূহৰ সম্পূৰ্ণ তালিকা চোৱাৰ বাবে 'vino-server --help' কমান্ড প্ৰয়োগ কৰক	0.92077553	True	True	আপুনি 'vino-server --help' চালাই তেওঁলোকে উপলব্ধ কমান্ড লাইন বিকল্পসমূহৰ সম্পূৰ্ণ তালিকা দেখিবলৈ।
24939	[[0.9004331]]	Nature, in the broadest sense, is the natural, physical, material world or universe.	ব্যাপক অৰ্থত প্ৰকৃতি (ইংৰাজী: Nature) বুলিলে প্ৰাকৃতিক, ভৌতিক বা বস্তুতাত্বিক পৃথিৱী বা বিশ্বব্ৰহ্মাণ্ডক বুজায়।	0.9004331	True	True	প্ৰকৃতিয়ে সৰ্বব্যাপী অৰ্থত হল প্ৰাকৃতিক, ভৌতিক, বস্তুগত জগত বা বিশ্বটো।
25016	[[0.92026544]]	Help us build a high quality, publicly open dataset	উচ্চ গুণমানৰ, ৰাজহুৱাভাৱে মুকলি ডেটাছেট নিৰ্মাণ কৰাত আমাক সহায় কৰক	0.92026544	True	True	আমাক এক উচ্চ মানদণ্ডৰ, সাৰ্বজনীনভাৱে খোলা ডাটাচেট গঢ়িবলৈ সহায় কৰক।
25045	[[0.9211236]]	The Union Cabinet chaired by the Prime Minister Shri Narendra Modi has given its approval to amend regulation for foreign investment in the Non- Banking Finance Companies (NBFCs).	প্ৰধানমন্ত্ৰী শ্ৰী নৰেন্দ্ৰ মোদীৰ অধ্যক্ষতাত কেন্দ্ৰীয় কেবিনেটে অনা-বেংকিং বিত্তীয় কোম্পানী (NBFCs)সমূহত বিদেশী বিনিয়োগৰ ক্ষেত্ৰত থকা নিয়মাৱলী সংশোধনত অনুমোদন জনাইছে।	0.9211236	True	True	ভাৰত চৰকাৰৰ কেন্দ্ৰীয় মন্ত্ৰীসভাৰ অধ্যক্ষ প্ৰধানমন্ত্ৰী শ্ৰী নৰেন্দ্ৰ মোদীয়ে অনুমোদন প্ৰদান কৰিছে বিদেশী বিনিয়োগৰ বাবে অ-বেংকিং আৰ্থিক কোম্পানীসমূহৰ (NBFCs) নিয়মাৱলী সংশোধনৰ বাবে।
25456	[[0.9524186]]	No official announcement has yet been made about this.	এতিয়াও অৱশ্যে আনুষ্ঠানিকভাৱে এই সন্দৰ্ভত কোনো ঘোষণা কৰা নাই।	0.9524186	True	True	তেওঁলোকে এই বিষয়ে এতিয়ালৈ কোনো আনুষ্ঠানিক ঘোষণা কৰা নাই।
25476	[[0.9046012]]	The Prime Minister, Shri Narendra Modi has condoled the passing away of the renowned Sufi singer, Shri Pyarelal Wadali.	প্ৰধানমন্ত্ৰী শ্ৰী নৰেন্দ্ৰ মোদীয়ে প্ৰখ্যাত ছুফী গায়ক প্যাৰেলাল ৱাডালিৰ মৃত্যুত গভীৰ শোক প্ৰকাশ কৰিছে৷	0.9046012	True	True	প্রধানমন্ত্ৰীসকলে, শ্ৰী নৰেন্দ্ৰ মোদীয়ে বিখ্যাত সুফী গায়ক, শ্ৰী প্যাৰেলাল ওয়াদালীৰ মৃত্যুত শোক প্ৰকাশ কৰিছে।
25506	[[0.92719406]]	This option can be used to change the MAC address of your network card.	এই বিকল্পক আপোনাৰ নেটৱাৰ্ক কাৰ্ডৰ MAC ঠিকনা পৰিবৰ্তন কৰিবলৈ ব্যৱহাৰ কৰিব পাৰি।	0.92719406	True	True	এই বিকল্পটো আপোনাৰ নেটৱাৰ্ক কাৰ্ডৰ MAC ঠিকনা সলনি কৰিবলৈ ব্যৱহাৰ কৰিব পাৰে।
25510	[[0.91478807]]	Your stored web and email passwords, form data, and private keys will not be protected.	আপোনাৰ সংৰক্ষিত ৱেব আৰু ঈ-মেইলৰ পাছৱাৰ্ড, ফৰ্ম তথ্য, আৰু ব্যক্তিগত চাবিক সুৰক্ষা দিয়া ন'হ'ব।	0.91478807	True	True	আপোনাৰ সংৰক্ষিত ৱেব আৰু ইমেইল পাছৱৰ্ড, ফৰ্ম ডাটা আৰু ব্যক্তিগত কীসমূহ সুৰক্ষিত নহ'ব।
25566	[[0.9161438]]	Press to select multiple files which have similar names.	একে ধৰণৰ নাম থকা একাধিক ফাইলক নিৰ্বাচন কৰিবলৈ টিপক।	0.9161438	True	True	আপুনি সমান নাম থকা বহুতো ফাইল নিৰ্বাচন কৰিবলৈ চাপুন।
25590	[[0.9496698]]	CRTC %d: trying mode %dx%d@%dHz with output at %dx%d@%dHz (pass %d)	CRTC %d: %dx%d@%dHz থকা আউটপুটৰ সৈতে অৱস্থা %dx%d@%dHz চেষ্টা কৰা হৈ আছে (pass %d)	0.9496698	True	True	সি আর টি সি %d: তেওঁলোকে চেষ্টা কৰা মোড %dx%d@%dHz সহ আউটপুট %dx%d@%dHz তে পাছে %d
25620	[[0.9007015]]	"""""""The possible values are """"""""block"""""""" to use a block cursor, """"""""ibeam"""""""" to use a vertical line cursor, or """"""""underline"""""""" to use an underline cursor."""""""	"""""""সাম্ভাব্য মান হ'ল """"""""block"""""""" এটা ব্ল'ক কাৰ্ছাৰ ব্যৱহাৰ কৰিবলৈ, """"""""ibeam"""""""" এটা উলম্ব শাৰীৰ কাৰ্ছাৰ ব্যৱহাৰ কৰিবলৈ, বা """"""""underline"""""""" এটা তলত অঁকা ৰেখাৰ ধৰণৰ কাৰ্ছাৰ ব্যৱহাৰ কৰিবলৈ ।"""""""	0.9007015	True	True	"সম্ভাব্য মানসমূহ হল ""block"" ব্যবহাৰ কৰিবলৈ এটা ব্লক কাৰ্চৰ, ""ibeam"" ব্যবহাৰ কৰিবলৈ এটা উলম্ব লাইন কাৰ্চৰ, বা ""underline"" ব্যবহাৰ কৰিবলৈ এটা অন্ধৰ লাইন কাৰ্চৰ।"
25780	[[0.9451802]]	Could not find'kdemain' in '%1'. %2	'% 1' - ত 'kdemain' পোৱা নাযায় ।% 2	0.9451802	False	True	আপোনালোকে '%1'ত ক্দেমাইন বিচাৰি পাইছে না। %2
25809	[[0.9185828]]	Websites prove their identity via certificates, which are valid for a set time period. The certificate for { $hostname } will not be valid until { $not-before-local-time }.	ৱেবছাইটসমূহে প্ৰমাণ পত্ৰৰ জৰিয়তে নিজৰ পৰিচয়ৰ প্ৰমাণ দিয়ে, যি এক নিৰ্দিষ্ট সময়ৰ বাবে বৈধ হৈ থাকে। { $hostname }-ৰ প্ৰমাণ পত্ৰ { $not-before-local-time }ৰ আগলৈকে বৈধ নহয়।	0.9185828	True	True	ওয়েবসাইটসমূহ তেওঁলোকৰ পরিচয় প্ৰমাণ কৰে ছাৰ্টিফিকেটৰ যোগে, যিবোৰ নিৰ্দিষ্ট সময় পৰ্যায়ৰ বাবে বৈধ। তেওঁলোকৰ { $hostname }ৰ বাবে ছাৰ্টিফিকেটখন { $not-before-local-time }ৰ আগতে বৈধ নহ'ব।
25866	[[0.9048425]]	Click on the image of the monitor you would like to activate or deactivate, then switch it .	আপুনি সক্ৰিয় অথবা নিষ্ক্ৰিয় কৰিব খোজা মনিটৰৰ ছবিত ক্লিক কৰক, তাৰ পিছত ইয়াক কৰক।	0.9048425	True	True	আপোনাৰ সক্ৰিয় বা নিষ্ক্ৰিয় কৰিব ইচ্ছা কৰা মনিটৰৰ চিত্ৰটোত ক্লিক কৰক, তাৰ পাছত তাঁলোকে সুইচ কৰক।
26049	[[0.9065844]]	Enter a search word and then click find, or click a group to get started.	এটা সন্ধান শব্দ সুমুৱাওক আৰু সন্ধান কৰকত ক্লিক কৰক, অথবা আৰম্ভ কৰিবলে এটা দলত ক্লিক কৰক।	0.9065844	True	True	আপুনি একটা সাৰ্চ শব্দ প্ৰৱেশ কৰক আৰু তাৰ পাছত খোজ কৰক, বা আপুনি এটা গোট বাছনি কৰি আৰম্ভ কৰক।
26193	[[0.90738493]]	Do you want to create a new archive with these files?	এই নথিপত্ৰসমূহ সহ এটা নতুন আৰ্কাইভ সৃষ্টি কৰিব নেকি ?	0.90738493	True	True	আপোনালোকে এই ফাইলসমূহৰ সৈতে নতুন আৰ্কাইভ সৃষ্টি কৰিব খোজে?
26207	[[0.905368]]	"""""""Sets what code the delete key generates. Possible values are """"""""ascii-del"""""""" for the ASCII DEL character, """"""""control-h"""""""" for Control-H (AKA the ASCII BS character), """"""""escape-sequence"""""""" for the escape sequence typically bound to backspace or delete. """"""""escape-sequence"""""""" is normally considered the correct setting for the Delete key."""""""	"""""""ডিলিট কি' দ্বাৰা উৎপন্ন ক'ড নিৰ্ধাৰণ কৰে। সম্ভাব্য মান হ'ল ASCII DEL আখৰসমূহৰ ক্ষেত্ৰত """"""""ascii-del"""""""", Control-H ৰ (অৰ্থাৎ‌ ASCII BS আখৰসমূহ) ক্ষেত্ৰত """"""""control-h"""""""" আৰু backspace বা delete কি'ৰ সৈতে যুক্ত এস্কেইপ ক্ৰমৰ বাবে """"""""escape-sequence""""""""। backspace কি'ৰ সঠিক সংহতি হিচাপে """"""""ascii-del"""""""" ধাৰ্য্য কৰা হয়।"""""""	0.905368	True	True	"তেওঁলোকে ডিলিট কীয়ে কোন কোড জেনাৰেট কৰে। সম্ভাৱ্য মানসমূহ হʼল ""ascii-del"" এছকি ডেল চাৰিক্টাৰৰ বাবে, ""control-h"" কন্ট্ৰোল-এইচ (একে এছকি বিএচ চাৰিক্টাৰ)ৰ বাবে, ""escape-sequence"" পিছুৱাই বাউন্ড ডিলিট কীৰ বাবে। ""escape-sequence"" সাধাৰণতে ডিলিট কীৰ বাবে সঠিক সেটিং বুলি গণ্য কৰা হয়।"
26298	[[0.90070033]]	From the security point of view too it is very much required.	সুৰক্ষাৰ দিশৰ পৰাও এয়া অতি প্ৰয়োজনীয় হিচাপে বিবেচিত হৈছে।	0.90070033	True	True	সুরক্ষাৰ দৃষ্টিকোণৰ পৰা তেওঁলোকে অতি আৱশ্যক বুলি কৰা হয়।
26542	[[0.93164957]]	When you have finished using your computer, you can turn it off, suspend it (to save power), or leave it powered on and log out.	যেতিয়া আপোনাৰ কমপিউটাৰ ব্যৱহাৰ কৰা সম্পূৰ্ণ হয়, আপুনি ইয়াক বন্ধ কৰিব পাৰে, ইয়াক স্থগিত কৰিব পাৰে (শক্তি সংৰক্ষণ কৰিবলৈ), অথবা ইয়াক অন ৰাখি লগ আউট কৰিব পাৰে।	0.93164957	True	True	আপোনাৰ কম্পিউটাৰ ব্যৱহাৰ সমাপ্ত কৰাৰ পাছত, আপোনাত ইয়াক বন্ধ কৰিব পাৰে, শক্তি সংৰক্ষণ কৰিবলৈ ইয়াক স্থগিত কৰিব পাৰে বা ইয়াক চালু অৱস্থাত ৰাখি লগ আউট কৰিব পাৰে।
26562	[[0.9163653]]	As part of this change, Live Search was merged with Microsoft adCenter.	এই পৰিৱৰ্তনৰ অংশ হিচাপে, লাইভ চাৰ্চ মাইক্ৰছফ্ট এডচেণ্টাৰৰ (Microsoft adCenter) সৈতে একত্ৰিত কৰা হৈছিল।	0.9163653	True	True	এই পরিৱর্তনৰ অংশ হিচাপে, লাইৱ চাৰ্চক Microsoft আদি চেন্টাৰৰ সৈতে একত্ৰিত কৰা হ'ল।
26654	[[0.9390571]]	Thereafter, there was no contact with the aircraft.	তাৰ পাছত পৰা বিমান খনৰ লগত যোগাযোগ স্থাপন হোৱা নাই ।	0.9390571	False	True	তাৰ পিছত বিমানক সংযোগ নাছিল।
26773	[[0.9104027]]	The assistance will be provided from the Prime Minister's National Relief Fund.	প্ৰধানমন্ত্ৰীৰ ৰাষ্ট্ৰীয় সাহায্য কোষৰ পৰা প্ৰদান কৰা হ’ব এই সাহায্য।	0.9104027	True	True	প্রধানমন্ত্ৰীসকলৰ ৰাষ্ট্ৰীয় আত্মসাহায্য তহচিলৰ পৰা সহায়তা প্ৰদান কৰা হ'ব।
26903	[[0.9455967]]	Once that's done, you can set up the VPN connection:	এবাৰ সেইটো হোৱাৰ পিছত, আপুনি VPN সংযোগ সংস্থাপন কৰিব পাৰিব:	0.9455967	True	True	সেই কাম সম্পূৰ্ণ হ'লে, আপোনালোকে ভিপিএন সংযোগ স্থাপন কৰিব পাৰিব।
26959	[[0.9024358]]	How and where to help translate these topics.	এই বিষয়বোৰ অনুবাদ কৰাত কেনেকৈ আৰু ক'ত সহায় কৰিব লাগিব।	0.9024358	False	True	কিদৰে আৰু কোনে এই বিষয়সমূহক অনুবাদ কৰিব পাৰি।
27021	[[0.9002808]]	If the transparency key has the value COLOR, then this key determines the color which is used for indicating transparency.	স্বচ্ছতা চাবিৰ মান যদি COLOR হয়, তেনেহ'লে এই চাবিটোৱে নিৰ্ধাৰণ কৰে কি ৰঙ ব্যৱহাৰ কৰি স্বচ্ছতা বুজুৱা হ'ব।	0.9002808	True	True	যদি স্পষ্টতা কীয়ে মান রং হয়, তেন্তে এই কীয়ে স্পষ্টতা নির্দেশ করিবলৈ ব্যবহৃত রংটো নির্ধারণ করে।
27139	[[0.919975]]	The text of the label includes XML markup. See pango_parse_markup()	লেবেলৰ টেক্সটে এক্সএমএল মাৰ্ক আপ অন্তৰ্ভুক্ত আছে। pango_parse_markup() দেখুন	0.919975	True	True	লেবেলৰ টেক্স্টখন এক্সএমএল মাৰ্কাপৰ সমন্বয় কৰে। আপুনি pango_parse_markup() চাওক।
27153	[[0.91807747]]	Emacs, Kate and Vim-style modelines support for gedit.	gedit ৰ বাবে Emacs, Kate আৰু Vim-শৈলী অৱস্থাশাৰীসমূহৰ সমৰ্থন।	0.91807747	False	True	গেডিটক এমাক্স, কেট আৰু ভিম-স্টাইল মডেলাইন সমৰ্থন আছে।
